Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST
24/09/06,Aberdeen,Hearts,1,3,A,0,0,D,12,11,5,7
30/09/06,Inverness C,Dunfermline,1,0,H,0,0,D,13,5,8,3
30/09/06,Motherwell,Kilmarnock,5,0,H,3,0,H,14,7,9,1
30/09/06,St Mirren,Hibernian,1,0,H,1,0,H,4,10,2,1
01/10/06,Falkirk,Celtic,0,1,A,0,0,D,15,10,6,2
01/10/06,Hearts,Dundee United,4,0,H,2,0,H,12,11,5,3
01/10/06,Rangers,Aberdeen,1,0,H,0,0,D,18,4,8,2
14/10/06,Dundee United,Celtic,1,4,A,1,1,D,10,17,3,10
14/10/06,Falkirk,St Mirren,1,1,D,0,0,D,12,9,4,2
14/10/06,Kilmarnock,Aberdeen,1,0,H,0,0,D,17,8,8,2
14/10/06,Motherwell,Dunfermline,2,1,H,0,0,D,13,5,6,1
14/10/06,Rangers,Inverness C,0,1,A,0,0,D,18,6,6,5
15/10/06,Hibernian,Hearts,2,2,D,2,1,H,12,9,5,5
21/10/06,Aberdeen,Dundee United,3,1,H,1,0,H,13,2,7,1
21/10/06,Celtic,Motherwell,2,1,H,1,0,H,8,9,4,2
21/10/06,Hearts,Kilmarnock,0,2,A,0,2,A,9,9,5,4
21/10/06,Inverness C,Falkirk,3,2,H,0,1,A,12,4,6,2
22/10/06,St Mirren,Rangers,2,3,A,1,2,A,3,7,3,5
23/10/06,Dunfermline,Hibernian,0,4,A,0,1,A,4,16,2,9
28/10/06,Falkirk,Dundee United,5,1,H,2,0,H,8,10,4,0
28/10/06,Hearts,Dunfermline,1,1,D,1,0,H,13,9,7,4
28/10/06,Rangers,Motherwell,1,1,D,1,0,H,17,5,13,1
28/10/06,St Mirren,Inverness C,1,1,D,0,1,A,10,8,5,2
29/10/06,Kilmarnock,Celtic,1,2,A,0,0,D,6,11,3,5
30/10/06,Aberdeen,Hibernian,2,1,H,0,0,D,10,6,4,4
04/11/06,Celtic,Hearts,2,1,H,0,0,D,12,11,6,3
04/11/06,Dunfermline,Falkirk,0,3,A,0,1,A,7,10,3,5
04/11/06,Hibernian,Kilmarnock,2,2,D,0,0,D,7,2,5,1
04/11/06,Motherwell,St Mirren,0,0,D,0,0,D,10,12,3,5
05/11/06,Dundee United,Rangers,2,1,H,0,0,D,14,10,7,3
06/11/06,Inverness C,Aberdeen,1,1,D,0,0,D,9,12,6,4
11/11/06,Aberdeen,Motherwell,2,1,H,0,0,D,10,3,3,1
11/11/06,Dundee United,Kilmarnock,1,0,H,0,0,D,11,7,4,1
11/11/06,Hibernian,Inverness C,2,0,H,0,0,D,12,8,7,6
11/11/06,Rangers,Dunfermline,2,0,H,0,0,D,16,6,8,2
12/11/06,St Mirren,Celtic,1,3,A,0,2,A,7,11,3,4
13/11/06,Falkirk,Hearts,1,1,D,0,0,D,11,11,9,5
18/11/06,Aberdeen,St Mirren,2,0,H,0,0,D,9,3,7,2
18/11/06,Celtic,Inverness C,3,0,H,1,0,H,16,6,8,3
18/11/06,Dunfermline,Dundee United,2,1,H,0,0,D,9,9,4,2
18/11/06,Kilmarnock,Falkirk,2,1,H,0,1,A,3,12,1,5
18/11/06,Motherwell,Hibernian,1,6,A,0,4,A,12,18,4,10
19/11/06,Hearts,Rangers,0,1,A,0,0,D,9,8,2,3
25/11/06,Dunfermline,Aberdeen,0,3,A,0,0,D,12,7,3,6
25/11/06,Inverness C,Hearts,0,0,D,0,0,D,10,8,2,4
25/11/06,Motherwell,Falkirk,4,2,H,1,1,D,9,6,2,3
26/11/06,Dundee United,St Mirren,1,0,H,0,0,D,8,7,4,4
26/11/06,Hibernian,Celtic,2,2,D,1,0,H,12,6,6,6
26/11/06,Rangers,Kilmarnock,3,0,H,2,0,H,20,3,13,0
02/12/06,Celtic,Aberdeen,1,0,H,0,0,D,14,3,7,3
02/12/06,Hibernian,Dundee United,2,1,H,1,1,D,12,6,5,3
02/12/06,Inverness C,Motherwell,0,1,A,0,0,D,5,5,5,1
02/12/06,Kilmarnock,Dunfermline,5,1,H,4,1,H,9,4,4,3
02/12/06,St Mirren,Hearts,2,2,D,2,1,H,11,12,6,8
03/12/06,Falkirk,Rangers,1,0,H,1,0,H,10,15,4,7
09/12/06,Aberdeen,Falkirk,2,1,H,2,0,H,12,13,4,5
09/12/06,Dundee United,Inverness C,3,1,H,1,1,D,16,6,11,4
09/12/06,Hearts,Motherwell,4,1,H,1,1,D,20,5,9,1
09/12/06,Kilmarnock,St Mirren,1,1,D,0,0,D,9,3,5,2
09/12/06,Rangers,Hibernian,3,0,H,3,0,H,15,14,11,8
10/12/06,Dunfermline,Celtic,1,2,A,0,0,D,3,10,1,4
16/12/06,Falkirk,Hibernian,2,1,H,2,0,H,13,19,3,9
16/12/06,Hearts,Aberdeen,0,1,A,0,0,D,9,5,2,2
16/12/06,Inverness C,Kilmarnock,3,4,A,3,2,H,9,7,5,3
16/12/06,Motherwell,Dundee United,2,3,A,0,2,A,9,5,5,4
16/12/06,St Mirren,Dunfermline,0,0,D,0,0,D,9,10,5,5
17/12/06,Rangers,Celtic,1,1,D,0,1,A,21,9,12,6
23/12/06,Aberdeen,Rangers,1,2,A,0,2,A,11,12,4,8
23/12/06,Celtic,Falkirk,1,0,H,1,0,H,10,12,6,6
23/12/06,Dundee United,Hearts,0,1,A,0,0,D,12,9,6,4
23/12/06,Dunfermline,Inverness C,0,0,D,0,0,D,5,3,1,1
23/12/06,Hibernian,St Mirren,5,1,H,2,1,H,17,4,11,2
23/12/06,Kilmarnock,Motherwell,1,2,A,1,2,A,10,7,2,4
26/12/06,Aberdeen,Kilmarnock,3,1,H,2,0,H,14,2,8,1
26/12/06,Celtic,Dundee United,2,2,D,0,1,A,9,8,4,2
26/12/06,Dunfermline,Motherwell,0,2,A,0,1,A,9,8,4,2
26/12/06,Hearts,Hibernian,3,2,H,1,0,H,10,10,8,5
26/12/06,St Mirren,Falkirk,1,0,H,0,0,D,4,12,2,6
27/12/06,Inverness C,Rangers,2,1,H,1,1,D,15,12,8,4
30/12/06,Dundee United,Aberdeen,3,1,H,0,0,D,11,6,5,4
30/12/06,Falkirk,Inverness C,3,1,H,3,0,H,14,3,6,2
30/12/06,Hibernian,Dunfermline,2,0,H,0,0,D,18,3,3,1
30/12/06,Kilmarnock,Hearts,0,0,D,0,0,D,12,17,3,6
30/12/06,Motherwell,Celtic,1,1,D,0,1,A,10,12,7,5
30/12/06,Rangers,St Mirren,1,1,D,1,1,D,12,8,6,4
01/01/07,Dundee United,Falkirk,1,5,A,1,2,A,12,8,5,8
01/01/07,Inverness C,St Mirren,2,1,H,2,0,H,8,5,5,4
02/01/07,Celtic,Kilmarnock,2,0,H,1,0,H,17,7,6,1
02/01/07,Dunfermline,Hearts,0,1,A,0,1,A,7,12,3,5
02/01/07,Hibernian,Aberdeen,0,0,D,0,0,D,13,5,5,4
02/01/07,Motherwell,Rangers,0,1,A,0,0,D,11,11,8,6
13/01/07,Aberdeen,Inverness C,1,1,D,0,0,D,5,10,2,3
13/01/07,Falkirk,Dunfermline,1,0,H,0,0,D,6,4,5,1
13/01/07,Rangers,Dundee United,5,0,H,2,0,H,12,6,7,3
14/01/07,Hearts,Celtic,1,2,A,1,0,H,11,11,7,9
15/01/07,Kilmarnock,Hibernian,0,2,A,0,0,D,9,12,4,6
20/01/07,Celtic,St Mirren,5,1,H,1,0,H,13,4,6,2
20/01/07,Hearts,Falkirk,1,0,H,0,0,D,13,10,5,4
20/01/07,Kilmarnock,Dundee United,1,0,H,0,0,D,9,6,4,4
21/01/07,Dunfermline,Rangers,0,1,A,0,1,A,6,14,4,9
21/01/07,Inverness C,Hibernian,3,0,H,3,0,H,12,4,7,1
27/01/07,Dundee United,Dunfermline,0,0,D,0,0,D,13,4,5,0
27/01/07,Falkirk,Kilmarnock,0,2,A,0,2,A,5,10,3,4
27/01/07,Hibernian,Motherwell,2,0,H,0,0,D,10,2,7,1
27/01/07,Rangers,Hearts,0,0,D,0,0,D,10,9,5,3
27/01/07,St Mirren,Aberdeen,0,2,A,0,2,A,2,8,0,5
28/01/07,Inverness C,Celtic,1,2,A,0,1,A,11,10,6,4
10/02/07,Aberdeen,Dunfermline,3,0,H,1,0,H,7,5,3,2
10/02/07,Celtic,Hibernian,1,0,H,0,0,D,8,4,3,2
10/02/07,Falkirk,Motherwell,1,2,A,0,0,D,12,7,3,3
10/02/07,Hearts,Inverness C,1,0,H,0,0,D,3,6,1,2
10/02/07,St Mirren,Dundee United,0,1,A,0,0,D,7,13,1,6
11/02/07,Kilmarnock,Rangers,1,3,A,0,2,A,8,11,4,5
17/02/07,Aberdeen,Celtic,1,2,A,0,2,A,13,7,8,5
17/02/07,Dunfermline,Kilmarnock,1,1,D,1,1,D,16,6,5,4
17/02/07,Hearts,St Mirren,1,1,D,0,1,A,12,3,7,3
17/02/07,Motherwell,Inverness C,1,0,H,1,0,H,10,10,5,6
18/02/07,Dundee United,Hibernian,0,0,D,0,0,D,9,6,2,0
18/02/07,Rangers,Falkirk,2,1,H,1,0,H,11,8,7,5
20/02/07,St Mirren,Motherwell,0,0,D,0,0,D,11,4,3,2
03/03/07,Celtic,Dunfermline,2,1,H,1,0,H,12,3,6,2
03/03/07,Falkirk,Aberdeen,1,2,A,0,1,A,17,4,9,2
03/03/07,Inverness C,Dundee United,1,0,H,0,0,D,8,11,4,3
03/03/07,St Mirren,Kilmarnock,0,2,A,0,0,D,6,8,3,5
04/03/07,Hibernian,Rangers,0,2,A,0,1,A,10,8,2,5
05/03/07,Motherwell,Hearts,0,2,A,0,1,A,9,9,7,4
10/03/07,Aberdeen,Hearts,1,0,H,1,0,H,7,4,4,1
10/03/07,Dundee United,Motherwell,1,1,D,1,1,D,11,7,7,3
10/03/07,Dunfermline,St Mirren,0,0,D,0,0,D,11,6,6,1
10/03/07,Hibernian,Falkirk,2,0,H,0,0,D,14,6,6,1
10/03/07,Kilmarnock,Inverness C,3,2,H,3,1,H,13,9,6,4
11/03/07,Celtic,Rangers,0,1,A,0,0,D,15,4,3,3
13/03/07,Motherwell,Aberdeen,0,2,A,0,1,A,5,5,3,4
17/03/07,Hearts,Dundee United,0,4,A,0,0,D,12,14,2,9
17/03/07,Inverness C,Dunfermline,1,3,A,1,0,H,12,14,2,9
17/03/07,Rangers,Aberdeen,3,0,H,3,0,H,11,8,7,3
18/03/07,Falkirk,Celtic,1,0,H,1,0,H,10,14,4,5
31/03/07,Dundee United,Celtic,1,1,D,0,0,D,15,8,9,3
31/03/07,Falkirk,St Mirren,2,0,H,2,0,H,7,6,4,3
31/03/07,Kilmarnock,Aberdeen,1,2,A,0,0,D,12,3,7,2
31/03/07,Motherwell,Dunfermline,2,0,H,0,0,D,9,8,5,3
31/03/07,Rangers,Inverness C,1,1,D,1,0,H,20,7,4,3
01/04/07,Hibernian,Hearts,0,1,A,0,0,D,15,6,5,3
03/04/07,Motherwell,Kilmarnock,0,1,A,0,0,D,13,6,5,5
04/04/07,St Mirren,Hibernian,1,1,D,0,1,A,8,9,2,5
07/04/07,Aberdeen,Dundee United,2,4,A,2,3,A,8,5,5,4
07/04/07,Celtic,Motherwell,1,0,H,0,0,D,12,13,2,7
07/04/07,Dunfermline,Hibernian,1,0,H,0,0,D,13,5,5,2
07/04/07,Hearts,Kilmarnock,1,0,H,0,0,D,16,9,5,4
07/04/07,Inverness C,Falkirk,1,1,D,0,0,D,9,5,4,1
08/04/07,St Mirren,Rangers,0,1,A,0,1,A,8,5,2,2
21/04/07,Aberdeen,Hibernian,2,2,D,1,2,A,12,4,4,3
21/04/07,Dunfermline,Dundee United,1,0,H,1,0,H,8,8,4,2
21/04/07,Inverness C,Motherwell,2,0,H,2,0,H,9,4,6,3
21/04/07,Rangers,Hearts,2,1,H,0,1,A,10,9,7,4
22/04/07,Kilmarnock,Celtic,1,2,A,0,1,A,11,15,6,7
23/04/07,Falkirk,St Mirren,0,2,A,0,1,A,6,9,1,4
28/04/07,Aberdeen,Kilmarnock,3,0,H,1,0,H,9,5,6,3
28/04/07,Dundee United,Inverness C,1,1,D,1,0,H,13,6,6,3
28/04/07,Hibernian,Rangers,3,3,D,2,1,H,9,8,5,4
28/04/07,Motherwell,Falkirk,3,3,D,2,0,H,9,10,6,4
29/04/07,Celtic,Hearts,1,3,A,0,0,D,18,6,8,5
30/04/07,St Mirren,Dunfermline,0,1,A,0,0,D,7,13,3,7
05/05/07,Dundee United,St Mirren,0,2,A,0,1,A,4,8,0,1
05/05/07,Falkirk,Inverness C,1,0,H,0,0,D,9,7,2,2
05/05/07,Hibernian,Kilmarnock,0,1,A,0,0,D,14,4,10,4
05/05/07,Rangers,Celtic,2,0,H,1,0,H,12,7,8,5
06/05/07,Hearts,Aberdeen,1,1,D,1,0,H,14,14,7,6
07/05/07,Dunfermline,Motherwell,4,1,H,2,0,H,10,5,7,3
12/05/07,Celtic,Aberdeen,2,1,H,1,1,D,14,11,10,7
12/05/07,Falkirk,Dundee United,2,0,H,1,0,H,11,9,9,1
12/05/07,Hearts,Hibernian,2,0,H,2,0,H,14,11,9,3
12/05/07,Inverness C,Dunfermline,2,1,H,0,1,A,10,11,6,6
12/05/07,Motherwell,St Mirren,2,3,A,1,0,H,12,6,9,3
13/05/07,Rangers,Kilmarnock,0,1,A,0,0,D,14,6,8,3
19/05/07,Dundee United,Motherwell,0,0,D,0,0,D,12,6,7,0
19/05/07,Dunfermline,Falkirk,0,3,A,0,0,D,9,10,3,7
19/05/07,St Mirren,Inverness C,0,1,A,0,0,D,12,12,5,7
20/05/07,Aberdeen,Rangers,2,0,H,2,0,H,5,5,3,1
20/05/07,Hibernian,Celtic,2,1,H,0,0,D,13,10,6,6
20/05/07,Kilmarnock,Hearts,1,0,H,0,0,D,7,14,3,5
