Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
03/10/04,Inverness C,Motherwell,1,1,D,0,1,A,9,7,4,4,12,19,3,3,1,2,0,0
03/10/04,Rangers,Kilmarnock,2,0,H,1,0,H,16,6,6,3,16,23,9,6,0,3,0,0
16/10/04,Celtic,Hearts,3,0,H,1,0,H,13,4,8,4,11,23,4,5,0,3,0,0
16/10/04,Dundee,Kilmarnock,3,1,H,1,1,D,13,4,10,2,12,9,5,7,0,1,0,0
16/10/04,Hibernian,Dundee United,2,0,H,1,0,H,10,9,4,2,10,10,5,5,1,1,0,0
16/10/04,Inverness C,Aberdeen,1,3,A,1,1,D,6,8,3,3,12,14,4,5,3,1,0,0
16/10/04,Livingston,Dunfermline,2,0,H,2,0,H,10,14,7,6,8,12,4,5,0,1,0,0
17/10/04,Motherwell,Rangers,0,2,A,0,1,A,12,19,9,10,12,16,3,5,0,3,0,0
23/10/04,Aberdeen,Motherwell,2,1,H,0,1,A,15,5,6,2,14,14,4,7,1,1,0,0
23/10/04,Dundee,Dunfermline,1,2,A,0,1,A,11,10,5,5,2,10,10,2,0,1,0,0
23/10/04,Kilmarnock,Inverness C,2,2,D,2,1,H,16,8,11,3,16,15,7,2,0,0,0,1
24/10/04,Hearts,Hibernian,2,1,H,1,0,H,9,11,5,5,15,13,1,5,2,3,0,0
24/10/04,Livingston,Celtic,2,4,A,1,4,A,3,9,2,6,23,15,4,1,4,4,0,0
24/10/04,Rangers,Dundee United,1,1,D,0,0,D,19,3,8,3,10,14,12,1,1,3,0,0
27/10/04,Celtic,Aberdeen,2,3,A,1,2,A,14,8,3,3,10,20,15,3,0,2,0,0
27/10/04,Dundee United,Hearts,1,1,D,0,1,A,7,5,1,1,17,24,6,2,2,3,0,0
27/10/04,Dunfermline,Rangers,1,2,A,1,0,H,7,13,6,5,16,16,5,6,2,0,0,0
27/10/04,Hibernian,Livingston,2,1,H,2,0,H,10,4,3,0,17,16,2,6,1,5,0,0
27/10/04,Inverness C,Dundee,2,1,H,1,0,H,7,6,2,3,11,11,3,4,1,1,0,0
27/10/04,Motherwell,Kilmarnock,0,1,A,0,0,D,9,4,0,1,10,17,6,5,3,2,0,0
30/10/04,Dundee United,Dunfermline,1,2,A,1,1,D,11,12,6,5,14,12,8,5,1,1,0,0
30/10/04,Hearts,Dundee,3,0,H,1,0,H,16,7,8,4,15,8,6,8,2,3,0,1
30/10/04,Inverness C,Livingston,2,0,H,1,0,H,9,7,4,5,11,9,4,1,2,2,0,0
30/10/04,Kilmarnock,Hibernian,3,1,H,3,0,H,8,11,4,3,17,14,5,8,2,2,0,0
30/10/04,Motherwell,Celtic,2,3,A,0,1,A,7,8,3,6,16,15,3,2,1,2,0,0
31/10/04,Rangers,Aberdeen,5,0,H,1,0,H,23,8,10,3,10,13,10,1,2,3,0,0
06/11/04,Celtic,Kilmarnock,2,1,H,1,0,H,13,4,9,2,10,14,16,4,0,0,0,0
06/11/04,Dundee,Dundee United,1,0,H,0,0,D,11,13,6,5,7,13,6,10,2,3,0,2
06/11/04,Dunfermline,Inverness C,1,1,D,1,0,H,5,13,2,2,16,10,6,5,3,1,0,0
06/11/04,Hibernian,Motherwell,1,0,H,0,0,D,9,9,3,4,15,13,5,5,3,4,0,0
07/11/04,Aberdeen,Hearts,0,1,A,0,0,D,3,5,0,2,16,18,2,5,2,4,1,0
07/11/04,Livingston,Rangers,1,4,A,0,1,A,5,18,3,9,12,8,2,6,1,1,0,0
13/11/04,Aberdeen,Dunfermline,2,1,H,1,0,H,9,6,6,4,16,10,4,6,3,2,0,0
13/11/04,Celtic,Inverness C,3,0,H,1,0,H,14,9,8,5,14,9,3,1,2,0,0,0
13/11/04,Dundee United,Livingston,1,0,H,0,0,D,12,7,7,4,13,19,5,4,2,3,0,0
13/11/04,Kilmarnock,Hearts,1,1,D,1,0,H,7,13,6,7,24,15,8,6,4,0,0,0
13/11/04,Motherwell,Dundee,3,0,H,1,0,H,12,8,7,4,15,7,3,5,2,2,0,0
14/11/04,Hibernian,Rangers,0,1,A,0,0,D,19,3,10,1,19,20,10,1,3,1,1,1
20/11/04,Dundee,Hibernian,1,4,A,0,2,A,15,17,5,10,10,12,6,3,0,0,0,0
20/11/04,Dunfermline,Kilmarnock,4,1,H,2,0,H,10,4,10,2,9,11,1,7,0,0,0,0
20/11/04,Hearts,Motherwell,0,1,A,0,1,A,10,11,7,8,11,15,6,7,2,1,1,0
20/11/04,Livingston,Aberdeen,0,2,A,0,2,A,2,9,2,6,14,6,2,2,0,0,0,0
20/11/04,Rangers,Celtic,2,0,H,2,0,H,15,7,8,4,16,17,6,2,3,4,0,2
23/11/04,Inverness C,Dundee United,1,1,D,0,0,D,9,9,5,4,11,9,10,7,2,1,1,0
27/11/04,Aberdeen,Dundee United,1,0,H,1,0,H,4,6,2,3,11,11,5,6,3,1,0,0
27/11/04,Hibernian,Inverness C,2,1,H,1,1,D,9,5,2,1,7,20,2,4,1,0,0,0
27/11/04,Kilmarnock,Livingston,1,3,A,1,2,A,5,9,2,5,13,23,4,4,1,3,0,0
27/11/04,Motherwell,Dunfermline,2,1,H,1,0,H,13,10,5,6,14,11,7,3,2,1,0,1
28/11/04,Dundee,Celtic,2,2,D,1,0,H,9,11,6,8,14,12,4,13,1,1,0,0
28/11/04,Rangers,Hearts,3,2,H,1,1,D,12,5,7,2,17,19,8,4,1,3,0,0
04/12/04,Aberdeen,Kilmarnock,3,2,H,2,2,D,11,5,5,3,10,29,7,6,1,3,0,1
04/12/04,Celtic,Hibernian,2,1,H,1,0,H,9,7,6,5,18,20,6,5,1,2,0,0
04/12/04,Dundee United,Motherwell,0,1,A,0,1,A,11,12,7,8,13,14,7,6,0,3,0,0
04/12/04,Hearts,Dunfermline,3,0,H,1,0,H,11,6,7,3,8,14,5,2,0,1,0,0
04/12/04,Livingston,Dundee,1,0,H,1,0,H,9,5,3,3,24,15,4,7,0,0,0,0
05/12/04,Inverness C,Rangers,1,1,D,1,0,H,6,10,4,5,13,11,2,10,2,1,0,0
11/12/04,Dundee United,Kilmarnock,3,0,H,2,0,H,13,9,7,5,16,8,5,9,0,2,0,0
11/12/04,Hibernian,Aberdeen,2,1,H,1,1,D,16,11,7,4,12,8,7,5,2,1,0,1
11/12/04,Inverness C,Hearts,1,1,D,0,0,D,11,4,3,2,13,17,5,2,3,2,0,1
11/12/04,Motherwell,Livingston,2,0,H,1,0,H,9,6,5,3,9,16,5,4,0,2,0,0
11/12/04,Rangers,Dundee,3,0,H,2,0,H,23,8,15,5,15,14,5,3,0,0,0,0
12/12/04,Dunfermline,Celtic,0,2,A,0,2,A,8,11,4,7,11,12,6,6,1,0,0,0
18/12/04,Celtic,Dundee United,1,0,H,1,0,H,19,6,9,4,17,12,11,5,0,0,0,0
18/12/04,Dundee,Aberdeen,1,0,H,0,0,D,6,18,3,12,12,14,7,12,0,0,0,1
18/12/04,Hibernian,Dunfermline,2,1,H,0,0,D,15,7,7,3,11,13,10,6,0,1,0,0
18/12/04,Motherwell,Inverness C,1,2,A,0,2,A,6,9,3,5,15,14,4,3,1,3,1,0
19/12/04,Kilmarnock,Rangers,0,1,A,0,1,A,5,9,3,4,17,9,2,7,1,1,0,0
26/12/04,Hearts,Celtic,0,2,A,0,1,A,6,14,2,6,20,17,3,3,4,1,0,0
27/12/04,Aberdeen,Inverness C,0,0,D,0,0,D,9,9,1,6,10,15,9,0,0,2,0,0
27/12/04,Dundee United,Hibernian,1,4,A,1,2,A,11,14,5,10,14,8,9,6,1,1,0,0
27/12/04,Dunfermline,Livingston,0,0,D,0,0,D,8,3,4,1,12,15,5,2,0,2,0,0
27/12/04,Kilmarnock,Dundee,3,1,H,2,1,H,15,5,9,5,16,18,9,6,1,2,0,0
27/12/04,Rangers,Motherwell,4,1,H,2,0,H,16,11,9,5,24,10,7,5,3,2,0,0
01/01/05,Dundee United,Rangers,1,1,D,1,0,H,6,10,5,6,19,13,8,12,4,1,0,0
01/01/05,Dunfermline,Dundee,3,1,H,2,1,H,13,9,7,3,11,7,6,4,0,1,0,0
02/01/05,Celtic,Livingston,2,1,H,1,1,D,8,4,5,2,14,18,8,2,1,2,0,0
02/01/05,Hibernian,Hearts,1,1,D,1,0,H,18,14,7,6,16,16,9,9,2,3,0,0
03/01/05,Inverness C,Kilmarnock,0,2,A,0,0,D,10,9,5,3,4,16,3,8,0,2,0,0
03/01/05,Motherwell,Aberdeen,0,0,D,0,0,D,9,10,4,6,15,24,5,9,1,3,0,0
15/01/05,Dundee,Inverness C,3,1,H,1,0,H,4,22,2,11,16,9,1,12,0,2,0,0
15/01/05,Hearts,Dundee United,3,2,H,1,1,D,10,8,5,5,10,19,7,2,1,2,0,0
15/01/05,Kilmarnock,Motherwell,2,0,H,2,0,H,12,16,10,5,18,16,6,8,2,1,0,0
15/01/05,Livingston,Hibernian,0,2,A,0,0,D,12,13,7,9,12,11,8,4,1,0,0,0
15/01/05,Rangers,Dunfermline,3,0,H,2,0,H,12,9,7,6,20,12,7,4,1,0,0,0
16/01/05,Aberdeen,Celtic,0,1,A,0,1,A,2,10,1,4,27,20,2,4,1,1,0,0
22/01/05,Celtic,Motherwell,2,0,H,1,0,H,7,4,6,1,14,13,9,4,0,0,0,0
22/01/05,Dundee,Hearts,1,1,D,0,0,D,12,13,8,7,9,18,4,6,0,3,0,0
22/01/05,Dunfermline,Dundee United,1,1,D,1,0,H,23,6,15,4,4,14,15,7,2,0,0,0
22/01/05,Hibernian,Kilmarnock,3,0,H,2,0,H,13,9,8,6,15,19,2,7,1,2,0,0
22/01/05,Livingston,Inverness C,1,4,A,1,2,A,9,15,4,13,22,17,6,2,2,1,0,0
23/01/05,Aberdeen,Rangers,1,2,A,1,2,A,8,7,2,4,22,17,2,3,4,2,0,0
25/01/05,Livingston,Hearts,1,2,A,0,0,D,5,15,3,8,21,11,2,5,2,1,0,0
29/01/05,Dundee United,Dundee,2,2,D,1,0,H,11,11,7,8,15,6,6,4,2,1,0,0
29/01/05,Hearts,Aberdeen,1,0,H,0,0,D,10,9,4,4,8,13,2,5,0,3,0,0
29/01/05,Inverness C,Dunfermline,2,0,H,1,0,H,10,4,4,2,10,14,5,2,0,2,0,0
29/01/05,Rangers,Livingston,3,0,H,1,0,H,17,6,12,4,13,19,4,4,0,2,0,0
30/01/05,Kilmarnock,Celtic,0,1,A,0,1,A,5,12,3,7,13,19,3,9,3,3,0,0
12/02/05,Dundee,Motherwell,2,1,H,1,1,D,10,23,4,14,15,15,1,8,0,0,0,0
12/02/05,Dunfermline,Aberdeen,2,1,H,0,0,D,10,11,8,6,17,9,8,10,1,0,0,0
12/02/05,Hearts,Kilmarnock,3,0,H,2,0,H,16,7,10,3,14,21,5,0,0,1,0,0
12/02/05,Livingston,Dundee United,0,2,A,0,2,A,5,7,1,4,14,13,5,2,1,1,0,0
12/02/05,Rangers,Hibernian,3,0,H,1,0,H,23,9,15,6,13,12,11,12,1,0,0,0
15/02/05,Motherwell,Hibernian,1,1,D,1,0,H,7,3,4,1,14,8,3,3,2,2,0,0
19/02/05,Aberdeen,Livingston,2,0,H,1,0,H,6,5,3,2,11,11,3,0,0,0,0,0
19/02/05,Dundee United,Inverness C,1,1,D,1,1,D,9,13,5,6,12,18,7,7,3,1,0,0
19/02/05,Hibernian,Dundee,4,0,H,1,0,H,16,10,11,3,9,5,7,3,0,2,0,0
19/02/05,Kilmarnock,Dunfermline,2,1,H,2,1,H,14,12,6,6,14,16,7,3,2,2,0,0
19/02/05,Motherwell,Hearts,2,0,H,2,0,H,9,3,5,2,21,24,2,4,1,3,0,0
20/02/05,Celtic,Rangers,0,2,A,0,0,D,6,12,6,5,16,19,5,5,1,2,0,0
26/02/05,Rangers,Kilmarnock,2,1,H,2,0,H,13,3,8,1,13,21,5,6,1,1,0,0
02/03/05,Celtic,Dundee,3,0,H,0,0,D,24,3,12,1,14,11,9,1,0,1,0,0
02/03/05,Dundee United,Aberdeen,1,2,A,0,2,A,14,8,9,8,14,12,9,6,1,2,1,1
02/03/05,Dunfermline,Motherwell,0,0,D,0,0,D,8,6,3,2,10,14,11,5,1,1,0,0
02/03/05,Hearts,Rangers,1,2,A,0,0,D,5,6,4,2,16,16,6,6,1,2,1,1
02/03/05,Inverness C,Hibernian,3,0,H,1,0,H,14,3,7,0,12,12,2,3,0,3,0,0
02/03/05,Livingston,Kilmarnock,3,1,H,1,1,D,6,3,4,1,24,20,3,4,4,2,0,0
05/03/05,Dundee,Livingston,0,1,A,0,0,D,4,8,1,3,7,12,1,7,0,1,0,0
05/03/05,Dunfermline,Hearts,1,1,D,1,0,H,11,10,7,7,18,12,10,9,1,1,0,0
05/03/05,Kilmarnock,Aberdeen,0,1,A,0,0,D,7,13,2,7,10,15,4,7,0,1,0,0
05/03/05,Motherwell,Dundee United,2,0,H,1,0,H,12,6,6,3,9,8,4,2,0,2,0,0
05/03/05,Rangers,Inverness C,1,1,D,0,0,D,12,9,6,4,14,18,2,3,1,2,0,0
06/03/05,Hibernian,Celtic,1,3,A,0,2,A,8,11,6,6,14,15,7,10,3,2,0,0
12/03/05,Aberdeen,Hibernian,3,0,H,2,0,H,4,11,2,8,16,19,2,7,2,1,0,0
12/03/05,Celtic,Dunfermline,6,0,H,1,0,H,13,2,11,1,4,6,10,0,0,0,0,0
12/03/05,Hearts,Inverness C,0,2,A,0,0,D,8,8,4,4,18,16,6,4,1,1,0,0
12/03/05,Kilmarnock,Dundee United,3,0,H,1,0,H,8,6,7,3,10,13,6,5,0,1,0,0
12/03/05,Livingston,Motherwell,1,1,D,0,1,A,4,11,3,11,11,16,3,7,1,3,0,0
13/03/05,Dundee,Rangers,0,2,A,0,0,D,4,10,2,7,12,20,1,6,0,2,0,0
16/03/05,Inverness C,Celtic,0,2,A,0,0,D,7,7,2,3,14,10,2,9,0,0,0,0
19/03/05,Aberdeen,Dundee,1,1,D,0,0,D,8,5,4,2,13,11,6,2,1,1,0,0
19/03/05,Dundee United,Celtic,2,3,A,1,2,A,13,17,11,14,16,7,3,8,2,2,0,0
19/03/05,Dunfermline,Hibernian,1,4,A,1,0,H,8,11,4,6,10,8,8,2,0,1,0,0
19/03/05,Hearts,Livingston,3,1,H,1,1,D,11,4,9,3,12,20,5,4,2,3,0,0
02/04/05,Celtic,Hearts,0,2,A,0,2,A,11,7,7,3,14,12,12,2,0,3,0,0
02/04/05,Dundee,Kilmarnock,1,0,H,0,0,D,4,11,2,6,14,10,3,6,2,1,0,0
02/04/05,Hibernian,Dundee United,3,2,H,1,0,H,14,10,6,8,7,12,3,1,0,1,1,0
02/04/05,Inverness C,Aberdeen,0,1,A,0,1,A,16,5,8,2,8,14,9,3,2,2,0,0
02/04/05,Livingston,Dunfermline,1,1,D,0,0,D,8,14,3,6,19,16,10,6,3,0,0,0
03/04/05,Motherwell,Rangers,2,3,A,0,2,A,8,8,5,3,15,14,7,2,4,3,0,1
09/04/05,Aberdeen,Motherwell,1,3,A,1,2,A,9,5,2,2,12,21,4,5,1,2,0,0
09/04/05,Dundee,Dunfermline,2,1,H,0,1,A,6,7,4,3,8,19,7,4,2,1,0,0
09/04/05,Kilmarnock,Inverness C,0,1,A,0,1,A,9,10,5,8,15,21,10,7,1,2,0,0
12/04/05,Inverness C,Motherwell,1,0,H,1,0,H,15,6,7,4,17,15,7,3,1,3,0,1
12/04/05,Rangers,Dundee United,0,1,A,0,1,A,23,4,15,3,9,11,10,2,0,1,0,0
13/04/05,Hearts,Hibernian,1,2,A,1,0,H,10,9,6,5,14,17,4,3,2,2,0,0
13/04/05,Livingston,Celtic,0,4,A,0,1,A,5,7,2,6,18,15,3,14,1,1,0,0
16/04/05,Celtic,Aberdeen,3,2,H,1,2,A,9,4,7,2,11,22,7,2,0,2,0,0
16/04/05,Dundee United,Hearts,2,1,H,1,1,D,11,14,9,8,15,10,11,7,2,1,0,0
16/04/05,Hibernian,Livingston,0,3,A,0,0,D,10,13,3,8,17,10,3,4,1,2,0,0
16/04/05,Inverness C,Dundee,3,2,H,2,0,H,18,8,7,4,15,12,8,5,3,1,0,0
16/04/05,Motherwell,Kilmarnock,1,1,D,0,1,A,2,4,2,2,17,15,5,1,2,2,0,0
17/04/05,Dunfermline,Rangers,0,1,A,0,1,A,6,10,3,3,20,16,3,6,4,2,0,0
23/04/05,Dundee United,Livingston,1,1,D,1,0,H,15,7,9,5,14,10,6,2,1,1,0,0
23/04/05,Dunfermline,Inverness C,0,0,D,0,0,D,13,6,4,3,12,15,5,6,1,0,0,0
23/04/05,Hibernian,Hearts,2,2,D,1,1,D,14,8,7,5,15,15,10,2,1,3,0,0
23/04/05,Kilmarnock,Dundee,1,0,H,0,0,D,9,4,5,1,7,6,12,4,0,1,0,0
23/04/05,Motherwell,Aberdeen,0,1,A,0,1,A,9,7,4,2,12,9,1,3,2,2,0,0
24/04/05,Rangers,Celtic,1,2,A,0,2,A,21,11,11,6,15,14,9,7,3,4,0,0
30/04/05,Celtic,Hibernian,1,3,A,0,1,A,11,6,4,5,8,18,6,3,1,3,0,0
30/04/05,Dundee,Dundee United,1,2,A,0,0,D,11,9,6,4,7,11,7,7,0,2,1,0
30/04/05,Hearts,Motherwell,0,0,D,0,0,D,17,7,8,4,18,21,6,3,2,2,0,0
30/04/05,Inverness C,Kilmarnock,1,2,A,1,1,D,13,4,5,3,22,21,8,4,2,2,0,0
30/04/05,Livingston,Dunfermline,2,0,H,1,0,H,8,8,5,4,12,13,2,3,1,2,0,0
01/05/05,Aberdeen,Rangers,1,3,A,1,2,A,7,11,2,8,13,14,1,7,2,0,0,0
07/05/05,Dundee United,Kilmarnock,1,1,D,1,0,H,13,10,9,5,3,15,13,7,1,0,0,0
07/05/05,Dunfermline,Dundee,5,0,H,4,0,H,8,10,7,6,19,14,7,12,3,2,0,0
07/05/05,Inverness C,Livingston,0,1,A,0,1,A,11,4,5,4,17,12,8,2,2,2,0,0
07/05/05,Motherwell,Hibernian,2,2,D,1,0,H,14,13,6,7,16,10,5,7,1,1,0,0
07/05/05,Rangers,Hearts,2,1,H,2,0,H,15,3,10,2,17,11,4,2,1,2,0,0
08/05/05,Celtic,Aberdeen,2,0,H,0,0,D,13,5,8,3,13,13,8,5,0,0,0,0
14/05/05,Dundee,Inverness C,1,1,D,0,0,D,11,15,6,4,11,8,4,9,1,0,0,0
14/05/05,Hibernian,Aberdeen,1,2,A,0,1,A,10,12,7,6,16,13,3,10,2,2,0,0
14/05/05,Kilmarnock,Livingston,2,0,H,0,0,D,15,4,5,1,18,22,6,2,0,1,0,0
14/05/05,Rangers,Motherwell,4,1,H,2,0,H,18,3,11,0,11,10,6,0,1,3,0,0
15/05/05,Dundee United,Dunfermline,0,1,A,0,0,D,10,5,5,2,10,12,9,4,1,3,0,0
15/05/05,Hearts,Celtic,1,2,A,0,1,A,4,9,3,6,18,17,6,9,3,4,1,0
21/05/05,Inverness C,Dundee United,0,1,A,0,0,D,8,4,3,3,12,13,2,2,1,2,0,1
21/05/05,Kilmarnock,Dunfermline,4,0,H,1,0,H,13,3,7,1,9,19,6,4,1,1,0,0
21/05/05,Livingston,Dundee,1,1,D,1,1,D,6,8,4,4,11,18,3,6,3,1,0,0
22/05/05,Aberdeen,Hearts,2,0,H,1,0,H,15,7,6,1,13,20,9,6,1,2,0,0
22/05/05,Hibernian,Rangers,0,1,A,0,0,D,6,7,2,1,11,11,0,3,4,1,0,0
22/05/05,Motherwell,Celtic,2,1,H,0,1,A,12,12,7,8,14,9,4,12,2,1,0,0
