Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST
20/12/03,Rangers,Hearts,2,1,H,1,1,D,17,13,9,10
21/12/03,Hibernian,Dunfermline,1,2,A,0,2,A,8,11,2,2
21/12/03,Motherwell,Celtic,0,2,A,0,1,A,7,8,5,6
23/12/03,Dundee United,Partick,0,0,D,0,0,D,10,8,7,6
27/12/03,Celtic,Hibernian,6,0,H,2,0,H,17,4,8,1
27/12/03,Hearts,Motherwell,0,0,D,0,0,D,10,6,5,2
27/12/03,Kilmarnock,Dundee United,0,2,A,0,1,A,7,3,4,2
27/12/03,Livingston,Aberdeen,1,1,D,0,1,A,16,13,4,7
27/12/03,Partick,Dunfermline,4,1,H,1,0,H,12,11,8,5
28/12/03,Dundee,Rangers,0,2,A,0,0,D,11,12,8,8
03/01/04,Aberdeen,Kilmarnock,3,1,H,2,0,H,10,6,5,3
03/01/04,Celtic,Rangers,3,0,H,1,0,H,9,5,4,1
03/01/04,Dunfermline,Livingston,2,2,D,1,1,D,7,8,5,7
03/01/04,Hibernian,Partick,3,2,H,2,0,H,10,3,5,2
03/01/04,Motherwell,Dundee United,3,1,H,0,1,A,11,6,7,4
06/01/04,Dundee,Hearts,1,2,A,0,0,D,9,12,6,6
17/01/04,Dundee United,Aberdeen,3,2,H,1,0,H,12,12,9,4
17/01/04,Kilmarnock,Dunfermline,1,1,D,1,0,H,12,15,7,7
17/01/04,Livingston,Hibernian,1,0,H,1,0,H,11,12,5,9
17/01/04,Partick,Dundee,1,2,A,1,0,H,6,9,3,7
17/01/04,Rangers,Motherwell,1,0,H,0,0,D,10,7,3,0
18/01/04,Hearts,Celtic,0,1,A,0,1,A,10,9,5,6
24/01/04,Aberdeen,Celtic,1,3,A,0,2,A,4,9,3,6
24/01/04,Dunfermline,Motherwell,1,0,H,0,0,D,14,3,5,1
24/01/04,Hearts,Partick,2,0,H,1,0,H,9,6,6,1
24/01/04,Kilmarnock,Hibernian,0,2,A,0,0,D,10,10,8,5
24/01/04,Rangers,Livingston,1,0,H,1,0,H,18,16,13,8
25/01/04,Dundee,Dundee United,2,1,H,0,1,A,10,5,6,3
31/01/04,Celtic,Kilmarnock,5,1,H,0,0,D,13,5,7,3
31/01/04,Dundee United,Dunfermline,1,0,H,0,0,D,8,8,2,3
31/01/04,Hibernian,Dundee,1,1,D,0,1,A,10,6,7,4
01/02/04,Partick,Rangers,0,1,A,0,0,D,9,10,2,6
10/02/04,Dundee United,Hibernian,0,0,D,0,0,D,17,8,7,3
11/02/04,Dunfermline,Celtic,1,4,A,1,3,A,7,8,4,7
11/02/04,Hearts,Aberdeen,1,0,H,0,0,D,11,12,5,4
11/02/04,Motherwell,Dundee,5,3,H,2,2,D,15,10,9,3
11/02/04,Partick,Livingston,5,2,H,2,0,H,22,6,11,3
11/02/04,Rangers,Kilmarnock,2,0,H,1,0,H,13,6,7,4
14/02/04,Aberdeen,Rangers,1,1,D,1,0,H,10,7,5,3
14/02/04,Celtic,Dundee United,2,1,H,0,0,D,12,4,8,2
14/02/04,Dundee,Dunfermline,0,1,A,0,1,A,6,9,4,6
14/02/04,Kilmarnock,Partick,2,1,H,0,0,D,13,11,7,6
14/02/04,Livingston,Motherwell,3,1,H,3,0,H,11,10,7,5
15/02/04,Hibernian,Hearts,1,1,D,1,0,H,5,4,3,2
21/02/04,Aberdeen,Dunfermline,2,0,H,1,0,H,6,7,5,6
21/02/04,Dundee,Livingston,1,0,H,0,0,D,7,13,2,6
21/02/04,Hearts,Dundee United,3,1,H,1,0,H,14,8,11,7
21/02/04,Motherwell,Kilmarnock,1,0,H,1,0,H,10,4,5,2
21/02/04,Rangers,Hibernian,3,0,H,1,0,H,6,7,4,2
22/02/04,Partick,Celtic,1,4,A,0,2,A,8,9,4,6
24/02/04,Livingston,Hearts,2,3,A,1,1,D,5,14,2,7
24/02/04,Motherwell,Aberdeen,1,0,H,0,0,D,7,9,3,4
28/02/04,Dunfermline,Hearts,0,0,D,0,0,D,11,8,5,2
28/02/04,Hibernian,Aberdeen,0,1,A,0,1,A,8,8,3,5
28/02/04,Kilmarnock,Dundee,4,2,H,2,1,H,17,9,10,6
28/02/04,Motherwell,Partick,3,0,H,1,0,H,13,8,11,2
29/02/04,Celtic,Livingston,5,1,H,2,1,H,9,5,5,3
29/02/04,Dundee United,Rangers,2,0,H,2,0,H,7,10,4,6
07/03/04,Kilmarnock,Hearts,1,1,D,0,0,D,8,12,5,5
09/03/04,Aberdeen,Partick,0,0,D,0,0,D,15,3,7,0
13/03/04,Dundee,Aberdeen,1,1,D,1,0,H,9,21,6,16
13/03/04,Hearts,Rangers,0,0,D,0,0,D,10,8,7,3
13/03/04,Partick,Dundee United,1,1,D,0,0,D,16,8,8,3
14/03/04,Celtic,Motherwell,1,1,D,0,1,A,19,6,7,4
17/03/04,Dundee,Celtic,1,2,A,0,1,A,9,11,6,8
20/03/04,Dundee United,Kilmarnock,4,1,H,4,0,H,9,9,7,9
20/03/04,Dunfermline,Partick,1,0,H,1,0,H,12,8,2,4
20/03/04,Rangers,Dundee,4,0,H,1,0,H,28,3,16,1
21/03/04,Aberdeen,Livingston,1,2,A,0,1,A,12,5,4,3
21/03/04,Hibernian,Celtic,0,4,A,0,2,A,11,10,7,9
23/03/04,Rangers,Dunfermline,4,1,H,4,1,H,19,4,14,3
24/03/04,Hibernian,Motherwell,3,3,D,2,0,H,7,4,2,2
24/03/04,Livingston,Dundee United,2,3,A,1,1,D,10,13,6,9
27/03/04,Dundee United,Motherwell,1,0,H,0,0,D,8,16,6,10
27/03/04,Hearts,Dundee,3,1,H,0,1,A,11,5,8,2
27/03/04,Kilmarnock,Aberdeen,3,1,H,2,1,H,15,6,9,5
27/03/04,Livingston,Dunfermline,0,0,D,0,0,D,9,10,4,7
27/03/04,Partick,Hibernian,1,1,D,0,0,D,7,16,3,8
28/03/04,Rangers,Celtic,1,2,A,0,1,A,18,8,12,5
03/04/04,Aberdeen,Dundee United,3,0,H,3,0,H,14,3,8,3
03/04/04,Celtic,Hearts,2,2,D,0,1,A,17,5,6,3
03/04/04,Dundee,Partick,2,1,H,1,1,D,14,8,8,4
03/04/04,Dunfermline,Kilmarnock,2,1,H,1,1,D,7,6,4,2
03/04/04,Hibernian,Livingston,3,1,H,1,0,H,9,10,6,5
04/04/04,Motherwell,Rangers,0,1,A,0,1,A,8,7,5,5
07/04/04,Livingston,Kilmarnock,1,1,D,0,0,D,8,9,3,4
07/04/04,Motherwell,Hearts,1,1,D,0,1,A,4,5,2,4
10/04/04,Hibernian,Kilmarnock,3,0,H,2,0,H,7,9,6,6
10/04/04,Partick,Hearts,1,0,H,0,0,D,7,7,4,2
11/04/04,Dundee United,Dundee,2,2,D,0,2,A,17,5,12,0
13/04/04,Dunfermline,Hibernian,1,1,D,0,1,A,12,4,8,1
14/04/04,Livingston,Rangers,1,1,D,0,1,A,7,8,4,7
15/04/04,Motherwell,Dunfermline,1,0,H,1,0,H,7,7,2,5
17/04/04,Dundee,Hibernian,2,2,D,1,1,D,11,14,7,6
17/04/04,Dunfermline,Dundee United,1,1,D,1,0,H,3,9,3,7
17/04/04,Hearts,Livingston,1,1,D,1,0,H,19,4,8,2
17/04/04,Rangers,Partick,2,0,H,1,0,H,17,1,7,0
18/04/04,Aberdeen,Motherwell,0,2,A,0,1,A,8,12,5,6
18/04/04,Kilmarnock,Celtic,0,1,A,0,1,A,6,9,3,6
21/04/04,Celtic,Aberdeen,1,2,A,1,0,H,14,7,10,4
24/04/04,Dundee United,Rangers,3,3,D,1,3,A,13,20,9,11
24/04/04,Dunfermline,Motherwell,3,0,H,1,0,H,9,6,5,3
24/04/04,Kilmarnock,Hibernian,2,0,H,1,0,H,13,7,7,4
24/04/04,Livingston,Aberdeen,2,0,H,1,0,H,19,11,12,4
24/04/04,Partick,Dundee,0,1,A,0,0,D,11,3,4,1
25/04/04,Hearts,Celtic,1,1,D,0,1,A,12,8,5,2
01/05/04,Dundee United,Hearts,0,2,A,0,1,A,9,8,4,5
01/05/04,Hibernian,Dundee,1,0,H,1,0,H,14,11,10,8
01/05/04,Kilmarnock,Livingston,4,2,H,0,2,A,15,8,11,5
01/05/04,Partick,Aberdeen,2,0,H,1,0,H,16,11,8,8
01/05/04,Rangers,Motherwell,4,0,H,1,0,H,18,6,9,3
02/05/04,Celtic,Dunfermline,1,2,A,0,1,A,15,7,7,4
05/05/04,Hibernian,Partick,1,2,A,1,1,D,7,5,4,2
08/05/04,Aberdeen,Hibernian,0,1,A,0,0,D,11,4,10,2
08/05/04,Celtic,Rangers,1,0,H,0,0,D,16,4,11,3
08/05/04,Dundee,Kilmarnock,2,0,H,1,0,H,11,9,6,4
08/05/04,Hearts,Dunfermline,2,1,H,1,1,D,10,5,4,3
08/05/04,Motherwell,Dundee United,0,1,A,0,0,D,10,5,7,2
09/05/04,Livingston,Partick,2,2,D,1,1,D,12,10,10,6
11/05/04,Dundee United,Dunfermline,3,2,H,3,1,H,8,9,5,5
12/05/04,Dundee,Livingston,2,0,H,1,0,H,11,10,6,5
12/05/04,Kilmarnock,Aberdeen,4,0,H,2,0,H,21,9,12,3
12/05/04,Motherwell,Celtic,1,1,D,0,0,D,4,7,2,4
12/05/04,Rangers,Hearts,0,1,A,0,0,D,8,7,2,3
15/05/04,Aberdeen,Dundee,1,2,A,1,0,H,12,10,6,5
15/05/04,Livingston,Hibernian,4,1,H,1,0,H,18,11,9,4
15/05/04,Partick,Kilmarnock,2,2,D,1,1,D,10,16,3,9
16/05/04,Celtic,Dundee United,2,1,H,0,0,D,13,5,7,4
16/05/04,Dunfermline,Rangers,2,3,A,1,2,A,15,9,10,6
16/05/04,Hearts,Motherwell,3,2,H,1,2,A,16,8,4,5
