Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
14/09/13,Partick,Aberdeen,0,3,A,0,2,A,9,8,4,7,3,10,4,6,1,2,0,0
14/09/13,St Johnstone,Hibernian,1,2,A,1,1,D,4,12,1,4,18,9,1,5,3,3,0,0
14/09/13,St Mirren,Motherwell,0,1,A,0,1,A,7,8,1,2,7,12,6,3,2,1,0,0
15/09/13,Ross County,Dundee United,2,4,A,0,3,A,13,14,7,10,9,8,8,9,1,0,0,0
21/09/13,Aberdeen,Inverness C,1,0,H,0,0,D,10,5,3,4,18,15,8,6,4,3,0,0
21/09/13,Celtic,St Johnstone,2,1,H,2,0,H,6,4,2,2,5,8,5,5,1,3,0,0
21/09/13,Hibernian,St Mirren,2,0,H,1,0,H,12,2,6,0,12,11,5,5,2,0,0,0
21/09/13,Partick,Kilmarnock,1,1,D,1,0,H,10,7,8,3,7,9,6,5,3,4,0,0
21/09/13,Ross County,Hearts,2,1,H,0,1,A,12,8,5,5,14,12,4,2,2,2,0,0
22/09/13,Dundee United,Motherwell,2,2,D,0,1,A,12,12,4,3,14,17,8,4,2,3,0,0
28/09/13,Hearts,Dundee United,0,0,D,0,0,D,11,12,5,4,5,13,6,5,0,1,0,0
28/09/13,Inverness C,Hibernian,3,0,H,1,0,H,12,7,7,1,10,11,5,7,2,0,0,0
28/09/13,Kilmarnock,Celtic,2,5,A,2,3,A,8,11,4,5,11,6,2,1,1,2,0,0
28/09/13,Motherwell,Ross County,3,1,H,0,1,A,22,13,8,4,9,18,9,4,0,0,0,0
28/09/13,St Johnstone,Partick,1,1,D,1,1,D,14,11,8,6,8,6,12,3,1,0,0,0
30/09/13,St Mirren,Aberdeen,1,1,D,0,0,D,5,10,2,3,14,14,1,5,1,1,0,0
05/10/13,Celtic,Motherwell,2,0,H,1,0,H,14,3,5,1,8,7,5,5,1,0,0,0
05/10/13,Dundee United,Kilmarnock,1,0,H,0,0,D,15,10,8,4,13,15,7,4,1,4,0,0
05/10/13,Hearts,St Mirren,0,2,A,0,1,A,16,17,8,8,15,13,8,1,2,2,0,0
05/10/13,Ross County,Aberdeen,1,0,H,0,0,D,7,8,2,3,12,14,7,14,4,4,0,0
05/10/13,St Johnstone,Inverness C,4,0,H,2,0,H,18,5,11,1,10,11,6,3,1,2,0,0
07/10/13,Partick,Hibernian,0,1,A,0,0,D,16,6,6,3,14,11,12,2,1,1,0,0
19/10/13,Aberdeen,Dundee United,1,0,H,0,0,D,4,15,3,2,15,18,7,9,4,0,0,0
19/10/13,Hibernian,Celtic,1,1,D,1,0,H,5,17,4,6,14,10,1,10,2,0,0,0
19/10/13,Kilmarnock,Ross County,2,0,H,1,0,H,11,6,2,2,9,11,5,4,1,2,0,0
19/10/13,Motherwell,Hearts,2,1,H,0,0,D,21,8,10,5,9,7,8,4,0,0,0,0
19/10/13,St Mirren,St Johnstone,4,3,H,1,1,D,6,12,6,5,10,12,3,7,2,2,0,1
20/10/13,Inverness C,Partick,1,2,A,0,1,A,14,9,4,2,14,15,12,2,2,4,0,0
26/10/13,Dundee United,St Mirren,4,0,H,2,0,H,16,4,5,1,8,8,6,2,0,0,0,0
26/10/13,Hibernian,Aberdeen,0,2,A,0,0,D,4,11,0,6,8,11,6,7,1,1,0,0
26/10/13,Kilmarnock,Hearts,2,0,H,1,0,H,18,10,10,4,11,12,8,3,3,3,0,0
27/10/13,Partick,Celtic,1,2,A,0,1,A,11,12,6,6,12,8,3,6,1,2,0,0
27/10/13,St Johnstone,Motherwell,2,0,H,0,0,D,12,8,3,1,6,14,12,3,1,2,0,0
02/11/13,Celtic,Dundee United,1,1,D,0,1,A,18,4,5,3,7,5,10,2,0,2,0,0
02/11/13,Hearts,St Johnstone,0,2,A,0,1,A,15,16,2,7,6,11,5,4,0,0,0,0
02/11/13,Inverness C,Kilmarnock,2,1,H,1,0,H,11,9,4,2,14,11,3,3,1,0,0,0
03/11/13,Motherwell,Hibernian,1,0,H,1,0,H,9,12,4,3,11,15,5,6,2,2,1,0
04/11/13,Aberdeen,Partick,4,0,H,2,0,H,9,10,6,4,12,10,4,6,1,3,0,0
09/11/13,Aberdeen,Hearts,1,3,A,1,0,H,17,10,4,7,17,7,7,3,2,2,1,0
09/11/13,Hibernian,Inverness C,0,2,A,0,2,A,8,9,2,4,22,12,7,0,2,0,0,0
09/11/13,Motherwell,Dundee United,0,4,A,0,2,A,5,18,1,9,9,4,6,3,2,0,0,0
09/11/13,Partick,St Mirren,0,3,A,0,1,A,17,10,4,5,10,13,14,2,0,2,1,0
09/11/13,Ross County,Celtic,1,4,A,0,1,A,4,23,2,8,15,10,1,6,4,1,0,0
09/11/13,St Johnstone,Kilmarnock,3,1,H,2,0,H,12,8,8,3,12,19,1,2,0,0,0,2
17/11/13,St Mirren,Ross County,2,1,H,1,0,H,20,3,9,1,15,20,13,4,2,2,0,2
23/11/13,Celtic,Aberdeen,3,1,H,1,1,D,21,8,11,4,5,1,8,5,1,0,0,0
23/11/13,Dundee United,Partick,4,1,H,1,0,H,15,7,10,4,8,11,4,7,4,3,0,2
23/11/13,Hearts,Ross County,2,2,D,1,1,D,12,10,5,4,8,15,12,5,0,4,0,1
23/11/13,Inverness C,St Johnstone,1,0,H,1,0,H,9,6,3,0,11,13,3,6,1,3,0,0
23/11/13,Kilmarnock,Motherwell,0,2,A,0,0,D,14,11,6,3,12,10,5,6,2,2,0,0
23/11/13,St Mirren,Hibernian,0,0,D,0,0,D,9,4,3,2,3,11,6,8,0,2,0,0
06/12/13,Motherwell,Celtic,0,5,A,0,1,A,3,21,0,14,13,8,2,7,2,1,0,0
07/12/13,Dundee United,Hearts,4,1,H,1,1,D,18,6,8,1,8,16,10,1,2,3,0,0
07/12/13,Hibernian,Partick,1,1,D,0,0,D,16,5,6,4,11,14,11,2,3,2,0,0
07/12/13,Ross County,Kilmarnock,1,2,A,1,2,A,11,15,4,5,7,9,4,3,0,0,0,0
07/12/13,St Johnstone,Aberdeen,0,2,A,0,1,A,3,10,2,5,6,15,2,7,0,1,1,0
07/12/13,St Mirren,Inverness C,0,0,D,0,0,D,14,8,4,2,9,12,11,6,1,2,0,0
14/12/13,Aberdeen,St Mirren,2,0,H,1,0,H,12,5,5,2,14,8,6,11,1,0,0,0
14/12/13,Celtic,Hibernian,1,0,H,1,0,H,10,9,6,2,7,12,8,2,2,0,0,0
14/12/13,Hearts,Inverness C,0,2,A,0,0,D,8,13,1,4,16,19,1,6,1,4,0,0
14/12/13,Kilmarnock,Dundee United,1,4,A,0,0,D,3,11,1,8,6,1,2,3,3,0,1,0
14/12/13,Ross County,Motherwell,1,2,A,0,2,A,14,18,4,5,8,13,4,10,0,4,0,0
21/12/13,Celtic,Hearts,2,0,H,0,0,D,19,1,9,0,4,12,15,3,0,4,0,0
21/12/13,Dundee United,Ross County,1,0,H,0,0,D,11,7,5,1,9,6,21,3,0,1,0,0
21/12/13,Hibernian,St Johnstone,0,0,D,0,0,D,10,2,5,1,15,14,6,1,4,1,0,1
21/12/13,Inverness C,Aberdeen,3,4,A,0,4,A,11,11,7,9,9,8,6,4,2,0,0,0
21/12/13,Kilmarnock,Partick,2,1,H,1,0,H,10,13,5,8,10,12,5,5,0,2,0,0
21/12/13,Motherwell,St Mirren,3,0,H,2,0,H,14,6,6,1,8,9,10,10,1,2,0,0
26/12/13,Aberdeen,Motherwell,0,1,A,0,0,D,10,2,3,2,7,14,8,2,2,3,0,0
26/12/13,Hearts,Kilmarnock,0,4,A,0,2,A,9,13,2,7,17,14,7,3,4,2,0,0
26/12/13,Partick,Inverness C,0,0,D,0,0,D,12,4,4,1,7,12,6,3,1,2,0,0
26/12/13,Ross County,Hibernian,0,2,A,0,1,A,9,11,1,5,13,11,5,7,3,1,0,0
26/12/13,St Johnstone,Celtic,0,1,A,0,1,A,3,15,1,5,19,4,5,12,3,1,0,0
26/12/13,St Mirren,Dundee United,4,1,H,2,1,H,11,10,5,7,10,8,6,15,4,1,0,1
29/12/13,Aberdeen,Ross County,1,0,H,1,0,H,12,2,4,0,6,12,10,1,0,1,0,0
29/12/13,Hibernian,Kilmarnock,3,0,H,1,0,H,14,4,7,0,13,10,7,2,1,0,0,0
29/12/13,Inverness C,Celtic,0,1,A,0,1,A,10,12,6,3,16,13,4,3,2,2,0,0
29/12/13,Partick,Motherwell,1,5,A,1,3,A,13,13,7,9,11,12,15,7,2,1,0,0
29/12/13,St Johnstone,Dundee United,3,0,H,1,0,H,15,5,7,0,15,15,6,6,1,4,0,1
29/12/13,St Mirren,Hearts,1,1,D,1,0,H,11,13,4,3,9,18,7,6,0,5,0,0
01/01/14,Celtic,Partick,1,0,H,1,0,H,10,9,5,3,5,9,5,7,1,1,0,0
01/01/14,Dundee United,Aberdeen,1,2,A,0,0,D,4,12,2,6,20,7,6,7,2,2,0,0
01/01/14,Inverness C,Ross County,1,2,A,0,2,A,11,4,5,2,9,14,3,3,1,4,1,0
01/01/14,Motherwell,St Johnstone,4,0,H,1,0,H,21,11,10,3,9,5,6,7,1,1,0,0
02/01/14,Hibernian,Hearts,2,1,H,0,0,D,23,5,6,3,10,19,10,6,1,4,0,0
02/01/14,Kilmarnock,St Mirren,2,1,H,1,1,D,9,10,5,5,12,13,2,9,0,1,0,0
04/01/14,Ross County,St Johnstone,1,0,H,0,0,D,10,9,2,3,13,14,5,0,1,1,0,0
05/01/14,Dundee United,Hibernian,2,2,D,0,1,A,11,8,3,4,8,8,8,6,1,1,0,0
05/01/14,Hearts,Partick,0,2,A,0,2,A,11,11,3,5,10,12,6,6,0,0,0,1
05/01/14,Kilmarnock,Aberdeen,0,1,A,0,0,D,7,10,4,6,14,18,5,4,4,2,0,1
05/01/14,St Mirren,Celtic,0,4,A,0,0,D,5,17,0,6,7,10,2,12,1,3,0,0
10/01/14,Aberdeen,Hibernian,1,0,H,0,0,D,11,8,2,3,13,10,12,1,1,2,0,0
11/01/14,Hearts,Motherwell,0,1,A,0,1,A,10,13,5,5,11,16,5,4,0,1,0,0
11/01/14,Partick,Ross County,3,3,D,2,1,H,10,9,4,5,12,14,4,2,3,1,0,1
11/01/14,St Johnstone,St Mirren,2,0,H,0,0,D,19,3,6,0,14,15,9,3,2,2,0,0
12/01/14,Inverness C,Dundee United,1,1,D,1,1,D,12,7,8,2,12,13,11,9,1,0,0,0
18/01/14,Aberdeen,Inverness C,0,1,A,0,1,A,6,7,2,3,12,12,13,5,1,2,0,0
18/01/14,Celtic,Motherwell,3,0,H,2,0,H,19,10,6,5,9,10,7,5,2,2,1,0
18/01/14,Hibernian,St Mirren,2,3,A,0,3,A,7,2,4,2,16,10,11,4,1,2,0,0
18/01/14,Partick,Kilmarnock,1,1,D,1,0,H,9,8,4,5,10,9,5,3,1,2,1,0
18/01/14,Ross County,Dundee United,3,0,H,1,0,H,15,11,7,3,13,19,9,5,2,5,0,0
18/01/14,St Johnstone,Hearts,3,3,D,1,0,H,12,15,5,8,8,11,4,9,1,3,2,1
21/01/14,Partick,St Johnstone,0,1,A,0,1,A,9,5,2,2,8,9,6,4,2,4,0,0
25/01/14,Kilmarnock,Inverness C,2,0,H,1,0,H,9,8,4,2,14,8,3,2,0,0,0,0
25/01/14,Motherwell,Aberdeen,2,2,D,0,0,D,7,17,3,5,14,10,1,6,3,1,0,0
25/01/14,Ross County,Hearts,1,2,A,1,1,D,10,16,2,4,6,11,7,7,3,3,0,0
25/01/14,St Mirren,Partick,0,0,D,0,0,D,9,10,4,2,7,8,6,7,2,1,0,0
26/01/14,Hibernian,Celtic,0,4,A,0,1,A,11,13,5,7,14,10,7,7,3,0,0,0
29/01/14,Celtic,Kilmarnock,4,0,H,2,0,H,16,2,7,1,4,9,7,4,1,2,0,0
29/01/14,Hearts,St Mirren,2,1,H,1,1,D,14,12,4,5,12,16,6,11,1,3,0,1
01/02/14,Kilmarnock,Ross County,2,2,D,0,2,A,13,12,4,7,8,7,10,6,1,0,0,1
01/02/14,Partick,Dundee United,1,1,D,0,1,A,12,14,3,7,7,9,8,6,3,1,0,0
02/02/14,Celtic,St Mirren,1,0,H,1,0,H,19,3,4,2,10,6,10,4,0,0,0,0
15/02/14,Dundee United,Kilmarnock,3,2,H,1,1,D,16,9,7,4,8,13,10,5,1,1,0,0
15/02/14,Hibernian,Ross County,2,1,H,2,0,H,16,12,6,3,13,10,10,5,0,1,0,0
15/02/14,Inverness C,Hearts,0,0,D,0,0,D,23,12,6,3,15,12,14,3,1,2,0,0
15/02/14,Motherwell,Partick,4,3,H,1,1,D,14,12,5,5,12,10,7,5,3,2,0,0
15/02/14,St Mirren,Aberdeen,0,1,A,0,0,D,5,9,0,4,11,10,4,11,2,1,0,0
16/02/14,Celtic,St Johnstone,3,0,H,1,0,H,19,3,7,0,6,9,6,2,0,1,0,0
21/02/14,Dundee United,Motherwell,3,1,H,2,0,H,19,8,8,2,13,9,8,5,1,0,0,0
22/02/14,Hearts,Celtic,0,2,A,0,0,D,3,16,2,6,15,16,4,7,3,2,0,0
22/02/14,Kilmarnock,Hibernian,1,1,D,1,0,H,4,9,1,2,7,5,0,5,1,2,0,0
22/02/14,Partick,Aberdeen,3,1,H,0,0,D,18,8,9,5,13,7,6,8,4,0,0,0
22/02/14,Ross County,St Mirren,2,1,H,1,0,H,16,8,11,4,11,15,6,7,1,0,0,0
22/02/14,St Johnstone,Inverness C,0,1,A,0,1,A,10,8,6,3,18,14,2,1,3,2,0,0
25/02/14,Aberdeen,Celtic,2,1,H,2,0,H,8,10,4,5,13,13,3,5,2,2,0,1
25/02/14,Ross County,Inverness C,0,3,A,0,2,A,13,12,5,3,12,11,4,2,0,1,0,0
25/02/14,St Johnstone,Motherwell,3,0,H,2,0,H,9,4,7,1,17,14,10,2,2,0,0,0
28/02/14,Hibernian,Dundee United,1,3,A,1,1,D,4,15,1,7,18,10,6,11,3,3,1,0
01/03/14,Aberdeen,St Johnstone,1,0,H,1,0,H,8,9,4,4,9,12,6,4,0,2,0,1
01/03/14,Celtic,Inverness C,5,0,H,2,0,H,24,6,9,2,8,6,5,3,0,0,0,0
01/03/14,Motherwell,Hearts,4,1,H,2,0,H,21,8,9,1,17,14,6,6,1,3,0,0
01/03/14,Ross County,Partick,1,1,D,1,1,D,11,11,2,1,11,14,7,7,2,4,0,0
01/03/14,St Mirren,Kilmarnock,2,0,H,0,0,D,11,8,5,2,2,8,7,6,1,1,0,0
08/03/14,Hibernian,Motherwell,3,3,D,1,2,A,13,10,5,6,11,4,8,2,0,0,0,0
08/03/14,Kilmarnock,Hearts,4,2,H,1,1,D,9,10,6,2,17,11,9,2,3,2,0,0
12/03/14,Dundee United,St Johnstone,0,1,A,0,0,D,8,10,4,3,17,17,5,5,2,4,0,0
12/03/14,Inverness C,Hibernian,0,0,D,0,0,D,4,7,1,3,13,16,3,8,2,2,0,0
14/03/14,Kilmarnock,Celtic,0,3,A,0,0,D,2,14,0,9,8,6,1,6,1,0,0,0
15/03/14,Dundee United,St Mirren,3,2,H,0,2,A,10,13,6,7,6,9,4,2,1,1,0,0
15/03/14,Partick,Hibernian,3,1,H,1,0,H,13,10,9,2,9,10,5,12,1,0,0,0
15/03/14,St Johnstone,Ross County,0,1,A,0,1,A,9,9,4,7,15,12,5,3,2,1,0,0
19/03/14,Motherwell,Inverness C,2,0,H,2,0,H,11,13,3,7,9,10,4,4,1,1,0,0
21/03/14,Hearts,Dundee United,1,2,A,0,1,A,8,12,3,4,6,16,3,1,0,0,0,0
22/03/14,Aberdeen,Kilmarnock,2,1,H,1,1,D,11,3,3,3,7,12,3,3,0,0,0,0
22/03/14,Celtic,St Mirren,3,0,H,1,0,H,21,12,7,3,8,6,5,4,2,0,0,0
22/03/14,Inverness C,Partick,1,0,H,0,0,D,9,10,3,4,9,10,1,9,3,1,0,0
22/03/14,Motherwell,Ross County,2,1,H,0,0,D,9,3,6,1,4,5,5,4,2,1,0,0
22/03/14,St Johnstone,Hibernian,2,0,H,1,0,H,15,5,6,0,10,10,9,7,0,3,0,1
25/03/14,Ross County,Aberdeen,1,1,D,1,0,H,15,17,6,8,9,11,8,10,0,1,0,1
25/03/14,St Mirren,St Johnstone,0,1,A,0,1,A,6,11,2,4,13,6,12,8,2,2,0,0
26/03/14,Dundee United,Inverness C,2,1,H,0,0,D,10,8,5,4,10,8,5,0,1,3,0,0
26/03/14,Partick,Celtic,1,5,A,0,1,A,11,14,4,8,6,6,6,2,0,2,0,0
29/03/14,Aberdeen,Dundee United,1,1,D,0,1,A,18,8,7,4,10,13,2,3,1,1,0,0
29/03/14,Celtic,Ross County,1,1,D,1,1,D,12,6,5,1,16,9,7,3,1,2,0,0
29/03/14,Inverness C,St Mirren,2,2,D,2,1,H,7,10,4,3,15,15,6,6,0,1,1,0
29/03/14,Motherwell,Kilmarnock,1,2,A,1,0,H,14,13,7,5,11,15,7,6,1,1,0,0
29/03/14,St Johnstone,Partick,1,1,D,1,0,H,11,14,6,5,15,13,4,11,1,4,0,0
30/03/14,Hearts,Hibernian,2,0,H,1,0,H,11,14,4,1,11,10,2,5,1,1,0,1
01/04/14,Inverness C,Motherwell,1,2,A,0,1,A,7,6,3,4,12,13,5,3,0,2,0,0
02/04/14,Hearts,Aberdeen,1,1,D,0,0,D,9,11,3,2,18,16,6,3,2,3,1,0
04/04/14,Ross County,Inverness C,1,2,A,0,1,A,8,18,3,10,12,12,6,7,1,3,0,0
05/04/14,Dundee United,Celtic,0,2,A,0,2,A,9,9,5,6,14,8,8,7,3,2,0,0
05/04/14,Kilmarnock,St Johnstone,1,2,A,1,2,A,7,11,2,5,12,8,3,7,2,1,0,0
05/04/14,Partick,Hearts,2,4,A,1,1,D,10,10,5,7,17,13,4,5,1,2,0,0
05/04/14,St Mirren,Motherwell,3,2,H,1,2,A,12,8,6,4,10,12,12,4,1,0,0,0
07/04/14,Hibernian,Aberdeen,0,2,A,0,1,A,4,7,0,2,7,10,4,1,0,0,0,0
18/04/14,Inverness C,Aberdeen,0,0,D,0,0,D,11,11,4,3,13,11,8,3,0,0,0,0
19/04/14,Hearts,Ross County,2,0,H,0,0,D,6,5,4,3,3,3,5,4,1,3,1,0
19/04/14,Kilmarnock,Partick,1,2,A,0,0,D,11,9,4,3,11,8,7,8,2,2,0,0
19/04/14,Motherwell,Celtic,3,3,D,2,1,H,10,18,5,8,8,10,6,8,0,1,0,0
19/04/14,St Johnstone,Dundee United,2,0,H,1,0,H,11,8,5,2,13,14,3,6,1,0,0,0
19/04/14,St Mirren,Hibernian,2,0,H,2,0,H,7,14,4,4,13,19,2,13,1,3,1,0
25/04/14,Partick,St Mirren,1,1,D,1,1,D,14,8,5,3,12,9,10,4,2,1,0,0
26/04/14,Aberdeen,St Johnstone,1,1,D,1,1,D,12,8,7,2,14,16,7,2,1,3,0,0
26/04/14,Dundee United,Motherwell,5,1,H,2,0,H,13,5,8,1,9,19,7,1,0,3,0,0
26/04/14,Ross County,Kilmarnock,2,1,H,1,0,H,11,11,9,5,9,17,4,7,3,2,0,0
27/04/14,Celtic,Inverness C,6,0,H,2,0,H,24,10,10,4,8,10,15,3,0,1,0,0
27/04/14,Hibernian,Hearts,1,2,A,0,2,A,12,7,6,5,20,14,6,4,3,1,0,0
03/05/14,Celtic,Aberdeen,5,2,H,2,1,H,15,9,9,5,9,14,5,5,1,0,0,0
03/05/14,Hibernian,Partick,1,1,D,0,1,A,11,10,4,6,14,12,7,9,1,1,1,0
03/05/14,Inverness C,Dundee United,1,1,D,1,0,H,7,17,2,5,13,11,4,3,0,0,0,0
03/05/14,Motherwell,St Johnstone,2,1,H,2,1,H,8,6,5,2,19,16,5,3,1,3,0,0
03/05/14,St Mirren,Ross County,1,0,H,0,0,D,14,9,7,2,10,11,7,4,0,1,0,0
04/05/14,Hearts,Kilmarnock,5,0,H,3,0,H,11,10,7,2,12,10,3,5,0,1,0,0
06/05/14,Dundee United,Aberdeen,1,3,A,1,1,D,9,10,4,4,12,10,7,2,1,2,0,0
06/05/14,Ross County,Hibernian,1,0,H,0,0,D,10,18,3,5,12,10,5,3,2,1,0,0
07/05/14,Hearts,Partick,2,4,A,2,1,H,6,15,2,9,8,11,2,4,2,2,0,0
07/05/14,Kilmarnock,St Mirren,1,0,H,1,0,H,14,11,7,4,19,14,12,4,3,1,1,0
07/05/14,Motherwell,Inverness C,2,1,H,2,0,H,7,9,2,3,8,16,4,5,1,1,0,0
07/05/14,St Johnstone,Celtic,3,3,D,1,0,H,12,12,5,7,9,13,5,8,0,1,0,0
10/05/14,Hibernian,Kilmarnock,0,1,A,0,1,A,13,9,4,5,8,15,8,3,1,1,0,0
10/05/14,Partick,Ross County,2,3,A,0,1,A,11,7,5,4,7,6,7,5,2,2,0,0
10/05/14,St Mirren,Hearts,1,1,D,1,0,H,11,8,5,5,16,11,8,5,2,2,0,0
11/05/14,Aberdeen,Motherwell,0,1,A,0,0,D,8,4,2,2,9,17,5,1,1,1,0,0
11/05/14,Celtic,Dundee United,3,1,H,0,0,D,12,7,8,2,10,14,4,3,1,1,0,0
11/05/14,Inverness C,St Johnstone,2,0,H,0,0,D,6,3,6,3,7,7,3,5,1,1,0,0
