Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST
05/11/00,Kilmarnock,Celtic,0,1,A,0,0,D,4,11,2,6
11/11/00,Dundee United,Dundee,0,2,A,0,1,A,12,8,4,6
11/11/00,Dunfermline,Motherwell,1,2,A,1,0,H,9,12,5,6
11/11/00,St Mirren,Hearts,1,2,A,0,1,A,4,9,3,3
12/11/00,Aberdeen,Rangers,1,2,A,1,1,D,11,8,7,4
12/11/00,Celtic,St Johnstone,4,1,H,3,0,H,19,6,9,2
18/11/00,Celtic,Hearts,6,1,H,4,1,H,23,7,13,4
18/11/00,Dundee,St Mirren,5,0,H,1,0,H,17,15,12,6
18/11/00,Dunfermline,Rangers,0,0,D,0,0,D,6,12,3,5
18/11/00,Hibernian,Aberdeen,0,2,A,0,0,D,12,11,5,8
18/11/00,Motherwell,Kilmarnock,1,2,A,1,1,D,23,19,11,6
18/11/00,St Johnstone,Dundee United,1,0,H,0,0,D,12,5,3,1
25/11/00,Aberdeen,Motherwell,3,3,D,1,2,A,21,9,12,6
25/11/00,Dundee United,Dunfermline,3,2,H,2,0,H,8,4,5,3
25/11/00,Hearts,Dundee,3,1,H,0,1,A,14,5,8,2
25/11/00,Kilmarnock,St Johnstone,0,2,A,0,0,D,11,5,6,2
25/11/00,St Mirren,Hibernian,1,1,D,0,1,A,8,9,3,4
26/11/00,Rangers,Celtic,5,1,H,1,0,H,14,5,8,3
28/11/00,Dundee United,Kilmarnock,0,1,A,0,0,D,7,5,2,2
28/11/00,St Johnstone,Aberdeen,0,0,D,0,0,D,11,7,6,2
29/11/00,Dunfermline,Hearts,1,0,H,1,0,H,12,11,8,3
29/11/00,Hibernian,Celtic,0,0,D,0,0,D,4,5,1,1
29/11/00,Motherwell,St Mirren,2,0,H,0,0,D,13,8,5,3
02/12/00,Aberdeen,Kilmarnock,1,2,A,1,2,A,15,9,9,5
02/12/00,Celtic,Dunfermline,3,1,H,2,1,H,21,5,11,2
02/12/00,Dundee,St Johnstone,1,1,D,1,0,H,15,12,7,6
03/12/00,Hearts,Rangers,0,1,A,0,1,A,11,9,5,4
03/12/00,Motherwell,Hibernian,1,3,A,0,1,A,12,13,7,2
05/12/00,St Mirren,Dundee United,1,1,D,0,1,A,9,10,7,5
09/12/00,Hibernian,Dunfermline,3,0,H,1,0,H,20,4,6,0
09/12/00,Kilmarnock,Hearts,0,3,A,0,1,A,6,6,3,4
09/12/00,St Johnstone,St Mirren,2,0,H,1,0,H,16,9,5,5
10/12/00,Dundee,Celtic,1,2,A,0,1,A,12,6,5,3
10/12/00,Rangers,Motherwell,2,0,H,1,0,H,10,6,5,2
13/12/00,Rangers,Aberdeen,3,1,H,1,1,D,12,4,7,1
16/12/00,Celtic,Aberdeen,6,0,H,2,0,H,18,5,8,3
16/12/00,Dunfermline,St Mirren,2,0,H,1,0,H,17,11,12,2
16/12/00,Hibernian,St Johnstone,2,0,H,1,0,H,14,5,6,2
16/12/00,Kilmarnock,Dundee,2,3,A,1,0,H,4,11,2,3
16/12/00,Motherwell,Hearts,2,0,H,0,0,D,22,19,8,9
17/12/00,Dundee United,Rangers,1,1,D,1,1,D,4,12,3,4
23/12/00,Dundee,Aberdeen,2,2,D,0,1,A,12,9,8,6
23/12/00,Dunfermline,Kilmarnock,1,0,H,1,0,H,10,8,5,3
23/12/00,Hearts,Dundee United,3,1,H,2,1,H,15,8,9,3
23/12/00,Rangers,Hibernian,1,0,H,0,0,D,15,5,7,1
23/12/00,St Johnstone,Motherwell,2,3,A,0,3,A,14,8,5,5
23/12/00,St Mirren,Celtic,0,2,A,0,1,A,2,15,0,8
26/12/00,Dundee United,Celtic,0,4,A,0,3,A,11,10,3,8
26/12/00,Dunfermline,Aberdeen,3,2,H,1,2,A,9,8,5,5
26/12/00,Hearts,Hibernian,1,1,D,0,1,A,10,10,5,6
26/12/00,Motherwell,Dundee,0,3,A,0,2,A,19,10,7,5
26/12/00,Rangers,St Johnstone,3,0,H,1,0,H,16,3,10,2
26/12/00,St Mirren,Kilmarnock,1,3,A,1,0,H,7,19,3,11
30/12/00,Hibernian,Dundee United,1,0,H,0,0,D,16,5,7,4
30/12/00,St Johnstone,Hearts,2,2,D,2,1,H,11,6,6,3
02/01/01,Aberdeen,Hearts,1,0,H,1,0,H,25,13,8,2
02/01/01,Celtic,Kilmarnock,6,0,H,1,0,H,13,4,11,2
02/01/01,Dundee United,Motherwell,2,0,H,0,0,D,16,5,4,2
02/01/01,Dunfermline,St Johnstone,0,0,D,0,0,D,13,13,5,4
02/01/01,Hibernian,Dundee,3,0,H,2,0,H,9,10,4,4
02/01/01,St Mirren,Rangers,1,3,A,1,2,A,5,22,3,12
30/01/01,Kilmarnock,Hibernian,1,1,D,0,0,D,8,7,3,4
31/01/01,Dundee,Dundee United,2,3,A,1,1,D,3,13,3,7
31/01/01,Hearts,St Mirren,1,0,H,0,0,D,17,9,8,3
31/01/01,Motherwell,Dunfermline,1,1,D,0,0,D,12,8,6,3
31/01/01,Rangers,Aberdeen,1,0,H,1,0,H,10,7,4,1
03/02/01,Dundee United,St Johnstone,1,1,D,1,0,H,12,10,8,7
03/02/01,Kilmarnock,Motherwell,1,2,A,0,1,A,10,5,7,2
03/02/01,Rangers,Dunfermline,2,0,H,1,0,H,17,3,9,1
03/02/01,St Mirren,Dundee,2,1,H,1,1,D,14,13,5,3
04/02/01,Hearts,Celtic,0,3,A,0,1,A,6,12,2,8
10/02/01,Dunfermline,Dundee United,3,1,H,0,0,D,12,10,8,4
10/02/01,Hibernian,St Mirren,4,2,H,1,1,D,19,6,8,2
10/02/01,Motherwell,Aberdeen,0,1,A,0,0,D,16,18,8,12
11/02/01,Celtic,Rangers,1,0,H,1,0,H,12,7,6,3
11/02/01,St Johnstone,Kilmarnock,1,2,A,0,0,D,9,9,5,4
21/02/01,Aberdeen,St Mirren,3,0,H,1,0,H,17,8,9,4
21/02/01,Celtic,Motherwell,1,0,H,0,0,D,13,2,5,2
21/02/01,Dundee,Dunfermline,0,1,A,0,1,A,9,5,5,4
24/02/01,Dundee,Rangers,0,1,A,0,0,D,10,10,4,5
24/02/01,Hearts,Dunfermline,7,1,H,4,0,H,27,10,16,7
24/02/01,Kilmarnock,Dundee United,0,0,D,0,0,D,3,3,1,0
24/02/01,St Mirren,Motherwell,0,1,A,0,0,D,16,13,7,6
25/02/01,Celtic,Hibernian,1,1,D,1,0,H,14,6,6,3
03/03/01,Dundee United,St Mirren,4,0,H,2,0,H,15,7,8,4
03/03/01,Kilmarnock,Aberdeen,0,0,D,0,0,D,17,6,13,3
03/03/01,Rangers,Hearts,2,0,H,1,0,H,12,8,7,4
03/03/01,St Johnstone,Dundee,2,3,A,1,0,H,10,11,3,4
04/03/01,Dunfermline,Celtic,0,3,A,0,2,A,4,13,2,4
04/03/01,Hibernian,Motherwell,1,1,D,0,0,D,9,14,4,4
13/03/01,Aberdeen,Hibernian,1,0,H,1,0,H,14,11,8,4
14/03/01,Hearts,Kilmarnock,3,0,H,0,0,D,10,5,8,2
14/03/01,Rangers,Dundee,0,2,A,0,1,A,17,8,6,5
14/03/01,St Johnstone,Celtic,1,2,A,1,1,D,6,12,3,7
17/03/01,Dundee United,Aberdeen,1,1,D,1,1,D,5,5,4,3
17/03/01,Dunfermline,Hibernian,2,1,H,1,0,H,11,10,4,3
17/03/01,Motherwell,Rangers,1,2,A,1,0,H,9,12,5,3
17/03/01,St Mirren,St Johnstone,1,0,H,1,0,H,10,10,4,7
18/03/01,Dundee,Hearts,0,0,D,0,0,D,7,7,4,2
27/03/01,Aberdeen,St Johnstone,3,3,D,2,1,H,9,9,6,5
31/03/01,Dundee,Kilmarnock,2,2,D,1,1,D,10,7,5,4
31/03/01,Hearts,Motherwell,3,0,H,1,0,H,15,7,9,2
31/03/01,Rangers,Dundee United,0,2,A,0,0,D,17,11,8,7
31/03/01,St Mirren,Dunfermline,1,1,D,0,1,A,12,14,4,7
01/04/01,Aberdeen,Celtic,0,1,A,0,0,D,5,19,2,7
01/04/01,St Johnstone,Hibernian,2,0,H,0,0,D,19,14,10,5
04/04/01,Aberdeen,Dundee United,4,1,H,3,1,H,10,14,5,6
04/04/01,Celtic,Dundee,2,1,H,1,0,H,13,9,5,6
07/04/01,Aberdeen,Dundee,0,2,A,0,0,D,2,8,1,4
07/04/01,Celtic,St Mirren,1,0,H,1,0,H,25,6,8,0
07/04/01,Dundee United,Hearts,1,1,D,1,0,H,12,3,6,2
07/04/01,Kilmarnock,Dunfermline,2,1,H,1,0,H,7,5,4,2
07/04/01,Motherwell,St Johnstone,1,0,H,1,0,H,15,16,6,4
08/04/01,Hibernian,Rangers,0,0,D,0,0,D,10,10,4,3
11/04/01,Kilmarnock,Rangers,1,2,A,0,2,A,8,8,3,5
21/04/01,Aberdeen,Dunfermline,1,0,H,1,0,H,15,6,8,5
21/04/01,Dundee,Rangers,0,3,A,0,3,A,8,11,5,7
21/04/01,Hibernian,Kilmarnock,1,1,D,1,1,D,11,8,3,2
21/04/01,Motherwell,St Johnstone,0,1,A,0,0,D,11,14,2,3
22/04/01,Celtic,Hearts,1,0,H,0,0,D,22,6,9,3
23/04/01,St Mirren,Dundee United,2,1,H,0,0,D,13,11,8,5
27/04/01,Kilmarnock,Hearts,1,1,D,0,0,D,15,2,7,1
28/04/01,Dundee United,Motherwell,1,0,H,1,0,H,10,2,5,0
28/04/01,Dunfermline,St Mirren,1,2,A,0,2,A,18,11,6,6
28/04/01,St Johnstone,Aberdeen,0,3,A,0,2,A,4,7,0,3
29/04/01,Dundee,Hibernian,0,2,A,0,0,D,10,8,2,5
29/04/01,Rangers,Celtic,0,3,A,0,0,D,13,7,4,6
05/05/01,Dundee,Kilmarnock,2,1,H,1,0,H,11,7,5,1
05/05/01,Hearts,Rangers,1,4,A,0,1,A,12,24,5,12
05/05/01,Motherwell,Aberdeen,0,2,A,0,1,A,21,15,10,8
05/05/01,St Johnstone,St Mirren,2,2,D,1,2,A,19,9,7,6
06/05/01,Dundee United,Dunfermline,1,0,H,1,0,H,11,6,7,2
06/05/01,Hibernian,Celtic,2,5,A,0,2,A,16,11,8,10
12/05/01,Dunfermline,Motherwell,1,2,A,1,2,A,10,10,1,5
12/05/01,Rangers,Kilmarnock,5,1,H,1,0,H,16,7,11,4
12/05/01,St Johnstone,Dundee United,2,3,A,2,0,H,4,8,3,5
12/05/01,St Mirren,Aberdeen,2,1,H,2,1,H,16,5,11,1
13/05/01,Celtic,Dundee,0,2,A,0,2,A,15,5,5,3
13/05/01,Hibernian,Hearts,0,0,D,0,0,D,16,5,3,1
20/05/01,Aberdeen,Dundee United,1,2,A,0,2,A,11,12,5,6
20/05/01,Dunfermline,St Johnstone,0,0,D,0,0,D,9,5,3,0
20/05/01,Hearts,Dundee,2,0,H,0,0,D,11,8,7,3
20/05/01,Kilmarnock,Celtic,1,0,H,0,0,D,5,11,3,3
20/05/01,Motherwell,St Mirren,3,3,D,1,1,D,19,12,8,7
20/05/01,Rangers,Hibernian,4,0,H,2,0,H,20,6,12,1
