Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST
09/11/08,Kilmarnock,Rangers,0,4,A,0,0,D,4,12,2,7
11/11/08,Aberdeen,St Mirren,2,0,H,0,0,D,9,7,6,3
12/11/08,Celtic,Kilmarnock,3,0,H,1,0,H,17,2,11,0
12/11/08,Dundee United,Hibernian,2,0,H,0,0,D,17,12,8,4
12/11/08,Hearts,Hamilton,1,0,H,1,0,H,13,6,8,2
12/11/08,Inverness C,Falkirk,1,1,D,0,1,A,8,6,3,2
12/11/08,Motherwell,Rangers,0,0,D,0,0,D,8,9,6,7
15/11/08,Falkirk,Motherwell,1,0,H,1,0,H,12,9,8,4
15/11/08,Hibernian,Aberdeen,2,2,D,0,1,A,19,6,10,2
15/11/08,Inverness C,Hearts,0,1,A,0,1,A,14,5,5,3
15/11/08,Kilmarnock,Dundee United,2,0,H,1,0,H,5,5,1,2
15/11/08,Rangers,St Mirren,2,1,H,2,0,H,19,10,6,4
16/11/08,Hamilton,Celtic,1,2,A,1,1,D,6,15,3,10
22/11/08,Dundee United,Hamilton,1,1,D,0,1,A,10,8,6,4
22/11/08,Hearts,Falkirk,2,1,H,1,1,D,10,7,3,3
22/11/08,Kilmarnock,Inverness C,1,2,A,0,2,A,6,5,3,1
22/11/08,Motherwell,Hibernian,1,4,A,1,1,D,6,16,5,10
22/11/08,Rangers,Aberdeen,2,0,H,0,0,D,20,9,11,5
22/11/08,St Mirren,Celtic,1,3,A,0,0,D,2,15,1,8
29/11/08,Aberdeen,Motherwell,2,0,H,0,0,D,9,4,3,3
29/11/08,Celtic,Inverness C,1,0,H,1,0,H,9,5,4,2
29/11/08,Falkirk,Hibernian,1,1,D,0,0,D,9,10,2,2
29/11/08,Hamilton,Kilmarnock,1,0,H,0,0,D,4,2,2,0
29/11/08,Hearts,Rangers,2,1,H,2,1,H,10,10,7,4
29/11/08,St Mirren,Dundee United,0,2,A,0,1,A,7,11,0,4
06/12/08,Falkirk,St Mirren,1,2,A,0,1,A,11,5,4,4
06/12/08,Inverness C,Dundee United,1,3,A,0,0,D,7,7,3,5
06/12/08,Rangers,Hamilton,7,1,H,2,1,H,27,5,14,1
07/12/08,Hibernian,Celtic,2,0,H,0,0,D,11,16,8,10
13/12/08,Aberdeen,Falkirk,2,1,H,2,0,H,6,7,1,1
13/12/08,Celtic,Hearts,1,1,D,0,1,A,8,9,2,6
13/12/08,Dundee United,Rangers,2,2,D,0,1,A,7,10,3,6
13/12/08,Hibernian,Hamilton,2,0,H,1,0,H,21,10,11,4
13/12/08,St Mirren,Inverness C,2,0,H,1,0,H,16,9,8,6
15/12/08,Motherwell,Kilmarnock,0,2,A,0,1,A,13,9,8,7
20/12/08,Hamilton,Motherwell,2,0,H,1,0,H,8,13,4,6
20/12/08,Hearts,Dundee United,0,0,D,0,0,D,8,4,7,1
20/12/08,Inverness C,Aberdeen,0,3,A,0,1,A,17,10,7,7
20/12/08,Kilmarnock,St Mirren,0,1,A,0,1,A,14,9,6,4
20/12/08,Rangers,Hibernian,1,0,H,0,0,D,25,2,11,1
21/12/08,Falkirk,Celtic,0,3,A,0,0,D,5,16,4,9
27/12/08,Aberdeen,Hearts,1,0,H,1,0,H,8,2,6,1
27/12/08,Dundee United,Falkirk,1,0,H,1,0,H,8,9,1,1
27/12/08,Hibernian,Kilmarnock,2,4,A,2,2,D,9,7,5,6
27/12/08,Motherwell,Inverness C,3,2,H,2,1,H,12,8,5,5
27/12/08,Rangers,Celtic,0,1,A,0,0,D,14,6,7,4
27/12/08,St Mirren,Hamilton,1,0,H,0,0,D,11,8,5,1
03/01/09,Celtic,Dundee United,2,2,D,1,0,H,9,5,5,3
03/01/09,Falkirk,Kilmarnock,1,1,D,1,0,H,10,10,4,4
03/01/09,Hamilton,Aberdeen,2,0,H,0,0,D,7,13,3,3
03/01/09,Hearts,Hibernian,0,0,D,0,0,D,18,6,8,1
03/01/09,St Mirren,Motherwell,0,0,D,0,0,D,7,5,3,4
04/01/09,Inverness C,Rangers,0,3,A,0,0,D,11,20,5,13
07/01/09,Motherwell,Hearts,1,0,H,1,0,H,3,3,1,1
13/01/09,Kilmarnock,Aberdeen,1,2,A,1,1,D,13,13,7,9
17/01/09,Hamilton,Inverness C,1,0,H,1,0,H,6,8,1,3
17/01/09,Hibernian,St Mirren,2,0,H,1,0,H,15,14,6,7
17/01/09,Kilmarnock,Hearts,0,2,A,0,0,D,12,6,7,5
17/01/09,Rangers,Falkirk,3,1,H,1,1,D,22,5,12,1
18/01/09,Aberdeen,Celtic,4,2,H,2,1,H,8,14,6,8
18/01/09,Dundee United,Motherwell,0,4,A,0,3,A,6,7,2,6
24/01/09,Aberdeen,Rangers,0,0,D,0,0,D,7,12,4,4
24/01/09,Celtic,Hibernian,3,1,H,2,1,H,13,8,8,4
24/01/09,Dundee United,St Mirren,3,2,H,0,1,A,13,6,9,1
24/01/09,Hearts,Inverness C,3,2,H,1,0,H,8,7,4,2
24/01/09,Motherwell,Falkirk,1,1,D,1,0,H,11,7,2,5
25/01/09,Kilmarnock,Hamilton,0,1,A,0,0,D,6,11,1,5
31/01/09,Falkirk,Aberdeen,1,0,H,0,0,D,10,8,4,5
31/01/09,Hamilton,Hearts,2,0,H,1,0,H,4,10,3,4
31/01/09,Hibernian,Motherwell,1,1,D,1,0,H,7,12,3,9
31/01/09,Rangers,Dundee United,2,0,H,0,0,D,12,5,9,2
31/01/09,St Mirren,Kilmarnock,1,1,D,0,1,A,9,9,4,4
01/02/09,Inverness C,Celtic,0,0,D,0,0,D,12,7,4,2
14/02/09,Dundee United,Inverness C,1,1,D,0,1,A,8,11,3,4
14/02/09,Hearts,Aberdeen,2,1,H,1,1,D,12,10,6,5
14/02/09,Kilmarnock,Hibernian,1,1,D,0,1,A,8,14,3,10
14/02/09,Motherwell,Hamilton,1,0,H,1,0,H,4,7,2,2
14/02/09,St Mirren,Falkirk,2,2,D,1,1,D,15,11,7,5
15/02/09,Celtic,Rangers,0,0,D,0,0,D,5,5,2,2
21/02/09,Aberdeen,Dundee United,2,2,D,0,1,A,14,3,6,2
21/02/09,Falkirk,Hamilton,1,2,A,1,1,D,4,13,2,5
21/02/09,Hearts,St Mirren,1,1,D,0,0,D,13,7,5,3
21/02/09,Inverness C,Hibernian,2,0,H,1,0,H,7,3,2,0
21/02/09,Rangers,Kilmarnock,3,1,H,3,1,H,14,7,10,3
22/02/09,Motherwell,Celtic,1,1,D,0,0,D,1,13,1,8
28/02/09,Aberdeen,Kilmarnock,0,0,D,0,0,D,7,5,2,3
28/02/09,Celtic,St Mirren,7,0,H,2,0,H,24,3,11,1
28/02/09,Dundee United,Hearts,0,1,A,0,0,D,10,5,4,2
28/02/09,Hamilton,Rangers,0,1,A,0,1,A,5,23,3,13
28/02/09,Hibernian,Falkirk,0,0,D,0,0,D,6,9,2,2
28/02/09,Inverness C,Motherwell,1,2,A,1,1,D,11,10,6,5
03/03/09,Falkirk,Dundee United,0,1,A,0,1,A,7,9,1,3
03/03/09,St Mirren,Aberdeen,1,1,D,0,0,D,10,11,6,3
04/03/09,Hamilton,Hibernian,0,1,A,0,0,D,9,8,3,1
04/03/09,Hearts,Motherwell,2,1,H,0,0,D,7,9,5,4
04/03/09,Kilmarnock,Celtic,1,2,A,1,1,D,6,19,4,8
04/03/09,Rangers,Inverness C,0,1,A,0,0,D,9,4,7,0
14/03/09,Aberdeen,Hamilton,1,0,H,1,0,H,7,5,4,0
14/03/09,Hibernian,Hearts,1,0,H,1,0,H,9,10,5,4
14/03/09,Inverness C,Kilmarnock,2,1,H,2,1,H,4,7,2,4
14/03/09,Motherwell,Dundee United,2,1,H,1,0,H,14,12,4,7
21/03/09,Falkirk,Inverness C,4,0,H,1,0,H,6,7,5,2
21/03/09,Hamilton,St Mirren,0,0,D,0,0,D,8,9,2,3
21/03/09,Hibernian,Aberdeen,0,0,D,0,0,D,15,12,7,2
21/03/09,Kilmarnock,Motherwell,0,0,D,0,0,D,9,9,4,5
21/03/09,Rangers,Hearts,2,2,D,2,0,H,14,6,6,4
22/03/09,Dundee United,Celtic,2,2,D,0,1,A,15,13,8,8
04/04/09,Celtic,Hamilton,4,0,H,2,0,H,19,8,11,3
04/04/09,Dundee United,Hibernian,2,2,D,0,2,A,15,12,9,7
04/04/09,Hearts,Kilmarnock,3,1,H,2,1,H,13,7,7,3
04/04/09,Inverness C,St Mirren,2,1,H,1,1,D,12,5,5,3
04/04/09,Motherwell,Aberdeen,1,1,D,1,0,H,15,6,5,3
05/04/09,Falkirk,Rangers,0,1,A,0,1,A,8,5,3,2
08/04/09,Celtic,Falkirk,4,0,H,1,0,H,16,6,9,4
08/04/09,St Mirren,Rangers,1,2,A,0,2,A,7,12,4,6
11/04/09,Aberdeen,Inverness C,1,0,H,0,0,D,15,7,5,2
11/04/09,Hamilton,Dundee United,0,1,A,0,1,A,6,13,4,8
11/04/09,Hearts,Celtic,1,1,D,1,1,D,10,10,3,4
11/04/09,Kilmarnock,Falkirk,3,0,H,2,0,H,12,10,6,5
11/04/09,Rangers,Motherwell,3,1,H,2,1,H,8,7,5,2
13/04/09,St Mirren,Hibernian,1,1,D,1,1,D,13,10,8,4
18/04/09,Celtic,Aberdeen,2,0,H,1,0,H,10,8,7,4
18/04/09,Dundee United,Kilmarnock,0,0,D,0,0,D,5,10,3,6
18/04/09,Falkirk,Hearts,0,0,D,0,0,D,3,9,1,3
18/04/09,Inverness C,Hamilton,1,1,D,0,1,A,8,4,2,4
18/04/09,Motherwell,St Mirren,0,2,A,0,0,D,13,6,7,6
19/04/09,Hibernian,Rangers,2,3,A,1,1,D,13,11,7,8
02/05/09,Aberdeen,Celtic,1,3,A,1,1,D,7,14,4,9
02/05/09,Falkirk,Motherwell,2,1,H,1,0,H,10,7,3,3
02/05/09,Hamilton,Kilmarnock,2,1,H,1,0,H,5,7,2,2
02/05/09,Hibernian,Dundee United,1,2,A,1,1,D,4,13,2,5
02/05/09,St Mirren,Inverness C,1,2,A,0,1,A,10,11,5,6
03/05/09,Rangers,Hearts,2,0,H,1,0,H,13,13,7,7
07/05/09,Dundee United,Aberdeen,1,1,D,1,1,D,10,10,3,6
07/05/09,Hearts,Hibernian,0,1,A,0,0,D,9,6,3,3
09/05/09,Kilmarnock,Falkirk,1,1,D,0,0,D,13,2,7,2
09/05/09,Rangers,Celtic,1,0,H,1,0,H,11,10,6,5
09/05/09,St Mirren,Motherwell,1,3,A,0,2,A,6,9,3,4
10/05/09,Inverness C,Hamilton,1,1,D,0,0,D,12,7,7,2
12/05/09,Aberdeen,Hearts,0,0,D,0,0,D,14,6,6,1
12/05/09,Celtic,Dundee United,2,1,H,1,0,H,10,10,5,6
13/05/09,Hamilton,Falkirk,0,1,A,0,0,D,7,4,2,1
13/05/09,Hibernian,Rangers,1,1,D,1,0,H,5,16,3,6
13/05/09,Kilmarnock,St Mirren,2,1,H,1,0,H,9,8,7,5
13/05/09,Motherwell,Inverness C,2,2,D,1,1,D,9,10,2,6
16/05/09,Falkirk,St Mirren,0,2,A,0,1,A,7,14,1,8
16/05/09,Hamilton,Motherwell,0,3,A,0,1,A,14,10,7,6
16/05/09,Hearts,Dundee United,3,0,H,2,0,H,11,7,7,3
16/05/09,Kilmarnock,Inverness C,1,0,H,0,0,D,6,11,2,7
16/05/09,Rangers,Aberdeen,2,1,H,0,0,D,15,8,7,6
17/05/09,Hibernian,Celtic,0,0,D,0,0,D,9,12,5,1
23/05/09,Inverness C,Falkirk,0,1,A,0,0,D,9,6,3,4
23/05/09,Motherwell,Kilmarnock,1,2,A,0,1,A,13,7,5,4
23/05/09,St Mirren,Hamilton,0,1,A,0,1,A,10,6,2,4
24/05/09,Aberdeen,Hibernian,2,1,H,2,1,H,11,7,8,4
24/05/09,Celtic,Hearts,0,0,D,0,0,D,18,2,9,2
24/05/09,Dundee United,Rangers,0,3,A,0,2,A,5,10,4,7
