Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
10/11/02,Dundee United,Celtic,0,2,A,0,1,A,8,12,4,6,19,14,4,9,2,3,0,0
10/11/02,Rangers,Hibernian,2,1,H,2,1,H,13,8,5,3,7,34,9,3,0,5,0,0
12/11/02,Dundee,Dunfermline,2,3,A,2,1,H,14,12,9,9,16,12,11,5,3,1,1,0
16/11/02,Aberdeen,Rangers,2,2,D,0,1,A,7,11,5,7,18,9,6,3,3,2,0,0
16/11/02,Hibernian,Dundee,2,1,H,1,0,H,14,13,7,6,22,14,7,5,1,1,0,0
16/11/02,Kilmarnock,Livingston,2,0,H,0,0,D,7,10,7,6,11,15,6,5,0,3,0,0
16/11/02,Motherwell,Dundee United,1,2,A,0,2,A,13,10,10,6,18,19,5,1,0,0,0,0
17/11/02,Celtic,Partick,4,0,H,2,0,H,15,1,5,0,12,12,5,4,0,0,0,0
17/11/02,Dunfermline,Hearts,3,1,H,0,0,D,15,13,8,4,15,13,7,6,1,1,0,0
23/11/02,Dundee,Dundee United,3,2,H,2,0,H,9,10,7,4,9,16,6,4,2,3,0,0
23/11/02,Hibernian,Motherwell,3,1,H,0,0,D,10,6,4,6,16,23,6,5,0,3,1,3
23/11/02,Kilmarnock,Hearts,0,1,A,0,0,D,7,8,3,2,16,17,7,5,1,1,0,0
23/11/02,Partick,Aberdeen,2,1,H,1,0,H,17,10,10,7,19,10,4,5,1,1,0,0
23/11/02,Rangers,Dunfermline,3,0,H,0,0,D,19,2,9,1,9,14,8,3,1,1,0,1
24/11/02,Livingston,Celtic,0,2,A,0,1,A,14,7,0,1,16,27,6,4,1,3,0,0
30/11/02,Dundee United,Aberdeen,1,1,D,1,1,D,12,6,8,4,14,23,7,1,1,2,0,0
30/11/02,Dunfermline,Hibernian,1,1,D,0,0,D,5,5,2,1,18,22,1,3,0,2,0,0
30/11/02,Livingston,Dundee,1,1,D,1,0,H,16,13,11,6,20,10,7,6,2,1,0,0
30/11/02,Partick,Kilmarnock,3,0,H,0,0,D,13,10,7,7,8,11,4,6,1,1,0,0
01/12/02,Celtic,Motherwell,3,1,H,0,0,D,22,7,9,6,9,12,13,4,1,2,0,1
01/12/02,Hearts,Rangers,0,4,A,0,0,D,5,20,2,13,22,9,0,7,3,1,1,0
03/12/02,Aberdeen,Kilmarnock,0,1,A,0,0,D,6,3,0,1,12,18,5,3,0,3,0,0
04/12/02,Dundee,Partick,4,1,H,1,0,H,14,7,10,4,12,10,4,7,2,2,0,0
04/12/02,Dunfermline,Dundee United,4,1,H,3,0,H,8,10,6,6,13,12,2,6,0,1,0,0
04/12/02,Hibernian,Celtic,0,1,A,0,0,D,7,10,3,6,22,13,2,4,2,2,0,0
04/12/02,Motherwell,Hearts,6,1,H,4,0,H,15,17,10,6,16,20,4,9,1,1,0,0
04/12/02,Rangers,Livingston,4,3,H,3,0,H,18,6,17,5,10,12,13,2,0,1,0,1
07/12/02,Aberdeen,Motherwell,1,1,D,1,0,H,7,5,4,1,22,24,2,8,4,3,1,0
07/12/02,Dundee United,Hibernian,1,1,D,1,1,D,3,13,2,7,15,15,10,13,3,2,0,0
07/12/02,Hearts,Livingston,2,1,H,1,0,H,10,13,5,3,10,20,3,4,0,3,0,0
07/12/02,Kilmarnock,Dundee,2,0,H,0,0,D,9,6,6,0,19,15,6,2,4,0,0,0
07/12/02,Partick,Dunfermline,4,0,H,2,0,H,18,17,12,9,10,5,1,9,0,1,0,0
07/12/02,Rangers,Celtic,3,2,H,3,1,H,10,12,8,7,18,17,6,6,2,3,0,0
14/12/02,Dundee,Motherwell,1,1,D,1,1,D,14,12,9,7,13,17,9,5,1,2,0,0
14/12/02,Hearts,Partick,1,0,H,0,0,D,19,8,13,4,13,10,10,2,4,4,0,0
14/12/02,Livingston,Hibernian,1,2,A,0,0,D,12,5,6,4,15,18,8,3,0,1,0,0
14/12/02,Rangers,Dundee United,3,0,H,1,0,H,14,9,9,5,13,20,4,3,0,2,1,1
15/12/02,Dunfermline,Aberdeen,3,0,H,1,0,H,,,,,,,,,2,3,0,0
15/12/02,Kilmarnock,Celtic,1,1,D,1,0,H,5,14,1,6,13,7,4,12,1,1,0,0
21/12/02,Aberdeen,Livingston,0,0,D,0,0,D,8,2,4,1,10,19,3,6,1,2,0,0
21/12/02,Celtic,Dundee,2,0,H,1,0,H,11,2,4,1,14,16,4,2,3,2,0,0
21/12/02,Dundee United,Hearts,0,3,A,0,2,A,14,18,5,10,12,12,7,5,3,2,0,0
21/12/02,Kilmarnock,Hibernian,2,1,H,0,0,D,8,10,3,5,10,17,6,4,2,1,0,0
22/12/02,Partick,Rangers,1,2,A,1,0,H,10,16,4,8,12,19,6,10,1,3,1,0
26/12/02,Celtic,Hearts,4,2,H,2,1,H,11,8,8,2,10,12,12,4,1,1,0,0
26/12/02,Dundee,Aberdeen,1,2,A,0,0,D,5,5,3,2,18,20,4,4,4,4,2,0
26/12/02,Dunfermline,Kilmarnock,0,2,A,0,0,D,8,5,4,2,8,13,11,3,1,2,0,0
26/12/02,Hibernian,Partick,1,1,D,0,0,D,12,5,9,4,12,21,3,2,0,1,1,0
26/12/02,Livingston,Dundee United,3,0,H,1,0,H,18,10,11,6,10,16,5,2,1,3,0,0
26/12/02,Motherwell,Rangers,1,0,H,0,0,D,10,14,3,10,13,10,6,10,2,3,0,0
29/12/02,Celtic,Dunfermline,1,0,H,1,0,H,10,5,8,2,4,15,9,2,0,3,0,0
29/12/02,Dundee,Hearts,1,2,A,0,1,A,5,12,1,10,18,19,2,5,1,3,0,0
29/12/02,Hibernian,Aberdeen,2,0,H,0,0,D,17,8,9,4,15,7,7,0,0,1,0,0
29/12/02,Kilmarnock,Rangers,0,1,A,0,1,A,7,13,3,5,9,11,3,11,2,1,0,0
29/12/02,Livingston,Motherwell,1,0,H,0,0,D,14,3,10,2,23,16,7,4,2,4,0,0
29/12/02,Partick,Dundee United,0,0,D,0,0,D,11,11,3,4,14,20,4,7,3,3,0,0
02/01/03,Aberdeen,Celtic,1,1,D,0,1,A,7,8,3,4,13,15,10,7,1,0,0,0
02/01/03,Dundee United,Kilmarnock,2,2,D,1,1,D,18,4,9,4,11,18,12,2,0,3,0,0
02/01/03,Dunfermline,Livingston,2,0,H,1,0,H,7,9,4,4,12,8,0,7,0,0,0,0
02/01/03,Hearts,Hibernian,4,4,D,1,2,A,14,12,11,5,14,27,4,4,4,4,0,0
02/01/03,Motherwell,Partick,2,2,D,1,1,D,16,11,8,5,22,19,3,0,6,4,1,0
02/01/03,Rangers,Dundee,3,1,H,2,1,H,22,8,12,2,10,11,4,3,0,0,0,0
28/01/03,Aberdeen,Hearts,0,1,A,0,0,D,5,5,2,1,9,13,7,4,0,1,0,0
28/01/03,Dunfermline,Dundee,0,1,A,0,1,A,15,2,4,2,13,9,7,0,1,1,0,0
28/01/03,Partick,Livingston,1,3,A,1,1,D,9,11,6,7,10,14,8,7,0,1,0,0
29/01/03,Celtic,Dundee United,2,0,H,2,0,H,13,1,7,0,5,17,5,3,0,2,0,0
29/01/03,Hibernian,Rangers,0,2,A,0,0,D,4,9,2,2,21,13,6,9,4,2,1,0
29/01/03,Kilmarnock,Motherwell,1,0,H,0,0,D,8,8,5,2,10,10,6,3,0,1,0,1
01/02/03,Dundee United,Motherwell,2,1,H,1,1,D,13,9,8,2,20,21,7,6,3,3,1,0
01/02/03,Hearts,Dunfermline,3,0,H,1,0,H,20,8,10,5,12,14,14,2,1,2,0,1
01/02/03,Livingston,Kilmarnock,0,4,A,0,2,A,12,8,6,7,14,14,7,1,0,1,0,0
01/02/03,Rangers,Aberdeen,2,1,H,1,0,H,15,14,5,5,8,9,12,1,0,0,0,0
02/02/03,Partick,Celtic,0,2,A,0,2,A,6,14,4,7,16,15,1,3,1,1,0,0
08/02/03,Aberdeen,Partick,0,1,A,0,1,A,6,5,2,4,8,11,7,3,2,2,1,0
08/02/03,Dunfermline,Rangers,1,3,A,0,1,A,7,7,4,4,16,10,3,11,2,1,0,0
08/02/03,Hearts,Kilmarnock,3,0,H,0,0,D,14,4,8,1,15,22,8,2,1,4,0,1
08/02/03,Motherwell,Hibernian,2,1,H,2,0,H,6,7,4,3,19,24,1,5,3,6,0,0
09/02/03,Celtic,Livingston,2,1,H,0,0,D,11,5,9,5,14,18,9,2,2,3,0,0
09/02/03,Dundee United,Dundee,1,1,D,1,1,D,11,11,5,9,19,13,5,3,3,0,1,0
15/02/03,Hibernian,Dunfermline,1,3,A,0,2,A,15,10,8,6,22,11,7,1,1,1,0,1
15/02/03,Rangers,Hearts,1,0,H,1,0,H,14,6,2,3,5,16,6,7,0,6,0,0
16/02/03,Aberdeen,Dundee United,3,0,H,1,0,H,9,3,2,0,9,17,4,5,0,0,0,0
19/02/03,Motherwell,Dunfermline,2,1,H,1,0,H,13,16,7,5,18,16,6,8,1,1,0,0
23/02/03,Kilmarnock,Partick,1,0,H,1,0,H,6,5,1,0,17,15,5,16,1,2,0,0
25/02/03,Dundee,Hibernian,3,0,H,1,0,H,8,1,2,0,10,17,12,4,1,3,0,0
01/03/03,Dundee United,Dunfermline,3,0,H,1,0,H,14,11,7,4,13,12,4,9,0,1,0,0
01/03/03,Hearts,Motherwell,2,1,H,1,0,H,16,8,4,4,16,17,5,5,1,3,0,0
01/03/03,Kilmarnock,Aberdeen,2,0,H,0,0,D,7,8,5,4,10,17,1,3,1,1,0,1
01/03/03,Partick,Dundee,1,3,A,1,2,A,12,13,8,10,12,13,2,11,1,2,0,0
02/03/03,Celtic,Hibernian,3,2,H,2,1,H,13,6,9,4,12,18,6,5,0,1,0,0
02/03/03,Livingston,Rangers,1,2,A,0,2,A,9,7,3,4,10,14,8,7,0,3,0,0
05/03/03,Dundee,Livingston,0,0,D,0,0,D,8,7,4,5,8,19,6,5,0,2,0,0
08/03/03,Celtic,Rangers,1,0,H,0,0,D,11,4,6,3,16,20,13,2,1,2,0,0
08/03/03,Dundee,Kilmarnock,2,2,D,2,0,H,19,11,11,6,9,15,4,3,0,0,0,0
08/03/03,Livingston,Hearts,1,1,D,0,1,A,7,7,2,3,11,16,6,3,2,2,0,0
08/03/03,Motherwell,Aberdeen,0,1,A,0,1,A,10,5,7,3,22,24,5,6,2,3,1,0
09/03/03,Dunfermline,Partick,0,0,D,0,0,D,8,1,4,0,12,15,5,4,1,2,0,0
09/03/03,Hibernian,Dundee United,1,1,D,1,0,H,6,2,1,0,14,15,5,6,1,1,0,0
15/03/03,Aberdeen,Dundee,3,3,D,0,2,A,10,8,8,3,9,11,7,4,1,0,0,0
15/03/03,Dundee United,Livingston,0,1,A,0,0,D,6,10,3,3,13,18,4,6,0,3,0,0
15/03/03,Partick,Hibernian,0,1,A,0,1,A,10,3,3,3,9,17,9,3,1,1,0,0
16/03/03,Kilmarnock,Dunfermline,1,1,D,0,0,D,10,10,7,7,13,8,2,3,0,2,0,0
19/03/03,Rangers,Motherwell,2,0,H,1,0,H,16,6,6,2,14,16,8,1,2,3,0,0
05/04/03,Dunfermline,Motherwell,3,0,H,1,0,H,10,6,4,2,15,15,8,3,1,2,0,1
05/04/03,Hearts,Dundee United,2,1,H,0,1,A,15,3,11,1,21,17,10,2,1,1,0,0
05/04/03,Kilmarnock,Hibernian,6,2,H,3,1,H,14,12,8,8,11,19,3,6,0,3,0,0
05/04/03,Livingston,Aberdeen,1,2,A,1,2,A,18,15,12,9,14,6,4,8,2,1,0,0
05/04/03,Rangers,Partick,2,0,H,0,0,D,22,4,11,4,11,16,7,0,0,1,0,0
06/04/03,Dundee,Celtic,1,1,D,1,1,D,8,10,5,6,9,5,5,11,0,0,0,0
12/04/03,Aberdeen,Dunfermline,1,0,H,1,0,H,9,5,3,2,8,11,3,5,1,2,0,1
12/04/03,Hibernian,Livingston,2,2,D,1,0,H,11,13,7,7,19,11,2,1,2,0,0,0
12/04/03,Motherwell,Dundee,1,2,A,0,2,A,14,10,5,5,12,14,7,3,0,2,0,0
12/04/03,Partick,Hearts,1,1,D,0,0,D,5,14,3,9,14,16,4,6,1,0,0,0
13/04/03,Celtic,Kilmarnock,2,0,H,1,0,H,17,2,10,1,9,13,15,1,1,4,0,0
13/04/03,Dundee United,Rangers,1,4,A,0,3,A,8,7,7,5,19,12,8,7,1,3,0,0
19/04/03,Hearts,Celtic,2,1,H,0,0,D,14,8,8,7,16,10,8,4,3,1,0,0
26/04/03,Aberdeen,Livingston,1,0,H,1,0,H,12,8,6,2,8,16,7,5,2,2,0,1
26/04/03,Dundee United,Hibernian,1,2,A,1,0,H,9,13,6,9,11,16,7,5,2,2,0,0
26/04/03,Dunfermline,Hearts,0,1,A,0,0,D,3,5,1,4,16,18,3,5,0,1,0,0
26/04/03,Partick,Motherwell,3,0,H,1,0,H,12,5,9,1,14,16,5,4,1,3,0,0
27/04/03,Dundee,Kilmarnock,0,1,A,0,0,D,12,6,8,4,8,15,13,5,0,2,0,0
27/04/03,Rangers,Celtic,1,2,A,0,2,A,10,7,0,1,18,19,5,6,3,4,0,0
03/05/03,Dunfermline,Celtic,1,4,A,0,3,A,8,8,5,5,14,11,7,5,1,0,0,0
03/05/03,Hibernian,Aberdeen,3,1,H,1,0,H,13,12,8,5,15,14,4,6,2,1,0,0
03/05/03,Kilmarnock,Hearts,1,0,H,1,0,H,11,6,6,4,23,23,2,2,6,4,0,2
03/05/03,Livingston,Partick,3,1,H,2,1,H,13,7,9,3,25,17,4,7,3,1,0,0
03/05/03,Motherwell,Dundee United,2,2,D,1,0,H,11,8,7,7,18,20,4,2,2,4,0,0
04/05/03,Dundee,Rangers,2,2,D,2,1,H,8,13,4,6,14,10,3,9,3,2,0,0
07/05/03,Motherwell,Celtic,0,4,A,0,1,A,4,16,3,11,21,9,9,5,4,1,1,0
10/05/03,Aberdeen,Partick,2,1,H,0,1,A,11,5,6,2,10,15,10,5,2,0,0,0
10/05/03,Celtic,Hearts,1,0,H,1,0,H,6,5,2,2,9,24,4,3,1,2,0,0
10/05/03,Dundee,Dunfermline,2,2,D,1,0,H,13,6,8,5,10,16,7,6,1,2,0,0
10/05/03,Hibernian,Motherwell,1,0,H,0,0,D,2,4,0,3,10,11,3,1,3,2,0,0
10/05/03,Livingston,Dundee United,1,2,A,0,1,A,17,8,10,5,17,15,7,2,2,1,0,0
11/05/03,Rangers,Kilmarnock,4,0,H,2,0,H,22,7,11,2,10,19,11,3,0,5,0,0
14/05/03,Celtic,Dundee,6,2,H,3,1,H,12,7,7,4,10,8,11,1,1,0,0,0
17/05/03,Dunfermline,Kilmarnock,2,2,D,2,1,H,10,9,6,4,12,19,4,2,1,3,0,0
17/05/03,Livingston,Hibernian,1,2,A,0,1,A,8,9,2,2,16,22,3,6,0,2,0,0
17/05/03,Motherwell,Aberdeen,2,3,A,1,3,A,13,10,9,7,9,15,11,8,0,1,0,0
17/05/03,Partick,Dundee United,0,1,A,0,0,D,10,9,2,6,13,9,8,3,0,0,0,0
18/05/03,Hearts,Rangers,0,2,A,0,0,D,7,11,0,1,19,9,6,13,1,2,0,0
24/05/03,Dundee United,Aberdeen,0,2,A,0,0,D,5,11,2,5,16,7,2,5,1,0,0,0
24/05/03,Hibernian,Partick,2,3,A,2,1,H,14,11,8,8,14,9,5,3,2,2,0,0
24/05/03,Motherwell,Livingston,6,2,H,1,1,D,13,16,7,9,14,15,5,7,2,2,0,0
25/05/03,Hearts,Dundee,1,0,H,0,0,D,8,3,1,0,13,10,9,5,0,1,0,0
25/05/03,Kilmarnock,Celtic,0,4,A,0,2,A,3,18,2,9,23,11,1,12,4,5,0,0
25/05/03,Rangers,Dunfermline,6,1,H,3,1,H,22,5,12,3,8,16,14,0,1,3,0,0
