Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
19/08/06,Dundee United,Dunfermline,0,0,D,0,0,D,9,5,3,1,10,11,6,4,0,4,0,0
19/08/06,Falkirk,Kilmarnock,1,2,A,1,1,D,17,5,8,4,6,16,11,8,0,1,0,0
19/08/06,Hibernian,Motherwell,3,1,H,1,0,H,13,5,7,2,14,13,8,2,0,1,0,0
19/08/06,Rangers,Hearts,2,0,H,0,0,D,17,5,10,2,17,19,7,8,1,4,0,1
19/08/06,St Mirren,Aberdeen,1,1,D,0,1,A,13,6,3,3,6,11,6,3,1,1,0,0
20/08/06,Inverness C,Celtic,1,1,D,0,1,A,9,10,4,5,15,5,5,6,4,0,0,0
26/08/06,Aberdeen,Dunfermline,1,0,H,0,0,D,9,3,6,2,10,15,7,3,3,4,0,0
26/08/06,Celtic,Hibernian,2,1,H,0,1,A,12,8,7,3,14,16,5,3,1,2,0,0
26/08/06,Falkirk,Motherwell,0,1,A,0,0,D,4,10,2,2,17,19,9,5,0,2,1,0
26/08/06,Hearts,Inverness C,4,1,H,2,1,H,14,15,9,7,12,17,3,11,0,0,0,0
26/08/06,St Mirren,Dundee United,1,3,A,0,2,A,14,13,3,6,9,13,8,3,1,3,0,1
27/08/06,Kilmarnock,Rangers,2,2,D,0,1,A,6,19,4,11,14,15,5,8,1,0,0,0
09/09/06,Aberdeen,Celtic,0,1,A,0,0,D,2,8,2,5,10,12,4,4,2,3,0,0
09/09/06,Dunfermline,Kilmarnock,3,2,H,1,1,D,8,6,5,3,18,14,5,5,3,0,0,0
09/09/06,Hearts,St Mirren,0,1,A,0,0,D,14,9,5,3,11,23,11,2,1,4,0,0
09/09/06,Motherwell,Inverness C,1,4,A,0,1,A,9,7,5,5,15,20,4,6,2,2,0,0
09/09/06,Rangers,Falkirk,4,0,H,2,0,H,16,9,7,1,9,14,5,3,1,3,0,0
10/09/06,Dundee United,Hibernian,0,3,A,0,0,D,11,19,3,13,13,14,3,11,2,2,0,0
16/09/06,Celtic,Dunfermline,1,0,H,1,0,H,21,6,11,2,3,14,9,2,0,0,0,0
16/09/06,Falkirk,Aberdeen,0,2,A,0,0,D,10,10,2,3,12,9,6,3,2,0,0,0
16/09/06,Inverness C,Dundee United,0,0,D,0,0,D,14,6,7,3,15,15,4,4,1,1,0,0
16/09/06,St Mirren,Kilmarnock,0,1,A,0,0,D,6,9,3,3,15,15,5,6,2,3,0,0
17/09/06,Hibernian,Rangers,2,1,H,1,0,H,11,7,7,2,13,21,5,2,3,4,1,1
17/09/06,Motherwell,Hearts,0,1,A,0,0,D,8,8,4,2,13,15,5,2,2,1,0,0
23/09/06,Celtic,Rangers,2,0,H,1,0,H,10,7,7,2,17,11,8,3,1,2,0,0
23/09/06,Dundee United,Motherwell,1,1,D,0,0,D,13,6,6,1,7,8,9,2,1,1,0,0
23/09/06,Dunfermline,St Mirren,2,1,H,0,1,A,11,8,6,3,14,14,2,4,2,1,0,0
23/09/06,Hibernian,Falkirk,0,1,A,0,1,A,9,10,4,6,21,17,11,3,3,3,1,1
23/09/06,Kilmarnock,Inverness C,1,1,D,1,1,D,9,10,5,5,8,14,8,11,0,3,0,0
24/09/06,Aberdeen,Hearts,1,3,A,0,0,D,12,11,5,7,15,16,5,2,2,4,0,1
30/09/06,Inverness C,Dunfermline,1,0,H,0,0,D,13,5,8,3,6,12,4,6,1,2,0,0
30/09/06,Motherwell,Kilmarnock,5,0,H,3,0,H,14,7,9,1,15,14,10,6,1,3,0,0
30/09/06,St Mirren,Hibernian,1,0,H,1,0,H,4,10,2,1,17,15,3,6,1,2,0,0
01/10/06,Falkirk,Celtic,0,1,A,0,0,D,15,10,6,2,12,12,6,6,2,1,0,0
01/10/06,Hearts,Dundee United,4,0,H,2,0,H,12,11,5,3,15,14,4,5,0,1,0,0
01/10/06,Rangers,Aberdeen,1,0,H,0,0,D,18,4,8,2,11,19,4,1,2,2,0,0
14/10/06,Dundee United,Celtic,1,4,A,1,1,D,10,17,3,10,12,5,1,6,1,0,0,0
14/10/06,Falkirk,St Mirren,1,1,D,0,0,D,12,9,4,2,13,8,4,5,3,0,0,0
14/10/06,Kilmarnock,Aberdeen,1,0,H,0,0,D,17,8,8,2,8,15,7,7,1,2,0,0
14/10/06,Motherwell,Dunfermline,2,1,H,0,0,D,13,5,6,1,7,18,7,6,1,3,0,0
14/10/06,Rangers,Inverness C,0,1,A,0,0,D,18,6,6,5,12,9,8,0,2,2,0,0
15/10/06,Hibernian,Hearts,2,2,D,2,1,H,12,9,5,5,23,24,7,3,5,4,0,1
21/10/06,Aberdeen,Dundee United,3,1,H,1,0,H,13,2,7,1,14,11,10,4,4,1,0,0
21/10/06,Celtic,Motherwell,2,1,H,1,0,H,8,9,4,2,10,14,8,4,0,0,0,0
21/10/06,Hearts,Kilmarnock,0,2,A,0,2,A,9,9,5,4,14,15,7,4,4,3,0,0
21/10/06,Inverness C,Falkirk,3,2,H,0,1,A,12,4,6,2,10,7,5,3,2,2,0,0
22/10/06,St Mirren,Rangers,2,3,A,1,2,A,3,7,3,5,13,11,2,4,1,1,0,0
23/10/06,Dunfermline,Hibernian,0,4,A,0,1,A,4,16,2,9,10,7,3,6,1,0,0,0
28/10/06,Falkirk,Dundee United,5,1,H,2,0,H,8,10,4,0,11,16,5,3,0,3,0,1
28/10/06,Hearts,Dunfermline,1,1,D,1,0,H,13,9,7,4,19,17,15,5,2,2,0,0
28/10/06,Rangers,Motherwell,1,1,D,1,0,H,17,5,13,1,14,16,13,0,0,3,0,0
28/10/06,St Mirren,Inverness C,1,1,D,0,1,A,10,8,5,2,12,19,9,2,1,5,0,0
29/10/06,Kilmarnock,Celtic,1,2,A,0,0,D,6,11,3,5,14,11,2,5,1,2,0,0
30/10/06,Aberdeen,Hibernian,2,1,H,0,0,D,10,6,4,4,20,19,2,2,3,6,0,1
04/11/06,Celtic,Hearts,2,1,H,0,0,D,12,11,6,3,11,19,3,5,1,2,0,0
04/11/06,Dunfermline,Falkirk,0,3,A,0,1,A,7,10,3,5,15,9,5,4,4,2,0,0
04/11/06,Hibernian,Kilmarnock,2,2,D,0,0,D,7,2,5,1,17,18,5,5,1,2,0,0
04/11/06,Motherwell,St Mirren,0,0,D,0,0,D,10,12,3,5,13,10,4,7,2,0,0,0
05/11/06,Dundee United,Rangers,2,1,H,0,0,D,14,10,7,3,13,15,8,4,1,1,0,0
06/11/06,Inverness C,Aberdeen,1,1,D,0,0,D,9,12,6,4,16,15,7,6,1,2,0,0
11/11/06,Aberdeen,Motherwell,2,1,H,0,0,D,10,3,3,1,9,8,10,0,0,3,0,0
11/11/06,Dundee United,Kilmarnock,1,0,H,0,0,D,11,7,4,1,18,11,5,7,2,1,0,0
11/11/06,Hibernian,Inverness C,2,0,H,0,0,D,12,8,7,6,6,16,7,5,0,1,0,1
11/11/06,Rangers,Dunfermline,2,0,H,0,0,D,16,6,8,2,9,17,13,4,1,2,0,0
12/11/06,St Mirren,Celtic,1,3,A,0,2,A,7,11,3,4,12,13,4,1,2,0,0,0
13/11/06,Falkirk,Hearts,1,1,D,0,0,D,11,11,9,5,10,21,3,4,1,2,0,0
18/11/06,Aberdeen,St Mirren,2,0,H,0,0,D,9,3,7,2,9,12,9,4,0,1,0,0
18/11/06,Celtic,Inverness C,3,0,H,1,0,H,16,6,8,3,4,16,12,8,0,1,0,0
18/11/06,Dunfermline,Dundee United,2,1,H,0,0,D,9,9,4,2,12,12,4,6,1,0,0,0
18/11/06,Kilmarnock,Falkirk,2,1,H,0,1,A,3,12,1,5,18,17,6,8,2,5,1,0
18/11/06,Motherwell,Hibernian,1,6,A,0,4,A,12,18,4,10,13,16,8,5,2,1,0,0
19/11/06,Hearts,Rangers,0,1,A,0,0,D,9,8,2,3,14,12,7,10,2,5,0,0
25/11/06,Dunfermline,Aberdeen,0,3,A,0,0,D,12,7,3,6,16,13,3,5,2,0,0,0
25/11/06,Inverness C,Hearts,0,0,D,0,0,D,10,8,2,4,14,15,4,4,2,2,0,0
25/11/06,Motherwell,Falkirk,4,2,H,1,1,D,9,6,2,3,18,10,2,5,4,5,0,1
26/11/06,Dundee United,St Mirren,1,0,H,0,0,D,8,7,4,4,14,10,6,6,1,1,0,0
26/11/06,Hibernian,Celtic,2,2,D,1,0,H,12,6,6,6,15,15,7,7,4,3,0,0
26/11/06,Rangers,Kilmarnock,3,0,H,2,0,H,20,3,13,0,12,13,6,5,0,0,0,0
02/12/06,Celtic,Aberdeen,1,0,H,0,0,D,14,3,7,3,7,12,7,1,1,1,0,0
02/12/06,Hibernian,Dundee United,2,1,H,1,1,D,12,6,5,3,15,16,4,3,1,3,0,0
02/12/06,Inverness C,Motherwell,0,1,A,0,0,D,5,5,5,1,13,14,5,2,3,1,1,0
02/12/06,Kilmarnock,Dunfermline,5,1,H,4,1,H,9,4,4,3,6,17,5,3,0,3,0,1
02/12/06,St Mirren,Hearts,2,2,D,2,1,H,11,12,6,8,16,15,3,5,3,4,0,1
03/12/06,Falkirk,Rangers,1,0,H,1,0,H,10,15,4,7,8,12,3,13,1,3,0,0
09/12/06,Aberdeen,Falkirk,2,1,H,2,0,H,12,13,4,5,11,16,1,5,1,1,0,0
09/12/06,Dundee United,Inverness C,3,1,H,1,1,D,16,6,11,4,18,20,6,1,3,4,0,0
09/12/06,Hearts,Motherwell,4,1,H,1,1,D,20,5,9,1,20,18,5,9,2,2,0,0
09/12/06,Kilmarnock,St Mirren,1,1,D,0,0,D,9,3,5,2,12,11,3,2,0,1,0,0
09/12/06,Rangers,Hibernian,3,0,H,3,0,H,15,14,11,8,22,16,12,3,3,3,0,1
10/12/06,Dunfermline,Celtic,1,2,A,0,0,D,3,10,1,4,18,3,3,5,1,0,0,0
16/12/06,Falkirk,Hibernian,2,1,H,2,0,H,13,19,3,9,16,20,1,6,2,4,0,0
16/12/06,Hearts,Aberdeen,0,1,A,0,0,D,9,5,2,2,16,15,2,6,1,2,0,0
16/12/06,Inverness C,Kilmarnock,3,4,A,3,2,H,9,7,5,3,11,7,6,2,2,2,0,0
16/12/06,Motherwell,Dundee United,2,3,A,0,2,A,9,5,5,4,7,16,6,5,1,1,0,1
16/12/06,St Mirren,Dunfermline,0,0,D,0,0,D,9,10,5,5,14,22,7,7,0,3,0,0
17/12/06,Rangers,Celtic,1,1,D,0,1,A,21,9,12,6,15,14,9,1,1,2,0,0
23/12/06,Aberdeen,Rangers,1,2,A,0,2,A,11,12,4,8,15,20,1,5,3,0,0,0
23/12/06,Celtic,Falkirk,1,0,H,1,0,H,10,12,6,6,14,9,2,4,3,4,1,0
23/12/06,Dundee United,Hearts,0,1,A,0,0,D,12,9,6,4,20,23,8,1,2,4,0,0
23/12/06,Dunfermline,Inverness C,0,0,D,0,0,D,5,3,1,1,13,13,5,7,5,3,1,0
23/12/06,Hibernian,St Mirren,5,1,H,2,1,H,17,4,11,2,16,10,6,1,0,1,0,0
23/12/06,Kilmarnock,Motherwell,1,2,A,1,2,A,10,7,2,4,17,13,9,2,1,3,1,2
26/12/06,Aberdeen,Kilmarnock,3,1,H,2,0,H,14,2,8,1,9,20,7,3,1,3,0,0
26/12/06,Celtic,Dundee United,2,2,D,0,1,A,9,8,4,2,10,16,10,1,0,3,0,0
26/12/06,Dunfermline,Motherwell,0,2,A,0,1,A,9,8,4,2,10,16,10,1,0,3,0,0
26/12/06,Hearts,Hibernian,3,2,H,1,0,H,10,10,8,5,18,21,4,4,2,4,0,1
26/12/06,St Mirren,Falkirk,1,0,H,0,0,D,4,12,2,6,15,11,4,9,1,2,0,0
27/12/06,Inverness C,Rangers,2,1,H,1,1,D,15,12,8,4,15,9,6,4,2,2,0,0
30/12/06,Dundee United,Aberdeen,3,1,H,0,0,D,11,6,5,4,14,10,5,4,3,2,0,1
30/12/06,Falkirk,Inverness C,3,1,H,3,0,H,14,3,6,2,6,16,3,5,1,3,0,1
30/12/06,Hibernian,Dunfermline,2,0,H,0,0,D,18,3,3,1,7,26,3,1,0,4,0,0
30/12/06,Kilmarnock,Hearts,0,0,D,0,0,D,12,17,3,6,20,11,4,9,1,1,0,0
30/12/06,Motherwell,Celtic,1,1,D,0,1,A,10,12,7,5,11,9,4,4,0,1,0,0
30/12/06,Rangers,St Mirren,1,1,D,1,1,D,12,8,6,4,15,11,10,0,1,1,0,0
01/01/07,Dundee United,Falkirk,1,5,A,1,2,A,12,8,5,8,12,10,6,3,1,1,0,0
01/01/07,Inverness C,St Mirren,2,1,H,2,0,H,8,5,5,4,13,7,5,5,2,0,0,0
02/01/07,Celtic,Kilmarnock,2,0,H,1,0,H,17,7,6,1,8,14,7,7,0,1,0,0
02/01/07,Dunfermline,Hearts,0,1,A,0,1,A,7,12,3,5,11,9,3,13,2,0,0,0
02/01/07,Hibernian,Aberdeen,0,0,D,0,0,D,13,5,5,4,19,18,4,3,2,1,0,0
02/01/07,Motherwell,Rangers,0,1,A,0,0,D,11,11,8,6,13,10,5,6,0,0,1,1
13/01/07,Aberdeen,Inverness C,1,1,D,0,0,D,5,10,2,3,14,15,3,5,1,0,0,0
13/01/07,Falkirk,Dunfermline,1,0,H,0,0,D,6,4,5,1,13,14,2,6,0,4,0,0
13/01/07,Rangers,Dundee United,5,0,H,2,0,H,12,6,7,3,9,17,6,4,1,1,0,0
14/01/07,Hearts,Celtic,1,2,A,1,0,H,11,11,7,9,10,27,6,3,1,1,0,0
15/01/07,Kilmarnock,Hibernian,0,2,A,0,0,D,9,12,4,6,19,21,4,5,3,5,1,0
20/01/07,Celtic,St Mirren,5,1,H,1,0,H,13,4,6,2,4,9,6,0,0,1,0,0
20/01/07,Hearts,Falkirk,1,0,H,0,0,D,13,10,5,4,10,12,0,5,2,1,0,1
20/01/07,Kilmarnock,Dundee United,1,0,H,0,0,D,9,6,4,4,18,20,6,3,0,2,0,0
21/01/07,Dunfermline,Rangers,0,1,A,0,1,A,6,14,4,9,9,8,7,6,4,3,0,0
21/01/07,Inverness C,Hibernian,3,0,H,3,0,H,12,4,7,1,12,10,3,4,0,3,0,0
27/01/07,Dundee United,Dunfermline,0,0,D,0,0,D,13,4,5,0,17,17,4,3,2,3,0,0
27/01/07,Falkirk,Kilmarnock,0,2,A,0,2,A,5,10,3,4,5,13,5,3,0,3,0,0
27/01/07,Hibernian,Motherwell,2,0,H,0,0,D,10,2,7,1,14,14,4,4,0,0,0,0
27/01/07,Rangers,Hearts,0,0,D,0,0,D,10,9,5,3,15,18,11,3,1,1,0,0
27/01/07,St Mirren,Aberdeen,0,2,A,0,2,A,2,8,0,5,10,12,5,5,0,1,0,0
28/01/07,Inverness C,Celtic,1,2,A,0,1,A,11,10,6,4,10,11,5,6,0,2,0,1
10/02/07,Aberdeen,Dunfermline,3,0,H,1,0,H,7,5,3,2,10,7,0,3,0,1,0,0
10/02/07,Celtic,Hibernian,1,0,H,0,0,D,8,4,3,2,11,13,7,5,1,1,0,1
10/02/07,Falkirk,Motherwell,1,2,A,0,0,D,12,7,3,3,16,10,5,3,3,2,0,0
10/02/07,Hearts,Inverness C,1,0,H,0,0,D,3,6,1,2,12,10,4,7,1,1,0,0
10/02/07,St Mirren,Dundee United,0,1,A,0,0,D,7,13,1,6,10,16,3,2,2,1,0,0
11/02/07,Kilmarnock,Rangers,1,3,A,0,2,A,8,11,4,5,13,16,4,3,3,2,0,0
17/02/07,Aberdeen,Celtic,1,2,A,0,2,A,13,7,8,5,10,14,9,4,3,1,0,0
17/02/07,Dunfermline,Kilmarnock,1,1,D,1,1,D,16,6,5,4,13,21,9,5,1,4,0,1
17/02/07,Hearts,St Mirren,1,1,D,0,1,A,12,3,7,3,24,19,12,3,2,2,0,0
17/02/07,Motherwell,Inverness C,1,0,H,1,0,H,10,10,5,6,19,16,11,1,2,1,0,0
18/02/07,Dundee United,Hibernian,0,0,D,0,0,D,9,6,2,0,18,18,3,6,1,2,0,0
18/02/07,Rangers,Falkirk,2,1,H,1,0,H,11,8,7,5,11,20,2,2,2,4,0,1
20/02/07,St Mirren,Motherwell,0,0,D,0,0,D,11,4,3,2,15,15,5,2,2,1,0,0
03/03/07,Celtic,Dunfermline,2,1,H,1,0,H,12,3,6,2,7,22,7,1,1,2,0,0
03/03/07,Falkirk,Aberdeen,1,2,A,0,1,A,17,4,9,2,15,13,6,3,2,3,0,0
03/03/07,Inverness C,Dundee United,1,0,H,0,0,D,8,11,4,3,11,18,2,7,2,1,1,0
03/03/07,St Mirren,Kilmarnock,0,2,A,0,0,D,6,8,3,5,10,12,7,6,2,3,0,0
04/03/07,Hibernian,Rangers,0,2,A,0,1,A,10,8,2,5,14,18,6,4,3,3,0,0
05/03/07,Motherwell,Hearts,0,2,A,0,1,A,9,9,7,4,15,23,10,4,4,4,0,0
10/03/07,Aberdeen,Hearts,1,0,H,1,0,H,7,4,4,1,8,23,0,2,0,5,0,1
10/03/07,Dundee United,Motherwell,1,1,D,1,1,D,11,7,7,3,16,15,9,3,3,2,0,1
10/03/07,Dunfermline,St Mirren,0,0,D,0,0,D,11,6,6,1,23,13,8,3,5,4,0,0
10/03/07,Hibernian,Falkirk,2,0,H,0,0,D,14,6,6,1,22,10,7,1,1,2,0,1
10/03/07,Kilmarnock,Inverness C,3,2,H,3,1,H,13,9,6,4,15,16,5,9,2,3,0,0
11/03/07,Celtic,Rangers,0,1,A,0,0,D,15,4,3,3,14,15,4,4,2,3,0,0
13/03/07,Motherwell,Aberdeen,0,2,A,0,1,A,5,5,3,4,10,18,9,5,0,2,0,0
17/03/07,Hearts,Dundee United,0,4,A,0,0,D,12,14,2,9,14,18,9,4,1,1,1,1
17/03/07,Inverness C,Dunfermline,1,3,A,1,0,H,12,14,2,9,14,18,9,4,1,1,1,1
17/03/07,Rangers,Aberdeen,3,0,H,3,0,H,11,8,7,3,15,9,4,2,0,2,0,0
18/03/07,Falkirk,Celtic,1,0,H,1,0,H,10,14,4,5,11,16,1,8,3,4,1,1
31/03/07,Dundee United,Celtic,1,1,D,0,0,D,15,8,9,3,11,15,2,5,1,3,1,0
31/03/07,Falkirk,St Mirren,2,0,H,2,0,H,7,6,4,3,17,14,2,3,1,2,0,0
31/03/07,Kilmarnock,Aberdeen,1,2,A,0,0,D,12,3,7,2,8,13,4,2,2,1,0,0
31/03/07,Motherwell,Dunfermline,2,0,H,0,0,D,9,8,5,3,19,23,7,3,3,4,0,0
31/03/07,Rangers,Inverness C,1,1,D,1,0,H,20,7,4,3,14,7,15,3,2,1,0,1
01/04/07,Hibernian,Hearts,0,1,A,0,0,D,15,6,5,3,17,26,4,1,1,5,0,0
03/04/07,Motherwell,Kilmarnock,0,1,A,0,0,D,13,6,5,5,17,20,8,4,1,1,0,0
04/04/07,St Mirren,Hibernian,1,1,D,0,1,A,8,9,2,5,15,23,7,2,0,4,0,0
07/04/07,Aberdeen,Dundee United,2,4,A,2,3,A,8,5,5,4,12,18,5,2,2,3,0,0
07/04/07,Celtic,Motherwell,1,0,H,0,0,D,12,13,2,7,12,11,5,9,1,2,0,0
07/04/07,Dunfermline,Hibernian,1,0,H,0,0,D,13,5,5,2,7,16,4,8,1,2,0,0
07/04/07,Hearts,Kilmarnock,1,0,H,0,0,D,16,9,5,4,15,14,9,6,0,1,1,0
07/04/07,Inverness C,Falkirk,1,1,D,0,0,D,9,5,4,1,11,10,6,5,1,1,0,0
08/04/07,St Mirren,Rangers,0,1,A,0,1,A,8,5,2,2,12,20,1,2,1,2,0,0
21/04/07,Aberdeen,Hibernian,2,2,D,1,2,A,12,4,4,3,13,17,7,3,4,4,0,2
21/04/07,Dunfermline,Dundee United,1,0,H,1,0,H,8,8,4,2,14,23,3,3,0,2,0,0
21/04/07,Inverness C,Motherwell,2,0,H,2,0,H,9,4,6,3,14,13,3,4,1,1,0,0
21/04/07,Rangers,Hearts,2,1,H,0,1,A,10,9,7,4,10,21,5,2,1,5,0,0
22/04/07,Kilmarnock,Celtic,1,2,A,0,1,A,11,15,6,7,15,14,4,11,2,2,0,0
23/04/07,Falkirk,St Mirren,0,2,A,0,1,A,6,9,1,4,17,15,3,11,3,2,1,0
28/04/07,Aberdeen,Kilmarnock,3,0,H,1,0,H,9,5,6,3,7,8,6,3,0,0,0,0
28/04/07,Dundee United,Inverness C,1,1,D,1,0,H,13,6,6,3,15,5,6,6,2,1,0,0
28/04/07,Hibernian,Rangers,3,3,D,2,1,H,9,8,5,4,20,17,7,3,2,2,1,0
28/04/07,Motherwell,Falkirk,3,3,D,2,0,H,9,10,6,4,16,10,4,3,0,0,0,0
29/04/07,Celtic,Hearts,1,3,A,0,0,D,18,6,8,5,11,19,8,1,3,4,0,0
30/04/07,St Mirren,Dunfermline,0,1,A,0,0,D,7,13,3,7,18,15,8,3,1,2,0,0
05/05/07,Dundee United,St Mirren,0,2,A,0,1,A,4,8,0,1,18,7,1,8,4,3,1,0
05/05/07,Falkirk,Inverness C,1,0,H,0,0,D,9,7,2,2,8,11,3,4,1,0,0,0
05/05/07,Hibernian,Kilmarnock,0,1,A,0,0,D,14,4,10,4,11,16,14,3,0,2,0,0
05/05/07,Rangers,Celtic,2,0,H,1,0,H,12,7,8,5,12,16,5,4,1,5,0,0
06/05/07,Hearts,Aberdeen,1,1,D,1,0,H,14,14,7,6,17,14,11,7,1,4,0,1
07/05/07,Dunfermline,Motherwell,4,1,H,2,0,H,10,5,7,3,20,18,7,3,1,1,1,2
12/05/07,Celtic,Aberdeen,2,1,H,1,1,D,14,11,10,7,7,8,5,8,1,1,0,0
12/05/07,Falkirk,Dundee United,2,0,H,1,0,H,11,9,9,1,12,18,2,1,1,2,0,1
12/05/07,Hearts,Hibernian,2,0,H,2,0,H,14,11,9,3,15,12,3,6,3,4,0,0
12/05/07,Inverness C,Dunfermline,2,1,H,0,1,A,10,11,6,6,15,14,3,4,1,1,0,0
12/05/07,Motherwell,St Mirren,2,3,A,1,0,H,12,6,9,3,17,15,6,6,2,1,0,0
13/05/07,Rangers,Kilmarnock,0,1,A,0,0,D,14,6,8,3,11,21,6,2,2,3,0,0
19/05/07,Dundee United,Motherwell,0,0,D,0,0,D,12,6,7,0,8,11,12,4,0,0,0,0
19/05/07,Dunfermline,Falkirk,0,3,A,0,0,D,9,10,3,7,14,13,4,4,2,4,0,0
19/05/07,St Mirren,Inverness C,0,1,A,0,0,D,12,12,5,7,11,14,5,5,2,2,0,0
20/05/07,Aberdeen,Rangers,2,0,H,2,0,H,5,5,3,1,27,17,2,4,3,4,0,0
20/05/07,Hibernian,Celtic,2,1,H,0,0,D,13,10,6,6,12,11,13,3,1,2,0,0
20/05/07,Kilmarnock,Hearts,1,0,H,0,0,D,7,14,3,5,21,19,4,9,3,4,0,0
