Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST
15/04/06,Falkirk,Dunfermline,0,0,D,0,0,D,9,8,5,2
15/04/06,Hearts,Kilmarnock,2,0,H,0,0,D,17,4,3,2
15/04/06,Livingston,Dundee United,3,1,H,1,1,D,10,13,7,7
15/04/06,Motherwell,Inverness C,0,1,A,0,1,A,10,10,6,7
15/04/06,Rangers,Aberdeen,1,1,D,0,0,D,19,9,11,3
16/04/06,Celtic,Hibernian,1,1,D,0,1,A,14,6,7,3
22/04/06,Aberdeen,Kilmarnock,0,0,D,0,0,D,8,5,5,2
22/04/06,Dunfermline,Livingston,3,2,H,1,1,D,10,7,4,1
22/04/06,Falkirk,Motherwell,1,1,D,1,0,H,8,11,4,6
22/04/06,Hibernian,Hearts,2,1,H,1,1,D,8,14,7,4
22/04/06,Inverness C,Dundee United,1,0,H,0,0,D,10,9,5,5
23/04/06,Celtic,Rangers,0,0,D,0,0,D,8,6,6,2
29/04/06,Aberdeen,Hibernian,4,0,H,2,0,H,15,6,11,3
29/04/06,Dundee United,Falkirk,0,2,A,0,2,A,4,9,0,2
29/04/06,Kilmarnock,Rangers,1,3,A,1,0,H,7,12,5,8
29/04/06,Livingston,Inverness C,0,1,A,0,0,D,7,6,2,3
29/04/06,Motherwell,Dunfermline,2,3,A,1,2,A,16,5,9,4
30/04/06,Hearts,Celtic,3,0,H,2,0,H,10,18,7,12
02/05/06,Dundee United,Dunfermline,0,1,A,0,0,D,11,6,4,4
02/05/06,Hibernian,Rangers,1,2,A,0,1,A,8,9,4,5
03/05/06,Celtic,Kilmarnock,2,0,H,0,0,D,8,4,4,2
03/05/06,Hearts,Aberdeen,1,0,H,0,0,D,7,3,3,1
03/05/06,Inverness C,Falkirk,2,0,H,2,0,H,9,8,5,5
03/05/06,Livingston,Motherwell,0,1,A,0,0,D,13,16,7,5
06/05/06,Dunfermline,Inverness C,0,1,A,0,0,D,9,14,2,3
06/05/06,Falkirk,Livingston,1,0,H,0,0,D,15,7,9,1
06/05/06,Motherwell,Dundee United,1,1,D,0,0,D,10,12,3,5
07/05/06,Aberdeen,Celtic,2,2,D,0,1,A,5,4,3,3
07/05/06,Kilmarnock,Hibernian,3,1,H,0,1,A,9,11,7,8
07/05/06,Rangers,Hearts,2,0,H,1,0,H,16,16,8,10
