Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST
20/09/14,Inverness C,St Johnstone,2,1,H,0,0,D,14,5,5,1
21/09/14,Celtic,Motherwell,1,1,D,0,1,A,27,4,10,1
21/09/14,Dundee,Dundee United,1,4,A,0,1,A,4,11,2,8
27/09/14,Aberdeen,Inverness C,3,2,H,2,1,H,10,9,7,4
27/09/14,Dundee United,St Johnstone,2,0,H,1,0,H,6,7,3,1
27/09/14,Kilmarnock,Partick,3,0,H,1,0,H,11,8,7,4
27/09/14,Motherwell,Hamilton,0,4,A,0,2,A,9,23,3,9
27/09/14,Ross County,Dundee,2,1,H,1,0,H,15,8,5,4
27/09/14,St Mirren,Celtic,1,2,A,0,1,A,6,11,2,2
30/09/14,Aberdeen,St Mirren,2,2,D,1,0,H,21,10,11,5
03/10/14,Kilmarnock,Dundee United,2,0,H,0,0,D,15,11,6,3
04/10/14,Dundee,Aberdeen,2,3,A,1,2,A,13,6,4,2
04/10/14,Partick,Motherwell,3,1,H,1,0,H,12,8,6,5
04/10/14,St Johnstone,St Mirren,1,2,A,0,1,A,5,7,1,2
05/10/14,Celtic,Hamilton,0,1,A,0,0,D,16,5,7,2
05/10/14,Inverness C,Ross County,1,1,D,0,1,A,19,14,10,6
17/10/14,Hamilton,Aberdeen,3,0,H,1,0,H,6,8,3,3
18/10/14,Dundee United,Partick,1,0,H,0,0,D,10,12,6,4
18/10/14,Motherwell,Dundee,1,3,A,0,2,A,12,10,10,7
18/10/14,Ross County,Celtic,0,5,A,0,4,A,5,12,0,6
18/10/14,St Johnstone,Kilmarnock,1,2,A,1,2,A,10,9,4,7
18/10/14,St Mirren,Inverness C,0,1,A,0,1,A,9,7,2,4
24/10/14,Aberdeen,Motherwell,1,0,H,1,0,H,13,4,3,1
25/10/14,Dundee,Hamilton,2,0,H,0,0,D,8,10,3,2
25/10/14,Inverness C,Dundee United,1,0,H,1,0,H,20,9,5,1
25/10/14,Partick,St Johnstone,0,0,D,0,0,D,12,9,4,3
25/10/14,St Mirren,Ross County,2,2,D,1,1,D,15,7,8,4
26/10/14,Celtic,Kilmarnock,2,0,H,1,0,H,20,3,10,0
31/10/14,St Johnstone,Motherwell,2,1,H,1,1,D,10,11,5,5
01/11/14,Celtic,Inverness C,1,0,H,0,0,D,14,10,3,4
01/11/14,Dundee United,St Mirren,3,0,H,1,0,H,11,14,6,7
01/11/14,Hamilton,Partick,3,3,D,2,1,H,12,7,8,4
01/11/14,Kilmarnock,Dundee,1,3,A,0,1,A,10,7,3,5
03/11/14,Ross County,Aberdeen,0,1,A,0,0,D,8,15,2,4
07/11/14,Motherwell,Dundee United,1,0,H,0,0,D,6,14,2,2
08/11/14,Dundee,St Johnstone,1,1,D,1,0,H,15,8,8,5
08/11/14,Inverness C,Hamilton,4,2,H,1,1,D,14,8,10,5
08/11/14,Kilmarnock,Ross County,0,3,A,0,3,A,14,11,5,6
08/11/14,St Mirren,Partick,0,1,A,0,0,D,9,8,1,5
09/11/14,Aberdeen,Celtic,1,2,A,1,1,D,12,9,3,6
22/11/14,Celtic,Dundee,2,1,H,1,0,H,14,10,6,4
22/11/14,Dundee United,Kilmarnock,3,1,H,2,1,H,12,9,7,5
22/11/14,Hamilton,St Mirren,3,0,H,1,0,H,17,6,8,1
22/11/14,Inverness C,Motherwell,3,1,H,1,1,D,20,4,8,1
22/11/14,St Johnstone,Ross County,2,1,H,1,0,H,4,13,4,2
23/11/14,Partick,Aberdeen,0,1,A,0,1,A,6,11,0,7
03/12/14,Celtic,Partick,1,0,H,0,0,D,21,6,8,3
05/12/14,Ross County,Dundee United,2,3,A,0,1,A,9,12,7,6
06/12/14,Aberdeen,Hamilton,3,0,H,1,0,H,13,6,6,3
06/12/14,Dundee,Inverness C,1,2,A,1,0,H,7,11,1,4
06/12/14,Motherwell,Celtic,0,1,A,0,1,A,7,20,1,6
06/12/14,Partick,Kilmarnock,1,1,D,1,1,D,6,4,1,2
06/12/14,St Mirren,St Johnstone,0,1,A,0,1,A,13,13,9,5
13/12/14,Dundee United,Aberdeen,0,2,A,0,2,A,7,11,1,4
13/12/14,Hamilton,Dundee,2,1,H,2,0,H,9,6,4,4
13/12/14,Inverness C,Partick,0,4,A,0,2,A,6,13,4,8
13/12/14,Kilmarnock,St Johnstone,0,1,A,0,0,D,12,10,5,4
13/12/14,Motherwell,Ross County,2,2,D,0,1,A,6,20,3,8
14/12/14,Celtic,St Mirren,4,1,H,3,1,H,22,4,13,1
20/12/14,Aberdeen,Kilmarnock,1,0,H,0,0,D,18,8,5,3
20/12/14,Partick,Dundee,1,1,D,0,0,D,13,8,3,1
20/12/14,Ross County,Hamilton,0,1,A,0,1,A,9,10,2,3
20/12/14,St Johnstone,Inverness C,1,0,H,0,0,D,9,10,4,4
20/12/14,St Mirren,Motherwell,0,1,A,0,0,D,10,5,4,2
21/12/14,Dundee United,Celtic,2,1,H,1,0,H,6,17,6,7
27/12/14,Celtic,Ross County,0,0,D,0,0,D,14,3,4,1
27/12/14,Dundee,St Mirren,1,3,A,0,1,A,9,10,6,4
27/12/14,Kilmarnock,Hamilton,1,0,H,0,0,D,10,15,8,7
27/12/14,Motherwell,Partick,1,0,H,1,0,H,2,1,2,0
27/12/14,St Johnstone,Dundee United,2,1,H,0,1,A,8,12,5,3
28/12/14,Inverness C,Aberdeen,0,1,A,0,1,A,17,10,6,3
01/01/15,Aberdeen,St Johnstone,2,0,H,1,0,H,16,5,7,3
01/01/15,Dundee United,Dundee,6,2,H,4,1,H,17,8,10,5
01/01/15,Hamilton,Motherwell,5,0,H,2,0,H,20,3,8,0
01/01/15,Ross County,Inverness C,1,3,A,0,1,A,9,16,1,7
01/01/15,St Mirren,Kilmarnock,1,2,A,0,0,D,8,9,1,5
04/01/15,Dundee,Ross County,1,1,D,0,0,D,17,4,3,2
04/01/15,Inverness C,St Mirren,1,0,H,0,0,D,16,7,5,2
04/01/15,Motherwell,Aberdeen,0,2,A,0,1,A,7,14,2,5
04/01/15,Partick,Dundee United,2,2,D,2,1,H,11,9,7,3
04/01/15,St Johnstone,Hamilton,0,1,A,0,1,A,5,14,2,5
05/01/15,Kilmarnock,Celtic,0,2,A,0,1,A,6,19,2,5
10/01/15,Dundee,Motherwell,4,1,H,3,1,H,21,3,10,1
10/01/15,Kilmarnock,Inverness C,1,2,A,0,0,D,6,7,1,4
10/01/15,St Mirren,Aberdeen,0,2,A,0,2,A,15,10,4,6
12/01/15,Hamilton,Dundee United,2,3,A,0,1,A,10,15,5,6
17/01/15,Aberdeen,Dundee,3,3,D,1,2,A,15,7,7,7
17/01/15,Hamilton,Celtic,0,2,A,0,1,A,12,16,3,7
17/01/15,Ross County,St Mirren,1,2,A,0,1,A,12,10,7,3
17/01/15,St Johnstone,Partick,2,0,H,1,0,H,5,4,2,2
20/01/15,Inverness C,St Johnstone,2,0,H,2,0,H,14,2,9,0
21/01/15,Celtic,Motherwell,4,0,H,2,0,H,17,2,7,0
21/01/15,Dundee,Kilmarnock,1,0,H,1,0,H,8,5,2,4
21/01/15,Partick,Hamilton,5,0,H,2,0,H,12,8,8,1
21/01/15,St Mirren,Dundee United,1,1,D,1,1,D,13,11,6,3
23/01/15,St Johnstone,Aberdeen,1,1,D,1,0,H,15,18,5,5
24/01/15,Dundee United,Motherwell,3,1,H,0,0,D,14,6,10,3
24/01/15,Hamilton,Inverness C,0,2,A,0,0,D,3,8,2,7
24/01/15,Kilmarnock,Partick,2,2,D,1,1,D,7,12,2,6
24/01/15,Ross County,Celtic,0,1,A,0,0,D,11,15,3,2
24/01/15,St Mirren,Dundee,1,2,A,1,0,H,8,12,3,7
30/01/15,Partick,St Mirren,0,1,A,0,1,A,10,5,5,2
31/01/15,Dundee,Hamilton,1,1,D,0,0,D,11,8,3,3
31/01/15,Inverness C,Ross County,1,1,D,1,0,H,13,11,5,1
31/01/15,Motherwell,St Johnstone,1,1,D,0,1,A,3,8,3,3
07/02/15,Aberdeen,Ross County,4,0,H,1,0,H,14,3,9,3
07/02/15,Hamilton,Kilmarnock,0,0,D,0,0,D,16,7,6,4
11/02/15,Partick,Celtic,0,3,A,0,2,A,9,12,3,6
14/02/15,Dundee,Partick,1,0,H,0,0,D,8,7,2,0
14/02/15,Kilmarnock,Dundee United,3,2,H,1,2,A,10,5,6,2
14/02/15,Ross County,Motherwell,3,2,H,1,0,H,11,7,7,6
14/02/15,St Johnstone,Celtic,1,2,A,0,1,A,9,19,7,8
14/02/15,St Mirren,Inverness C,1,2,A,0,1,A,7,14,3,6
15/02/15,Hamilton,Aberdeen,0,3,A,0,2,A,9,17,4,10
21/02/15,Aberdeen,St Mirren,3,0,H,1,0,H,16,8,4,3
21/02/15,Dundee United,St Johnstone,0,2,A,0,2,A,8,5,0,4
21/02/15,Inverness C,Kilmarnock,3,3,D,2,2,D,9,7,5,6
21/02/15,Motherwell,Dundee,0,1,A,0,1,A,4,6,1,4
21/02/15,Partick,Ross County,1,3,A,0,1,A,13,10,3,6
22/02/15,Celtic,Hamilton,4,0,H,0,0,D,22,1,12,0
24/02/15,Dundee United,Inverness C,1,1,D,0,1,A,8,7,4,3
28/02/15,Dundee United,Partick,0,2,A,0,2,A,4,8,1,3
28/02/15,Motherwell,Inverness C,2,1,H,0,0,D,14,10,4,1
28/02/15,Ross County,Dundee,1,0,H,0,0,D,11,5,5,0
28/02/15,St Johnstone,Kilmarnock,0,0,D,0,0,D,7,9,5,6
28/02/15,St Mirren,Hamilton,1,0,H,0,0,D,11,7,5,1
01/03/15,Celtic,Aberdeen,4,0,H,1,0,H,10,10,8,5
04/03/15,Celtic,St Johnstone,0,1,A,0,0,D,13,6,7,3
07/03/15,Motherwell,Kilmarnock,1,1,D,1,1,D,17,7,8,3
07/03/15,Ross County,Partick,1,0,H,1,0,H,7,15,4,4
13/03/15,Aberdeen,Motherwell,2,1,H,0,1,A,14,7,5,4
14/03/15,Hamilton,Ross County,2,2,D,2,1,H,9,6,4,3
14/03/15,Kilmarnock,St Mirren,1,0,H,0,0,D,8,5,4,2
14/03/15,Partick,St Johnstone,3,0,H,2,0,H,8,2,4,1
20/03/15,Motherwell,Hamilton,4,0,H,0,0,D,14,10,8,2
21/03/15,Celtic,Dundee United,3,0,H,3,0,H,12,9,5,4
21/03/15,Dundee,Aberdeen,1,1,D,0,1,A,6,6,2,3
21/03/15,Partick,Inverness C,1,0,H,0,0,D,7,2,3,1
21/03/15,Ross County,Kilmarnock,2,1,H,1,0,H,18,16,10,4
21/03/15,St Johnstone,St Mirren,2,0,H,1,0,H,13,6,4,2
03/04/15,St Mirren,Celtic,0,2,A,0,0,D,6,13,3,7
04/04/15,Aberdeen,Partick,0,0,D,0,0,D,10,5,6,1
04/04/15,Dundee United,Ross County,1,2,A,1,1,D,5,4,2,3
04/04/15,Hamilton,St Johnstone,1,1,D,1,0,H,9,8,2,3
04/04/15,Inverness C,Dundee,1,1,D,0,0,D,13,5,6,1
04/04/15,Kilmarnock,Motherwell,1,2,A,1,1,D,6,14,4,9
07/04/15,Motherwell,St Mirren,5,0,H,3,0,H,14,14,8,5
07/04/15,Ross County,St Johnstone,1,0,H,0,0,D,13,6,2,2
08/04/15,Aberdeen,Inverness C,1,0,H,0,0,D,12,5,3,2
08/04/15,Celtic,Partick,2,0,H,1,0,H,18,5,7,3
08/04/15,Dundee,Dundee United,3,1,H,2,1,H,7,9,7,4
11/04/15,Dundee United,Hamilton,1,0,H,0,0,D,8,14,2,8
11/04/15,Inverness C,Celtic,1,1,D,1,1,D,4,9,1,5
11/04/15,Partick,Motherwell,2,0,H,0,0,D,12,3,7,2
11/04/15,St Johnstone,Dundee,1,0,H,1,0,H,8,7,5,1
12/04/15,Kilmarnock,Aberdeen,1,2,A,0,1,A,7,9,3,5
13/04/15,St Mirren,Ross County,0,3,A,0,1,A,8,17,4,7
15/04/15,Celtic,Kilmarnock,4,1,H,0,0,D,18,2,8,2
18/04/15,Aberdeen,Dundee United,1,0,H,1,0,H,9,5,2,3
22/04/15,Dundee,Celtic,1,2,A,0,1,A,5,17,2,6
24/04/15,Hamilton,Motherwell,2,0,H,1,0,H,13,11,5,3
25/04/15,Dundee,St Johnstone,0,2,A,0,0,D,5,3,3,1
25/04/15,Inverness C,Aberdeen,1,2,A,0,0,D,6,6,5,4
25/04/15,Ross County,Partick,1,2,A,1,1,D,1,12,1,7
25/04/15,St Mirren,Kilmarnock,4,1,H,2,0,H,14,13,6,6
26/04/15,Dundee United,Celtic,0,3,A,0,0,D,5,8,3,5
01/05/15,Celtic,Dundee,5,0,H,2,0,H,19,6,6,3
02/05/15,Dundee United,Aberdeen,1,0,H,1,0,H,8,6,4,1
02/05/15,Kilmarnock,Hamilton,2,3,A,1,1,D,9,11,4,7
02/05/15,Motherwell,Ross County,1,1,D,1,1,D,7,6,5,4
02/05/15,Partick,St Mirren,3,0,H,0,0,D,11,4,5,0
02/05/15,St Johnstone,Inverness C,1,1,D,0,0,D,5,6,1,3
05/05/15,Inverness C,Dundee United,2,1,H,2,1,H,9,7,3,2
08/05/15,Motherwell,Kilmarnock,3,1,H,2,0,H,18,10,9,3
09/05/15,Dundee,Inverness C,0,1,A,0,1,A,11,4,6,2
09/05/15,Hamilton,Partick,1,1,D,0,0,D,9,6,3,4
09/05/15,Ross County,St Mirren,1,2,A,1,1,D,18,7,5,2
09/05/15,St Johnstone,Dundee United,1,1,D,0,0,D,9,13,3,3
10/05/15,Aberdeen,Celtic,0,1,A,0,0,D,8,12,3,7
15/05/15,St Johnstone,Celtic,0,0,D,0,0,D,16,12,7,4
16/05/15,Dundee,Aberdeen,1,1,D,1,0,H,8,11,2,5
16/05/15,Inverness C,Dundee United,3,0,H,0,0,D,15,14,6,4
16/05/15,Partick,Kilmarnock,1,4,A,0,2,A,6,9,1,7
16/05/15,Ross County,Hamilton,2,1,H,0,1,A,7,10,3,4
16/05/15,St Mirren,Motherwell,2,1,H,0,0,D,11,12,5,6
23/05/15,Hamilton,St Mirren,1,0,H,0,0,D,9,2,7,0
23/05/15,Kilmarnock,Ross County,1,2,A,1,0,H,10,16,4,9
23/05/15,Motherwell,Partick,0,0,D,0,0,D,8,18,4,5
24/05/15,Aberdeen,St Johnstone,0,1,A,0,0,D,9,6,7,1
24/05/15,Celtic,Inverness C,5,0,H,2,0,H,9,3,5,0
24/05/15,Dundee United,Dundee,3,0,H,2,0,H,13,10,5,3
