Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST
25/11/01,Celtic,Rangers,2,1,H,0,0,D,6,8,4,3
01/12/01,Aberdeen,St Johnstone,1,0,H,1,0,H,14,8,8,3
01/12/01,Celtic,Hibernian,3,0,H,2,0,H,14,8,7,4
01/12/01,Dundee,Rangers,0,0,D,0,0,D,9,9,3,1
01/12/01,Hearts,Dunfermline,1,1,D,0,0,D,11,9,3,6
01/12/01,Kilmarnock,Dundee United,2,0,H,1,0,H,7,6,4,2
01/12/01,Livingston,Motherwell,3,1,H,3,0,H,10,8,8,5
08/12/01,Dundee United,Livingston,0,0,D,0,0,D,11,4,6,2
08/12/01,Hibernian,Motherwell,1,1,D,1,0,H,11,5,5,2
08/12/01,Kilmarnock,Aberdeen,3,1,H,1,0,H,9,6,4,1
08/12/01,St Johnstone,Dundee,0,2,A,0,1,A,6,13,2,5
09/12/01,Dunfermline,Celtic,0,4,A,0,2,A,6,18,3,7
09/12/01,Rangers,Hearts,3,1,H,2,1,H,15,6,8,2
12/12/01,Rangers,Hibernian,1,1,D,0,1,A,19,6,9,4
15/12/01,Celtic,Dundee,3,1,H,0,1,A,13,10,9,5
15/12/01,Dundee United,Aberdeen,1,1,D,1,0,H,12,5,5,2
15/12/01,Dunfermline,Hibernian,1,0,H,0,0,D,6,6,1,3
15/12/01,Hearts,Kilmarnock,2,0,H,2,0,H,10,7,9,4
15/12/01,Livingston,St Johnstone,2,1,H,0,0,D,12,12,8,3
15/12/01,Motherwell,Rangers,2,2,D,1,1,D,9,14,6,7
22/12/01,Aberdeen,Celtic,2,0,H,0,0,D,10,12,5,4
22/12/01,Dundee,Kilmarnock,1,2,A,0,1,A,10,12,4,8
22/12/01,Hearts,Motherwell,3,1,H,0,1,A,16,7,9,3
22/12/01,Livingston,Dunfermline,0,0,D,0,0,D,7,9,1,2
22/12/01,Rangers,Dundee United,3,2,H,2,1,H,10,9,6,3
22/12/01,St Johnstone,Hibernian,0,0,D,0,0,D,8,10,5,0
26/12/01,Celtic,Livingston,3,2,H,1,1,D,17,5,10,3
26/12/01,Dundee United,Hearts,0,2,A,0,1,A,9,7,3,4
26/12/01,Hibernian,Rangers,0,3,A,0,1,A,10,18,4,8
26/12/01,Kilmarnock,Dunfermline,0,0,D,0,0,D,7,8,2,3
26/12/01,Motherwell,St Johnstone,1,2,A,0,2,A,12,10,6,6
29/12/01,Dundee United,Celtic,0,4,A,0,2,A,7,15,2,8
29/12/01,Dunfermline,Aberdeen,1,0,H,1,0,H,12,15,6,10
29/12/01,Hearts,Hibernian,1,1,D,1,0,H,10,9,5,4
29/12/01,Livingston,Kilmarnock,0,1,A,0,1,A,9,5,3,3
29/12/01,Rangers,St Johnstone,1,0,H,1,0,H,17,7,10,3
02/01/02,Aberdeen,Livingston,0,3,A,0,1,A,7,9,3,4
02/01/02,Celtic,Motherwell,2,0,H,0,0,D,20,3,12,1
02/01/02,Hibernian,Dundee United,0,1,A,0,0,D,11,3,3,2
02/01/02,St Johnstone,Hearts,0,2,A,0,1,A,7,11,2,6
09/01/02,Motherwell,Dundee,4,2,H,2,1,H,13,16,7,9
12/01/02,Dundee,Hibernian,1,0,H,0,0,D,9,8,3,3
12/01/02,Hearts,Aberdeen,3,1,H,1,1,D,17,12,6,2
12/01/02,Kilmarnock,Celtic,0,2,A,0,0,D,11,8,4,5
12/01/02,Motherwell,Dundee United,2,0,H,0,0,D,17,6,8,3
12/01/02,Rangers,Livingston,3,0,H,2,0,H,14,3,8,1
12/01/02,St Johnstone,Dunfermline,0,1,A,0,0,D,8,9,4,6
19/01/02,Aberdeen,Rangers,0,1,A,0,1,A,9,11,1,3
19/01/02,Celtic,St Johnstone,2,1,H,2,1,H,16,4,7,2
19/01/02,Dundee United,Dundee,1,0,H,0,0,D,14,7,8,5
19/01/02,Dunfermline,Motherwell,3,1,H,1,0,H,12,6,5,3
19/01/02,Hibernian,Kilmarnock,2,2,D,1,0,H,15,10,8,4
19/01/02,Livingston,Hearts,2,0,H,0,0,D,10,15,2,5
22/01/02,St Johnstone,Dundee United,1,4,A,0,3,A,8,14,3,9
23/01/02,Celtic,Hearts,2,0,H,0,0,D,18,4,8,1
23/01/02,Dunfermline,Rangers,2,4,A,2,0,H,5,16,4,8
23/01/02,Hibernian,Aberdeen,3,4,A,2,2,D,19,8,6,5
23/01/02,Motherwell,Kilmarnock,2,0,H,2,0,H,11,17,6,6
29/01/02,Aberdeen,Dundee,0,0,D,0,0,D,14,8,5,3
30/01/02,Kilmarnock,Rangers,2,2,D,0,1,A,11,12,4,5
30/01/02,Livingston,Celtic,1,3,A,1,0,H,14,17,9,5
02/02/02,Dundee United,Kilmarnock,0,2,A,0,1,A,5,10,2,6
02/02/02,Dunfermline,Hearts,1,1,D,0,0,D,8,15,3,7
02/02/02,Hibernian,Celtic,1,1,D,1,0,H,7,9,4,5
02/02/02,Motherwell,Livingston,1,2,A,1,1,D,16,12,8,8
02/02/02,Rangers,Dundee,2,1,H,0,0,D,20,12,11,7
02/02/02,St Johnstone,Aberdeen,0,1,A,0,1,A,6,11,4,6
09/02/02,Aberdeen,Kilmarnock,1,1,D,0,0,D,11,10,4,3
09/02/02,Celtic,Dunfermline,5,0,H,4,0,H,13,5,10,3
09/02/02,Dundee,St Johnstone,1,0,H,1,0,H,9,9,4,7
09/02/02,Hearts,Rangers,0,2,A,0,0,D,11,20,1,13
09/02/02,Livingston,Dundee United,1,1,D,0,0,D,14,5,5,3
09/02/02,Motherwell,Hibernian,4,0,H,0,0,D,16,6,7,2
13/02/02,Dundee,Dunfermline,2,2,D,2,0,H,8,9,3,3
16/02/02,Aberdeen,Dundee United,4,0,H,2,0,H,11,13,10,8
16/02/02,Hibernian,Dunfermline,1,1,D,0,0,D,10,13,7,6
16/02/02,Kilmarnock,Hearts,3,3,D,0,1,A,9,9,6,7
16/02/02,Rangers,Motherwell,3,0,H,2,0,H,22,5,12,1
16/02/02,St Johnstone,Livingston,3,0,H,1,0,H,8,11,4,6
17/02/02,Dundee,Celtic,0,3,A,0,2,A,9,10,3,5
02/03/02,Celtic,Aberdeen,1,0,H,1,0,H,14,3,4,1
02/03/02,Dunfermline,Livingston,1,0,H,0,0,D,14,11,8,1
02/03/02,Hibernian,St Johnstone,3,0,H,2,0,H,16,8,9,4
02/03/02,Kilmarnock,Dundee,3,2,H,1,1,D,6,9,5,3
02/03/02,Motherwell,Hearts,1,2,A,0,1,A,8,13,4,6
03/03/02,Dundee United,Rangers,0,1,A,0,0,D,5,12,4,8
06/03/02,St Johnstone,Rangers,0,2,A,0,1,A,4,16,2,11
09/03/02,Dundee,Aberdeen,2,3,A,2,0,H,6,8,4,5
09/03/02,Dunfermline,Kilmarnock,2,0,H,0,0,D,18,13,7,4
09/03/02,Hearts,Dundee United,1,2,A,0,2,A,12,11,7,4
09/03/02,Livingston,Hibernian,0,3,A,0,2,A,8,11,0,5
09/03/02,St Johnstone,Motherwell,0,2,A,0,1,A,7,13,2,7
10/03/02,Rangers,Celtic,1,1,D,0,1,A,11,7,4,3
13/03/02,Dundee,Livingston,2,0,H,0,0,D,12,5,4,3
16/03/02,Aberdeen,Dunfermline,1,0,H,1,0,H,18,6,11,2
16/03/02,Celtic,Dundee United,1,0,H,1,0,H,18,1,7,1
16/03/02,Dundee,Motherwell,2,0,H,2,0,H,12,7,2,3
16/03/02,Hibernian,Hearts,1,2,A,1,1,D,9,9,4,4
16/03/02,Kilmarnock,Livingston,1,1,D,1,1,D,9,10,5,3
19/03/02,Motherwell,Celtic,0,4,A,0,1,A,4,22,1,12
20/03/02,Rangers,Kilmarnock,5,0,H,3,0,H,14,2,11,1
23/03/02,Dundee United,Hibernian,1,2,A,0,1,A,9,9,7,5
23/03/02,Dunfermline,Dundee,2,0,H,1,0,H,9,7,4,4
23/03/02,Hearts,St Johnstone,1,3,A,0,3,A,17,12,6,7
23/03/02,Livingston,Aberdeen,0,0,D,0,0,D,8,8,4,3
06/04/02,Celtic,Livingston,5,1,H,4,0,H,15,10,9,5
06/04/02,Dundee,Kilmarnock,2,0,H,1,0,H,8,8,5,6
06/04/02,Dunfermline,Aberdeen,0,0,D,0,0,D,14,10,7,1
06/04/02,Motherwell,St Johnstone,1,1,D,0,1,A,17,11,7,6
07/04/02,Dundee United,Hibernian,2,1,H,1,0,H,8,8,6,5
07/04/02,Rangers,Hearts,2,0,H,1,0,H,11,9,7,3
13/04/02,Aberdeen,Hearts,2,3,A,1,1,D,10,12,5,7
13/04/02,Celtic,Dunfermline,5,0,H,2,0,H,11,5,6,3
13/04/02,Dundee United,Motherwell,1,0,H,0,0,D,13,9,6,2
13/04/02,Kilmarnock,Hibernian,1,0,H,1,0,H,8,7,3,3
13/04/02,Livingston,Rangers,2,1,H,1,1,D,16,7,6,4
13/04/02,St Johnstone,Dundee,0,1,A,0,0,D,9,13,5,9
20/04/02,Aberdeen,Livingston,3,0,H,3,0,H,9,12,7,4
20/04/02,Dundee,Dundee United,0,1,A,0,1,A,7,9,3,4
20/04/02,Hearts,Dunfermline,2,0,H,0,0,D,13,8,5,5
20/04/02,St Johnstone,Kilmarnock,0,3,A,0,0,D,7,10,6,6
21/04/02,Celtic,Rangers,1,1,D,1,1,D,12,9,6,3
21/04/02,Hibernian,Motherwell,4,0,H,2,0,H,15,4,11,2
27/04/02,Dundee United,St Johnstone,0,0,D,0,0,D,7,3,4,1
27/04/02,Hibernian,Dundee,2,2,D,1,1,D,16,8,9,4
27/04/02,Kilmarnock,Motherwell,1,4,A,0,1,A,11,10,3,7
27/04/02,Rangers,Aberdeen,2,0,H,1,0,H,19,6,8,1
28/04/02,Hearts,Celtic,1,4,A,1,2,A,6,13,1,9
28/04/02,Livingston,Dunfermline,4,1,H,1,1,D,16,8,8,3
12/05/02,Aberdeen,Celtic,0,1,A,0,0,D,2,7,1,2
12/05/02,Dunfermline,Rangers,1,1,D,0,1,A,10,7,4,2
12/05/02,Hearts,Livingston,2,3,A,0,0,D,13,11,5,6
12/05/02,Kilmarnock,Dundee United,2,2,D,1,0,H,10,10,5,4
12/05/02,Motherwell,Dundee,2,1,H,2,0,H,20,13,9,8
12/05/02,St Johnstone,Hibernian,0,1,A,0,1,A,8,12,5,4
