Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
16/09/17,Celtic,Ross County,4,0,H,2,0,H,30,7,9,5,10,9,7,3,0,1,0,0
16/09/17,Dundee,St Johnstone,3,2,H,1,0,H,15,10,7,6,20,18,1,6,0,2,1,0
16/09/17,Hamilton,Hearts,1,2,A,1,2,A,7,9,2,6,11,11,7,2,2,1,0,0
16/09/17,Hibernian,Motherwell,2,2,D,1,0,H,10,8,5,4,6,15,2,5,1,4,0,0
23/09/17,Kilmarnock,Dundee,1,1,D,0,1,A,11,7,7,3,14,23,6,9,2,2,0,0
23/09/17,Partick,Hearts,1,1,D,1,0,H,15,13,9,4,12,12,3,6,1,2,0,0
23/09/17,Rangers,Celtic,0,2,A,0,0,D,6,18,1,7,12,11,2,11,2,1,0,0
23/09/17,Ross County,Hibernian,0,1,A,0,1,A,8,15,3,7,14,9,6,8,2,1,0,0
23/09/17,St Johnstone,Hamilton,2,1,H,0,1,A,8,16,2,6,7,17,5,7,1,1,0,1
24/09/17,Motherwell,Aberdeen,0,1,A,0,0,D,9,8,2,3,12,12,8,4,2,2,0,0
29/09/17,Hamilton,Rangers,1,4,A,1,3,A,13,5,9,5,14,16,7,3,1,1,0,1
30/09/17,Aberdeen,St Johnstone,3,0,H,2,0,H,13,4,7,0,14,12,8,1,2,1,0,0
30/09/17,Celtic,Hibernian,2,2,D,1,0,H,13,15,5,7,11,14,3,6,3,2,0,0
30/09/17,Dundee,Hearts,2,1,H,1,0,H,9,11,6,4,15,12,6,10,3,1,0,0
30/09/17,Kilmarnock,Ross County,0,2,A,0,2,A,9,9,1,6,10,8,3,10,0,0,0,0
30/09/17,Motherwell,Partick,3,0,H,1,0,H,16,4,7,0,8,10,10,3,0,4,0,0
13/10/17,St Johnstone,Rangers,0,3,A,0,1,A,5,15,2,5,11,12,16,2,1,3,1,0
14/10/17,Celtic,Dundee,1,0,H,0,0,D,19,11,9,4,10,17,5,4,0,3,0,0
14/10/17,Hamilton,Motherwell,1,2,A,1,1,D,8,16,5,5,13,11,6,10,1,2,0,0
14/10/17,Hibernian,Aberdeen,0,1,A,0,1,A,13,7,4,2,9,16,7,0,2,3,0,0
14/10/17,Partick,Kilmarnock,0,2,A,0,1,A,7,10,3,6,9,12,6,2,1,1,0,0
14/10/17,Ross County,Hearts,1,2,A,1,1,D,10,10,4,4,11,14,4,6,3,4,0,1
21/10/17,Hearts,St Johnstone,1,0,H,0,0,D,11,2,4,1,16,11,4,3,4,3,0,0
21/10/17,Partick,Dundee,2,1,H,0,1,A,6,15,4,6,13,7,8,1,4,2,0,0
21/10/17,Ross County,Hamilton,2,1,H,0,0,D,14,8,6,1,13,16,8,8,2,2,0,0
24/10/17,Hamilton,Partick,0,0,D,0,0,D,6,12,0,3,13,12,3,8,1,2,0,0
24/10/17,Hibernian,Hearts,1,0,H,1,0,H,11,9,4,2,11,21,11,3,2,3,0,0
24/10/17,St Johnstone,Ross County,0,0,D,0,0,D,13,6,5,3,8,11,7,6,0,4,0,0
25/10/17,Aberdeen,Celtic,0,3,A,0,2,A,5,21,2,10,17,6,3,4,4,0,0,0
25/10/17,Dundee,Motherwell,0,1,A,0,1,A,8,11,3,7,12,17,3,4,3,3,0,0
25/10/17,Rangers,Kilmarnock,1,1,D,1,0,H,20,11,5,5,10,11,11,4,1,3,1,0
28/10/17,Aberdeen,Ross County,2,1,H,1,1,D,13,4,6,3,17,14,3,5,3,3,0,0
28/10/17,Celtic,Kilmarnock,1,1,D,1,0,H,20,4,7,2,6,10,9,1,2,1,0,0
28/10/17,Dundee,Hamilton,1,3,A,0,1,A,8,8,3,4,17,15,6,5,4,3,0,1
28/10/17,Hearts,Rangers,1,3,A,1,1,D,9,13,3,7,14,11,3,7,1,2,0,0
28/10/17,Motherwell,Hibernian,0,1,A,0,1,A,4,12,2,3,12,11,4,8,1,0,0,0
28/10/17,Partick,St Johnstone,1,0,H,1,0,H,5,7,3,5,13,9,5,4,0,1,0,0
31/10/17,Kilmarnock,Hibernian,0,3,A,0,1,A,16,5,5,4,7,12,7,5,0,3,0,0
04/11/17,Hamilton,Aberdeen,2,2,D,1,1,D,9,10,4,3,5,5,4,7,2,0,0,0
04/11/17,Hibernian,Dundee,2,1,H,1,1,D,10,10,5,5,13,11,6,2,4,2,0,0
04/11/17,Rangers,Partick,3,0,H,2,0,H,13,6,5,1,9,7,7,3,0,2,0,0
04/11/17,Ross County,Motherwell,3,2,H,3,0,H,7,7,4,4,10,18,0,5,1,1,0,0
04/11/17,St Johnstone,Celtic,0,4,A,0,1,A,6,27,2,15,11,8,4,3,2,0,0,0
05/11/17,Hearts,Kilmarnock,1,2,A,0,1,A,10,8,2,3,13,8,7,4,4,1,0,0
18/11/17,Aberdeen,Motherwell,0,2,A,0,1,A,3,10,2,5,15,13,8,3,2,1,0,0
18/11/17,Dundee,Kilmarnock,0,0,D,0,0,D,4,7,1,2,11,11,6,6,0,3,1,0
18/11/17,Hibernian,St Johnstone,1,2,A,0,0,D,11,8,3,5,6,11,10,6,1,4,0,0
18/11/17,Rangers,Hamilton,0,2,A,0,0,D,17,4,4,2,7,7,13,0,1,0,0,1
18/11/17,Ross County,Celtic,0,1,A,0,0,D,5,10,1,3,10,9,1,11,3,2,0,0
19/11/17,Hearts,Partick,1,1,D,0,0,D,9,4,2,1,12,13,3,3,1,2,0,0
24/11/17,Dundee,Rangers,2,1,H,0,0,D,6,15,5,8,7,16,2,5,2,2,0,0
25/11/17,Hamilton,Hibernian,1,1,D,0,1,A,1,9,1,5,12,6,0,11,5,1,0,0
25/11/17,Hearts,Ross County,0,0,D,0,0,D,23,5,10,1,16,13,8,2,2,2,0,0
26/11/17,Kilmarnock,Aberdeen,1,3,A,0,2,A,13,8,2,4,13,13,1,3,2,2,1,0
29/11/17,Motherwell,Celtic,1,1,D,0,0,D,5,21,1,7,18,8,4,7,4,1,0,0
29/11/17,Rangers,Aberdeen,3,0,H,2,0,H,9,10,6,2,24,16,6,2,3,3,0,1
02/12/17,Celtic,Motherwell,5,1,H,2,0,H,19,6,8,2,7,17,9,0,1,3,0,0
02/12/17,Hearts,Hamilton,1,1,D,0,0,D,7,15,1,7,21,14,5,7,4,4,1,0
02/12/17,Partick,Hibernian,0,1,A,0,0,D,7,8,4,4,14,6,3,9,1,0,0,0
02/12/17,Ross County,Dundee,0,2,A,0,1,A,6,12,1,5,13,17,5,7,1,2,0,0
02/12/17,St Johnstone,Kilmarnock,1,2,A,1,1,D,6,11,2,6,7,14,7,7,1,3,0,0
03/12/17,Aberdeen,Rangers,1,2,A,0,1,A,9,5,3,4,15,18,5,5,1,3,0,1
08/12/17,Dundee,Aberdeen,0,1,A,0,0,D,13,13,5,4,9,11,7,10,3,2,0,0
09/12/17,Hamilton,St Johnstone,0,1,A,0,0,D,10,7,2,3,7,5,7,4,0,2,0,0
09/12/17,Hearts,Motherwell,1,0,H,1,0,H,8,6,1,4,10,13,6,3,0,2,0,0
09/12/17,Kilmarnock,Partick,5,1,H,2,1,H,17,9,9,2,5,11,6,7,0,3,0,0
09/12/17,Rangers,Ross County,2,1,H,0,1,A,19,7,6,4,9,7,9,0,0,1,0,0
10/12/17,Hibernian,Celtic,2,2,D,0,0,D,8,19,3,6,10,15,3,2,1,2,0,0
12/12/17,Hearts,Dundee,2,0,H,1,0,H,10,7,7,2,20,10,4,6,1,0,0,0
12/12/17,Ross County,Kilmarnock,2,2,D,2,0,H,9,13,6,7,8,16,2,4,0,3,0,0
13/12/17,Celtic,Hamilton,3,1,H,3,1,H,16,6,8,2,8,9,11,3,1,1,0,0
13/12/17,Hibernian,Rangers,1,2,A,1,2,A,10,12,3,3,15,18,4,4,1,4,0,0
13/12/17,Partick,Motherwell,3,2,H,3,0,H,6,12,3,6,11,9,5,10,1,1,0,0
13/12/17,St Johnstone,Aberdeen,0,3,A,0,2,A,8,15,2,4,9,9,4,6,1,1,0,0
16/12/17,Aberdeen,Hibernian,4,1,H,3,0,H,18,5,6,3,14,8,3,7,0,1,0,0
16/12/17,Dundee,Partick,3,0,H,2,0,H,12,10,6,2,7,13,4,4,1,2,0,0
16/12/17,Hamilton,Ross County,3,2,H,1,0,H,10,13,7,6,19,10,1,6,5,1,1,1
16/12/17,Kilmarnock,Motherwell,1,0,H,1,0,H,16,12,5,5,11,19,4,7,1,1,0,0
16/12/17,Rangers,St Johnstone,1,3,A,1,1,D,9,8,3,3,13,8,6,0,2,4,0,0
17/12/17,Hearts,Celtic,4,0,H,2,0,H,12,15,5,4,11,4,4,5,2,1,0,0
20/12/17,Celtic,Partick,2,0,H,1,0,H,16,2,7,0,6,16,5,5,0,6,0,0
23/12/17,Celtic,Aberdeen,3,0,H,1,0,H,18,7,8,1,10,12,7,7,1,4,0,0
23/12/17,Hibernian,Ross County,2,1,H,1,1,D,16,5,10,3,14,17,10,1,3,3,0,0
23/12/17,Kilmarnock,Rangers,2,1,H,0,1,A,12,6,7,3,15,16,5,0,2,2,0,0
23/12/17,Motherwell,Dundee,1,1,D,0,0,D,13,13,7,3,13,14,4,6,2,2,0,0
23/12/17,Partick,Hamilton,1,0,H,1,0,H,6,8,1,1,11,13,4,7,2,1,0,0
23/12/17,St Johnstone,Hearts,0,0,D,0,0,D,11,6,4,1,6,12,9,7,1,1,0,1
26/12/17,Dundee,Celtic,0,2,A,0,2,A,5,19,2,6,8,13,1,5,1,2,0,0
27/12/17,Aberdeen,Partick,1,0,H,0,0,D,7,6,4,1,10,9,5,2,0,1,0,0
27/12/17,Hearts,Hibernian,0,0,D,0,0,D,7,11,0,1,15,12,0,4,3,1,0,0
27/12/17,Rangers,Motherwell,2,0,H,0,0,D,13,6,7,1,17,20,5,3,1,4,0,0
27/12/17,Ross County,St Johnstone,1,1,D,0,1,A,16,5,8,2,11,11,3,5,2,2,0,0
30/12/17,Aberdeen,Hearts,0,0,D,0,0,D,18,11,4,4,9,16,10,1,0,5,0,1
30/12/17,Celtic,Rangers,0,0,D,0,0,D,11,8,4,3,10,13,7,4,3,3,0,0
30/12/17,Hibernian,Kilmarnock,1,1,D,1,1,D,13,3,2,2,13,15,16,3,2,4,0,0
30/12/17,Motherwell,Hamilton,1,3,A,1,1,D,8,6,2,3,15,19,8,4,3,2,0,0
30/12/17,Partick,Ross County,2,0,H,1,0,H,7,6,5,2,11,8,3,4,1,0,0,0
30/12/17,St Johnstone,Dundee,0,2,A,0,1,A,8,11,3,5,12,8,4,7,4,2,1,0
23/01/18,Partick,Celtic,1,2,A,1,0,H,7,28,3,10,9,5,3,7,1,1,0,0
24/01/18,Dundee,Hibernian,0,1,A,0,0,D,15,14,3,7,10,9,7,11,3,2,0,0
24/01/18,Hamilton,Hearts,0,3,A,0,0,D,8,7,2,3,10,13,8,4,1,3,0,0
24/01/18,Motherwell,Ross County,2,0,H,1,0,H,5,12,1,2,18,13,6,4,2,1,0,0
24/01/18,Rangers,Aberdeen,2,0,H,1,0,H,15,11,4,5,5,17,7,7,0,3,0,0
27/01/18,Aberdeen,Kilmarnock,3,1,H,0,1,A,12,9,8,5,11,13,8,7,1,2,0,0
27/01/18,Celtic,Hibernian,1,0,H,1,0,H,13,7,6,3,8,10,1,4,1,1,0,0
27/01/18,Hamilton,Dundee,1,2,A,1,0,H,2,10,0,5,23,19,3,5,4,2,1,0
27/01/18,Hearts,Motherwell,1,1,D,0,0,D,11,9,5,2,12,20,2,3,0,2,0,0
27/01/18,St Johnstone,Partick,1,3,A,0,1,A,9,10,4,6,5,12,5,2,1,1,0,0
28/01/18,Ross County,Rangers,1,2,A,0,1,A,5,16,2,9,19,8,2,5,2,0,0,0
30/01/18,Celtic,Hearts,3,1,H,3,0,H,17,3,7,1,9,21,6,3,2,3,0,0
31/01/18,Hibernian,Motherwell,2,1,H,1,0,H,10,11,4,5,10,18,4,3,0,3,0,0
31/01/18,Ross County,Aberdeen,2,4,A,0,3,A,5,11,3,7,11,12,3,5,1,4,0,0
03/02/18,Aberdeen,Hamilton,3,0,H,1,0,H,15,1,9,1,10,11,8,3,0,1,0,0
03/02/18,Dundee,Ross County,1,4,A,0,0,D,6,12,1,6,5,10,2,9,0,1,0,0
03/02/18,Hearts,St Johnstone,1,0,H,0,0,D,8,12,4,8,13,10,1,8,4,1,0,1
03/02/18,Kilmarnock,Celtic,1,0,H,0,0,D,12,8,6,1,17,6,2,2,4,3,0,0
03/02/18,Motherwell,Partick,1,1,D,0,0,D,9,6,4,2,14,12,6,2,2,4,0,0
03/02/18,Rangers,Hibernian,1,2,A,0,1,A,17,6,6,3,12,14,8,2,3,6,0,0
06/02/18,Motherwell,St Johnstone,2,0,H,0,0,D,20,11,5,4,12,9,6,3,0,1,0,0
06/02/18,Partick,Rangers,0,2,A,0,1,A,6,7,2,3,8,8,4,6,2,0,0,0
13/02/18,Kilmarnock,Dundee,3,2,H,1,1,D,8,11,5,6,17,8,2,5,3,3,1,0
17/02/18,Hibernian,Aberdeen,2,0,H,0,0,D,17,6,11,3,8,20,6,2,2,5,0,0
17/02/18,Motherwell,Kilmarnock,0,1,A,0,1,A,13,11,4,4,14,13,13,2,1,2,0,0
17/02/18,Partick,Dundee,1,2,A,1,0,H,14,13,6,8,9,7,6,6,0,0,0,0
17/02/18,Ross County,Hearts,1,1,D,0,0,D,7,8,3,3,7,11,5,10,2,1,0,0
18/02/18,Celtic,St Johnstone,0,0,D,0,0,D,13,5,6,0,11,23,5,7,0,4,0,0
18/02/18,Hamilton,Rangers,3,5,A,2,4,A,5,19,4,8,7,10,3,5,2,1,0,0
24/02/18,Dundee,Motherwell,0,1,A,0,1,A,10,1,3,1,11,22,12,0,1,3,0,0
24/02/18,Hamilton,Partick,2,1,H,1,1,D,7,12,2,3,8,11,4,5,4,2,0,0
24/02/18,Kilmarnock,Hibernian,2,2,D,0,2,A,20,7,8,3,6,18,16,4,0,4,0,0
24/02/18,Rangers,Hearts,2,0,H,1,0,H,24,5,8,2,12,18,6,2,1,3,0,0
24/02/18,St Johnstone,Ross County,2,0,H,2,0,H,7,3,2,2,11,9,6,1,3,0,0,1
25/02/18,Aberdeen,Celtic,0,2,A,0,1,A,8,11,4,5,10,19,3,5,3,1,1,1
27/02/18,Hearts,Kilmarnock,1,1,D,1,1,D,10,10,4,6,10,12,4,4,2,3,0,0
27/02/18,St Johnstone,Rangers,1,4,A,0,3,A,7,8,2,5,9,12,7,4,3,1,0,0
07/03/18,Kilmarnock,St Johnstone,2,0,H,1,0,H,20,6,5,1,10,9,5,3,1,2,0,1
09/03/18,Hibernian,Hearts,2,0,H,0,0,D,14,7,4,0,11,19,5,4,1,1,0,0
10/03/18,Dundee,St Johnstone,0,4,A,0,2,A,6,8,3,5,12,13,6,5,2,3,0,0
10/03/18,Hamilton,Motherwell,2,0,H,1,0,H,5,8,2,1,13,15,6,9,1,2,0,0
10/03/18,Kilmarnock,Ross County,3,2,H,1,0,H,12,2,7,2,16,16,2,5,1,2,0,0
10/03/18,Partick,Aberdeen,0,0,D,0,0,D,5,10,3,1,11,8,3,2,1,0,0,0
11/03/18,Rangers,Celtic,2,3,A,2,2,D,13,11,5,6,14,16,3,8,3,3,0,1
16/03/18,St Johnstone,Hibernian,1,1,D,0,1,A,14,7,5,1,17,10,5,4,5,1,0,1
17/03/18,Aberdeen,Dundee,1,0,H,1,0,H,14,4,6,2,8,6,11,1,1,0,0,0
17/03/18,Hearts,Partick,3,0,H,3,0,H,16,4,5,1,11,13,3,3,1,2,0,0
17/03/18,Rangers,Kilmarnock,0,1,A,0,0,D,10,9,3,5,16,10,8,3,1,2,0,0
17/03/18,Ross County,Hamilton,2,2,D,1,0,H,21,6,8,3,15,10,7,2,1,5,0,0
18/03/18,Motherwell,Celtic,0,0,D,0,0,D,12,22,5,7,8,12,4,11,1,1,1,0
28/03/18,St Johnstone,Hamilton,1,0,H,1,0,H,13,4,3,3,10,17,12,3,1,2,0,0
31/03/18,Aberdeen,St Johnstone,4,1,H,2,0,H,15,7,9,1,8,14,5,4,0,2,0,0
31/03/18,Celtic,Ross County,3,0,H,1,0,H,25,2,8,2,10,8,7,3,0,0,0,1
31/03/18,Hibernian,Partick,2,0,H,0,0,D,8,4,7,2,10,20,5,8,1,2,0,1
31/03/18,Kilmarnock,Hamilton,2,0,H,2,0,H,13,6,6,3,16,19,8,4,1,4,0,0
31/03/18,Motherwell,Rangers,2,2,D,2,0,H,10,18,2,8,15,9,2,7,0,2,0,0
01/04/18,Dundee,Hearts,1,1,D,1,1,D,15,7,6,4,12,10,8,4,4,4,0,0
03/04/18,Hibernian,Hamilton,3,1,H,1,1,D,12,2,5,1,10,19,6,0,1,3,0,1
03/04/18,Motherwell,Aberdeen,0,2,A,0,0,D,7,16,3,5,13,9,3,6,1,0,0,0
03/04/18,Ross County,Partick,4,0,H,2,0,H,13,8,6,4,10,7,5,7,1,1,0,0
04/04/18,Celtic,Dundee,0,0,D,0,0,D,26,1,7,1,7,20,11,2,1,3,0,0
07/04/18,Hearts,Aberdeen,2,0,H,2,0,H,11,10,6,3,10,12,3,0,1,2,0,0
07/04/18,Partick,Kilmarnock,0,1,A,0,1,A,5,6,3,3,11,13,4,4,1,1,0,0
07/04/18,Rangers,Dundee,4,0,H,1,0,H,14,12,6,3,15,13,6,4,3,2,0,0
07/04/18,Ross County,Hibernian,1,1,D,1,0,H,2,14,1,4,12,5,1,13,2,0,0,0
07/04/18,St Johnstone,Motherwell,0,0,D,0,0,D,8,5,3,1,9,18,1,3,2,2,0,0
08/04/18,Hamilton,Celtic,1,2,A,1,1,D,3,20,1,6,10,9,2,7,2,0,1,0
14/04/18,Hamilton,Kilmarnock,1,2,A,0,0,D,5,12,3,6,16,9,3,3,3,1,0,0
21/04/18,Dundee,St Johnstone,2,1,H,1,0,H,8,8,4,3,10,15,2,8,2,4,0,0
21/04/18,Hibernian,Celtic,2,1,H,1,0,H,13,13,5,4,12,12,5,3,2,2,0,0
21/04/18,Kilmarnock,Aberdeen,0,2,A,0,1,A,9,10,1,5,10,7,8,3,1,1,0,0
21/04/18,Partick,Hamilton,2,1,H,0,1,A,11,8,5,3,8,14,5,1,2,3,0,0
21/04/18,Ross County,Motherwell,0,0,D,0,0,D,8,8,2,2,15,10,4,8,3,1,0,0
22/04/18,Rangers,Hearts,2,1,H,0,0,D,21,6,9,3,10,11,15,5,1,1,0,0
27/04/18,Aberdeen,Hearts,2,0,H,2,0,H,14,5,7,1,9,18,3,1,2,2,0,0
28/04/18,Hamilton,Ross County,2,0,H,0,0,D,10,11,5,3,13,7,3,3,2,1,0,0
28/04/18,Hibernian,Kilmarnock,5,3,H,1,1,D,15,5,9,5,13,12,5,2,2,3,0,0
28/04/18,Motherwell,Dundee,2,1,H,1,1,D,10,13,5,6,20,6,2,7,0,2,0,0
28/04/18,St Johnstone,Partick,1,1,D,1,0,H,8,10,6,3,20,11,4,2,3,3,0,0
29/04/18,Celtic,Rangers,5,0,H,3,0,H,24,8,13,2,6,22,8,4,1,4,0,0
04/05/18,Partick,Ross County,1,1,D,1,1,D,14,11,4,3,15,10,11,5,4,0,0,0
05/05/18,Aberdeen,Hibernian,0,0,D,0,0,D,7,8,1,3,15,20,9,3,3,2,0,0
05/05/18,Dundee,Hamilton,1,0,H,1,0,H,9,8,3,2,10,21,4,6,2,4,0,0
05/05/18,Motherwell,St Johnstone,1,5,A,0,3,A,13,14,3,8,17,12,4,1,2,1,0,0
05/05/18,Rangers,Kilmarnock,1,0,H,0,0,D,10,6,1,3,14,12,11,4,2,4,0,0
06/05/18,Hearts,Celtic,1,3,A,1,1,D,6,18,4,8,12,10,5,3,4,1,0,0
08/05/18,Aberdeen,Rangers,1,1,D,1,0,H,10,9,5,3,20,17,8,4,4,6,0,0
08/05/18,Hamilton,St Johnstone,1,2,A,0,0,D,12,11,5,5,16,8,6,4,2,2,0,0
08/05/18,Partick,Motherwell,0,1,A,0,0,D,14,6,6,2,5,10,5,7,1,2,0,0
08/05/18,Ross County,Dundee,0,1,A,0,0,D,6,7,2,3,12,9,4,8,5,4,0,0
09/05/18,Celtic,Kilmarnock,0,0,D,0,0,D,10,0,1,0,11,10,10,2,0,0,0,0
09/05/18,Hearts,Hibernian,2,1,H,1,0,H,6,13,4,4,15,11,5,3,1,2,0,0
12/05/18,Dundee,Partick,0,1,A,0,0,D,8,10,3,6,7,7,7,10,0,1,0,0
12/05/18,Motherwell,Hamilton,3,0,H,1,0,H,11,4,6,1,16,6,5,2,0,2,0,0
12/05/18,St Johnstone,Ross County,1,1,D,0,1,A,6,10,2,4,14,12,4,4,2,2,0,0
13/05/18,Celtic,Aberdeen,0,1,A,0,0,D,19,5,6,1,15,10,8,1,3,2,0,1
13/05/18,Hibernian,Rangers,5,5,D,3,3,D,14,12,8,9,16,14,10,3,3,3,0,1
13/05/18,Kilmarnock,Hearts,1,0,H,1,0,H,19,8,10,2,8,10,8,5,1,2,0,0
