Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
04/12/2019,Ross County,Hibernian,2,1,H,0,1,A,10,14,6,5,10,7,2,8,3,2,0,0
04/12/2019,St Mirren,Motherwell,0,3,A,0,2,A,8,16,3,6,10,14,3,7,1,1,0,0
07/12/2019,Hamilton,St Mirren,0,1,A,0,0,D,4,16,1,5,13,14,10,6,1,3,1,0
07/12/2019,Hibernian,Aberdeen,3,0,H,0,0,D,14,9,5,5,10,19,5,3,0,2,0,0
07/12/2019,Livingston,Kilmarnock,3,0,H,0,0,D,11,5,5,1,11,10,6,2,0,2,0,0
07/12/2019,Motherwell,Hearts,1,0,H,1,0,H,4,7,1,2,13,15,5,1,3,1,0,1
14/12/2019,Aberdeen,Hamilton,1,0,H,0,0,D,17,4,5,0,20,10,8,4,0,1,0,0
14/12/2019,Hearts,St Johnstone,0,1,A,0,0,D,6,9,3,3,15,7,12,7,2,2,0,0
14/12/2019,Ross County,Kilmarnock,1,0,H,0,0,D,13,10,4,2,13,16,7,4,3,1,0,0
14/12/2019,St Mirren,Livingston,3,3,D,1,2,A,9,10,5,5,10,14,5,7,1,3,0,0
15/12/2019,Motherwell,Rangers,0,2,A,0,1,A,7,15,1,7,12,15,2,9,3,2,0,1
15/12/2019,Celtic,Hibernian,2,0,H,1,0,H,21,4,5,0,7,8,5,2,1,2,0,0
18/12/2019,Hearts,Celtic,0,2,A,0,2,A,12,13,3,5,11,10,2,7,4,2,0,0
20/12/2019,Hibernian,Rangers,0,3,A,0,2,A,7,13,1,10,9,7,2,5,5,1,1,0
21/12/2019,Celtic,Aberdeen,2,1,H,1,1,D,28,2,11,1,12,13,6,1,2,1,0,1
21/12/2019,Hamilton,Hearts,2,1,H,0,0,D,6,19,4,3,15,16,1,11,3,4,0,0
21/12/2019,Kilmarnock,Motherwell,0,1,A,0,0,D,14,9,6,5,15,17,3,5,1,3,0,0
21/12/2019,Livingston,Ross County,4,0,H,2,0,H,10,4,6,2,16,12,6,2,1,0,0,0
21/12/2019,St Johnstone,St Mirren,0,0,D,0,0,D,7,10,2,3,9,12,6,4,3,2,0,0
26/12/2019,Hearts,Hibernian,0,2,A,0,2,A,16,7,5,4,17,10,10,2,3,2,0,0
26/12/2019,Aberdeen,Livingston,2,1,H,1,0,H,11,5,3,2,12,10,6,4,1,0,0,0
26/12/2019,Hamilton,St Johnstone,0,1,A,0,0,D,7,6,2,1,8,17,2,4,1,2,0,0
26/12/2019,Rangers,Kilmarnock,1,0,H,0,0,D,19,3,7,2,10,11,12,1,0,3,0,0
26/12/2019,Ross County,Motherwell,1,2,A,1,0,H,12,19,2,8,16,10,2,6,3,3,1,0
26/12/2019,St Mirren,Celtic,1,2,A,0,2,A,8,17,4,5,6,8,3,10,1,1,0,0
29/12/2019,Celtic,Rangers,1,2,A,1,1,D,11,9,5,5,17,13,11,7,3,3,0,1
29/12/2019,Hearts,Aberdeen,1,1,D,0,0,D,11,7,5,2,17,13,6,5,2,3,1,0
29/12/2019,Livingston,Hibernian,2,0,H,0,0,D,13,5,6,1,13,15,7,3,2,1,0,0
29/12/2019,Motherwell,Hamilton,1,2,A,1,0,H,9,13,3,5,7,9,2,4,2,3,0,0
29/12/2019,St Johnstone,Ross County,1,1,D,0,0,D,15,4,3,3,6,14,7,1,2,6,0,1
29/12/2019,St Mirren,Kilmarnock,1,0,H,1,0,H,19,3,5,1,12,14,7,5,2,3,0,0
22/01/2020,Aberdeen,Motherwell,0,1,A,0,1,A,7,5,2,3,12,16,9,1,1,3,0,0
22/01/2020,Hibernian,Hamilton,2,1,H,0,1,A,15,8,5,3,10,11,8,2,0,3,0,0
22/01/2020,Kilmarnock,Celtic,1,3,A,0,1,A,6,17,3,6,13,12,4,8,1,2,0,0
22/01/2020,Livingston,St Johnstone,1,0,H,0,0,D,8,6,4,3,9,8,6,6,2,1,0,0
22/01/2020,Rangers,St Mirren,1,0,H,1,0,H,17,1,5,0,10,9,10,3,2,2,0,0
22/01/2020,Ross County,Hearts,0,0,D,0,0,D,6,4,2,0,9,15,5,9,1,1,0,0
25/01/2020,Celtic,Ross County,3,0,H,1,0,H,14,7,6,2,7,10,14,0,1,0,0,0
25/01/2020,Hamilton,Livingston,2,4,A,1,2,A,10,9,3,5,11,7,3,3,1,1,0,0
25/01/2020,Motherwell,Hibernian,0,0,D,0,0,D,11,4,3,2,8,17,7,4,1,5,0,0
25/01/2020,St Johnstone,Kilmarnock,2,1,H,1,1,D,8,7,4,3,11,13,6,3,2,3,0,0
26/01/2020,St Mirren,Aberdeen,0,0,D,0,0,D,9,13,2,3,13,8,2,11,1,0,0,0
26/01/2020,Hearts,Rangers,2,1,H,0,0,D,8,11,5,2,18,7,4,6,1,2,0,0
29/01/2020,Rangers,Ross County,2,0,H,1,0,H,13,2,4,0,15,15,11,4,2,4,0,0
29/01/2020,St Johnstone,Celtic,0,3,A,0,3,A,8,15,4,7,4,8,6,3,2,0,0,0
01/02/2020,Hibernian,St Mirren,2,2,D,2,2,D,9,8,5,3,14,11,11,4,2,1,0,0
01/02/2020,Kilmarnock,Ross County,3,1,H,0,1,A,18,7,6,5,10,16,5,3,1,3,0,0
01/02/2020,Livingston,Motherwell,1,0,H,0,0,D,16,1,7,0,11,16,14,1,2,3,0,0
01/02/2020,Rangers,Aberdeen,0,0,D,0,0,D,16,4,5,2,9,18,10,1,3,4,0,0
01/02/2020,St Johnstone,Hearts,3,3,D,1,2,A,14,7,8,4,17,16,8,7,2,3,0,0
02/02/2020,Hamilton,Celtic,1,4,A,1,1,D,4,21,2,6,12,6,2,15,3,2,1,0
05/02/2020,Aberdeen,St Johnstone,0,1,A,0,1,A,7,4,3,2,19,11,5,2,2,2,0,0
05/02/2020,Hearts,Kilmarnock,2,3,A,0,2,A,15,7,11,5,15,9,12,6,4,1,0,1
05/02/2020,Motherwell,Celtic,0,4,A,0,1,A,11,18,4,6,15,8,4,2,1,0,0,0
05/02/2020,Rangers,Hibernian,2,1,H,1,1,D,16,5,7,4,12,15,18,3,1,2,0,0
05/02/2020,Ross County,Livingston,2,0,H,1,0,H,5,10,2,2,13,8,3,5,3,3,0,0
05/02/2020,St Mirren,Hamilton,1,1,D,0,1,A,11,9,2,2,15,12,6,5,2,1,0,0
11/02/2020,Hamilton,Aberdeen,1,3,A,0,3,A,3,8,1,5,9,14,4,8,0,1,0,0
12/02/2020,Celtic,Hearts,5,0,H,1,0,H,22,5,12,2,17,16,10,6,1,2,0,1
12/02/2020,Hibernian,Ross County,3,0,H,2,0,H,10,4,6,2,8,13,6,5,1,3,0,0
12/02/2020,Kilmarnock,Rangers,2,1,H,0,1,A,7,14,2,4,10,8,9,3,3,3,0,0
12/02/2020,Livingston,St Mirren,2,1,H,1,0,H,10,9,4,4,13,13,6,5,0,1,0,0
12/02/2020,St Johnstone,Motherwell,2,1,H,1,1,D,11,5,4,1,10,18,4,5,0,2,0,1
15/02/2020,Hearts,Hamilton,2,2,D,0,2,A,17,3,8,3,17,11,7,1,2,1,0,1
15/02/2020,Ross County,St Johnstone,1,1,D,0,1,A,5,13,2,5,11,5,7,3,1,1,0,0
16/02/2020,Aberdeen,Celtic,1,2,A,1,1,D,6,6,3,4,10,14,5,3,2,1,0,0
16/02/2020,Rangers,Livingston,1,0,H,0,0,D,11,3,4,2,4,14,10,4,0,3,0,0
16/02/2020,Kilmarnock,Hibernian,1,2,A,1,2,A,12,11,7,6,9,11,10,6,2,2,0,0
22/02/2020,Aberdeen,Ross County,1,2,A,1,1,D,8,7,2,5,11,10,4,2,0,1,1,0
22/02/2020,Hamilton,Motherwell,0,0,D,0,0,D,16,11,3,5,14,15,5,5,2,3,0,1
22/02/2020,Hibernian,Livingston,1,1,D,0,0,D,7,7,5,1,8,12,11,5,1,1,0,0
23/02/2020,St Johnstone,Rangers,2,2,D,1,0,H,7,21,4,9,9,5,5,6,1,0,0,0
23/02/2020,Celtic,Kilmarnock,3,1,H,2,1,H,30,3,13,1,6,9,7,2,1,1,0,1
25/02/2020,Motherwell,St Mirren,1,2,A,1,0,H,14,9,6,3,13,9,11,6,1,5,0,0
03/03/2020,Hibernian,Hearts,1,3,A,0,0,D,8,10,1,4,12,20,5,7,3,2,0,0
04/03/2020,Kilmarnock,Aberdeen,2,2,D,2,1,H,16,7,9,4,10,16,9,1,0,5,0,0
04/03/2020,Livingston,Celtic,2,2,D,1,1,D,5,13,4,7,13,6,4,7,3,1,0,0
04/03/2020,Motherwell,Ross County,4,1,H,2,1,H,17,7,8,4,10,13,8,5,2,3,0,0
04/03/2020,Rangers,Hamilton,0,1,A,0,0,D,31,8,9,3,6,9,16,1,1,1,0,0
04/03/2020,St Mirren,St Johnstone,0,0,D,0,0,D,15,9,4,2,10,13,9,5,2,1,0,1
07/03/2020,Aberdeen,Hibernian,3,1,H,0,1,A,15,6,5,4,11,12,7,0,0,2,0,1
07/03/2020,Celtic,St Mirren,5,0,H,2,0,H,19,8,16,4,9,5,10,1,1,2,0,0
07/03/2020,Hamilton,Kilmarnock,1,0,H,0,0,D,11,14,2,5,12,11,6,9,2,2,1,0
07/03/2020,Hearts,Motherwell,1,1,D,0,1,A,12,11,2,5,11,12,7,5,2,3,0,0
07/03/2020,St Johnstone,Livingston,1,0,H,0,0,D,3,9,3,4,10,11,5,7,1,2,0,0
08/03/2020,Ross County,Rangers,0,1,A,0,0,D,3,12,2,7,13,8,5,15,4,0,0,0
11/03/2020,St Mirren,Hearts,1,0,H,0,0,D,8,5,3,1,16,19,5,3,0,2,0,0
