Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
13/09/08,Aberdeen,Hamilton,1,2,A,1,1,D,7,3,1,2,10,12,2,4,2,3,0,0
13/09/08,Falkirk,Hearts,2,1,H,1,0,H,7,8,5,6,15,18,3,6,3,1,0,0
13/09/08,Hibernian,Dundee United,2,1,H,1,1,D,7,9,2,5,17,21,1,9,2,2,1,0
13/09/08,Inverness C,St Mirren,1,2,A,1,0,H,10,4,5,2,15,19,3,4,1,1,0,0
13/09/08,Motherwell,Celtic,2,4,A,0,4,A,13,20,7,13,12,12,4,4,3,3,0,0
13/09/08,Rangers,Kilmarnock,2,1,H,0,1,A,13,6,11,5,17,13,10,2,3,2,1,0
20/09/08,Aberdeen,Dundee United,0,1,A,0,0,D,12,5,4,1,9,19,10,3,1,3,0,0
20/09/08,Hamilton,Hibernian,0,1,A,0,1,A,14,10,4,4,10,6,12,7,2,2,0,0
20/09/08,Hearts,Inverness C,1,0,H,1,0,H,11,10,4,5,13,8,7,8,3,2,0,0
20/09/08,St Mirren,Falkirk,1,1,D,0,0,D,7,7,4,2,12,19,7,4,1,2,0,0
21/09/08,Kilmarnock,Celtic,1,3,A,0,1,A,2,9,2,5,14,15,6,5,1,2,0,1
21/09/08,Rangers,Motherwell,2,1,H,0,0,D,17,7,9,3,8,17,1,3,2,2,0,0
27/09/08,Celtic,Aberdeen,3,2,H,1,0,H,13,9,8,4,10,7,7,2,1,0,0,0
27/09/08,Dundee United,Hearts,3,0,H,1,0,H,13,8,7,5,15,23,3,5,0,3,0,1
27/09/08,Falkirk,Hamilton,4,1,H,1,0,H,14,9,9,5,14,16,3,5,0,1,0,0
27/09/08,Inverness C,Kilmarnock,3,1,H,2,1,H,13,4,7,0,19,20,8,0,1,5,0,1
27/09/08,Motherwell,St Mirren,2,1,H,0,1,A,12,10,5,5,10,10,7,5,1,3,0,1
28/09/08,Hibernian,Rangers,0,3,A,0,2,A,5,11,4,3,12,6,5,9,1,2,0,0
04/10/08,Aberdeen,Hibernian,1,2,A,1,1,D,12,11,6,4,6,15,5,1,2,1,1,0
04/10/08,Celtic,Hamilton,4,0,H,2,0,H,21,5,16,3,9,18,9,2,1,1,0,0
04/10/08,Dundee United,Inverness C,2,1,H,1,0,H,14,12,8,5,16,18,10,7,1,2,0,0
04/10/08,Hearts,Kilmarnock,1,2,A,1,1,D,10,7,3,3,10,18,3,4,1,6,0,0
05/10/08,Motherwell,Falkirk,3,2,H,2,1,H,12,9,6,4,18,14,7,5,0,2,0,0
05/10/08,St Mirren,Rangers,1,0,H,0,0,D,4,24,1,12,16,12,1,14,2,2,0,0
18/10/08,Falkirk,Aberdeen,0,1,A,0,0,D,11,8,3,4,20,10,3,1,4,1,1,0
18/10/08,Hamilton,St Mirren,1,2,A,1,2,A,6,6,1,5,7,15,2,5,2,1,0,0
18/10/08,Inverness C,Celtic,1,2,A,0,0,D,7,8,3,7,12,12,3,6,3,3,0,0
18/10/08,Kilmarnock,Motherwell,1,0,H,0,0,D,7,10,6,6,18,12,3,7,3,2,0,1
19/10/08,Hibernian,Hearts,1,1,D,1,1,D,10,7,4,2,17,11,4,3,3,2,0,0
25/10/08,Celtic,Hibernian,4,2,H,2,1,H,20,6,12,4,9,9,17,1,2,3,0,0
25/10/08,Dundee United,St Mirren,2,0,H,0,0,D,18,10,10,8,18,10,10,3,1,2,0,0
25/10/08,Hamilton,Rangers,1,3,A,1,1,D,5,10,2,4,13,9,5,4,0,0,0,0
25/10/08,Hearts,Aberdeen,1,1,D,1,1,D,12,6,2,3,10,13,8,3,1,1,0,0
25/10/08,Inverness C,Motherwell,1,2,A,0,0,D,11,5,5,2,13,15,5,7,0,1,0,0
25/10/08,Kilmarnock,Falkirk,1,2,A,0,1,A,10,5,5,2,14,12,4,4,1,1,0,1
01/11/08,Aberdeen,Kilmarnock,1,0,H,0,0,D,14,8,5,4,11,16,5,7,1,4,0,0
01/11/08,Falkirk,Dundee United,0,0,D,0,0,D,10,5,7,3,14,15,5,4,1,1,0,1
01/11/08,Motherwell,Hamilton,2,0,H,1,0,H,13,6,8,2,10,17,5,2,3,2,0,0
01/11/08,Rangers,Inverness C,5,0,H,5,0,H,16,8,8,1,12,8,6,5,0,1,0,0
01/11/08,St Mirren,Hibernian,0,0,D,0,0,D,13,11,7,8,6,15,5,6,1,1,0,0
02/11/08,Hearts,Celtic,0,2,A,0,2,A,7,7,4,3,14,12,5,1,0,1,1,0
04/11/08,Rangers,Dundee United,3,3,D,2,2,D,20,8,10,4,8,13,10,1,1,3,0,0
08/11/08,Celtic,Motherwell,2,0,H,1,0,H,15,9,7,5,11,13,3,6,1,1,0,1
08/11/08,Dundee United,Aberdeen,2,1,H,2,0,H,10,12,5,4,17,12,3,5,3,2,0,0
08/11/08,Hamilton,Falkirk,1,1,D,1,0,H,11,9,2,1,15,11,8,5,3,1,0,0
08/11/08,Hibernian,Inverness C,1,2,A,0,1,A,8,7,5,3,10,18,4,5,2,2,0,0
08/11/08,St Mirren,Hearts,0,1,A,0,0,D,11,7,2,3,12,13,2,8,0,0,0,1
09/11/08,Kilmarnock,Rangers,0,4,A,0,0,D,4,12,2,7,12,12,1,6,1,2,0,0
11/11/08,Aberdeen,St Mirren,2,0,H,0,0,D,9,7,6,3,9,8,3,3,2,2,0,0
12/11/08,Celtic,Kilmarnock,3,0,H,1,0,H,17,2,11,0,7,19,4,2,0,2,0,0
12/11/08,Dundee United,Hibernian,2,0,H,0,0,D,17,12,8,4,12,11,6,6,1,1,0,0
12/11/08,Hearts,Hamilton,1,0,H,1,0,H,13,6,8,2,6,12,1,3,1,1,0,0
12/11/08,Inverness C,Falkirk,1,1,D,0,1,A,8,6,3,2,15,12,10,4,1,2,0,0
12/11/08,Motherwell,Rangers,0,0,D,0,0,D,8,9,6,7,8,11,5,3,0,1,0,0
15/11/08,Falkirk,Motherwell,1,0,H,1,0,H,12,9,8,4,12,15,6,1,0,0,0,0
15/11/08,Hibernian,Aberdeen,2,2,D,0,1,A,19,6,10,2,17,14,7,3,1,0,0,0
15/11/08,Inverness C,Hearts,0,1,A,0,1,A,14,5,5,3,15,16,1,5,0,1,0,0
15/11/08,Kilmarnock,Dundee United,2,0,H,1,0,H,5,5,1,2,14,22,2,2,3,1,0,0
15/11/08,Rangers,St Mirren,2,1,H,2,0,H,19,10,6,4,12,7,5,4,2,1,0,0
16/11/08,Hamilton,Celtic,1,2,A,1,1,D,6,15,3,10,9,7,4,9,1,1,1,0
22/11/08,Dundee United,Hamilton,1,1,D,0,1,A,10,8,6,4,15,23,5,2,4,3,0,1
22/11/08,Hearts,Falkirk,2,1,H,1,1,D,10,7,3,3,8,18,3,3,1,2,0,0
22/11/08,Kilmarnock,Inverness C,1,2,A,0,2,A,6,5,3,1,12,13,6,2,4,3,0,0
22/11/08,Motherwell,Hibernian,1,4,A,1,1,D,6,16,5,10,13,18,5,4,2,3,0,0
22/11/08,Rangers,Aberdeen,2,0,H,0,0,D,20,9,11,5,13,14,7,6,1,1,0,0
22/11/08,St Mirren,Celtic,1,3,A,0,0,D,2,15,1,8,7,12,9,5,2,1,0,0
29/11/08,Aberdeen,Motherwell,2,0,H,0,0,D,9,4,3,3,8,20,4,4,2,3,0,1
29/11/08,Celtic,Inverness C,1,0,H,1,0,H,9,5,4,2,12,8,4,4,1,0,0,0
29/11/08,Falkirk,Hibernian,1,1,D,0,0,D,9,10,2,2,11,19,6,9,1,1,0,0
29/11/08,Hamilton,Kilmarnock,1,0,H,0,0,D,4,2,2,0,14,16,1,7,1,3,0,0
29/11/08,Hearts,Rangers,2,1,H,2,1,H,10,10,7,4,22,22,4,4,1,4,1,0
29/11/08,St Mirren,Dundee United,0,2,A,0,1,A,7,11,0,4,14,20,2,5,1,0,0,0
06/12/08,Falkirk,St Mirren,1,2,A,0,1,A,11,5,4,4,18,9,5,8,2,1,1,0
06/12/08,Inverness C,Dundee United,1,3,A,0,0,D,7,7,3,5,15,14,5,6,1,2,0,0
06/12/08,Rangers,Hamilton,7,1,H,2,1,H,27,5,14,1,10,17,9,1,1,1,0,1
07/12/08,Hibernian,Celtic,2,0,H,0,0,D,11,16,8,10,10,12,2,12,1,1,0,0
13/12/08,Aberdeen,Falkirk,2,1,H,2,0,H,6,7,1,1,6,12,5,4,1,2,0,0
13/12/08,Celtic,Hearts,1,1,D,0,1,A,8,9,2,6,10,15,3,9,0,3,0,0
13/12/08,Dundee United,Rangers,2,2,D,0,1,A,7,10,3,6,9,15,5,4,1,3,0,0
13/12/08,Hibernian,Hamilton,2,0,H,1,0,H,21,10,11,4,13,19,5,7,1,3,0,0
13/12/08,St Mirren,Inverness C,2,0,H,1,0,H,16,9,8,6,3,11,7,6,0,1,0,0
15/12/08,Motherwell,Kilmarnock,0,2,A,0,1,A,13,9,8,7,6,6,4,3,0,1,0,0
20/12/08,Hamilton,Motherwell,2,0,H,1,0,H,8,13,4,6,16,12,1,3,2,3,0,0
20/12/08,Hearts,Dundee United,0,0,D,0,0,D,8,4,7,1,12,11,6,5,2,1,0,0
20/12/08,Inverness C,Aberdeen,0,3,A,0,1,A,17,10,7,7,12,9,10,5,3,1,0,0
20/12/08,Kilmarnock,St Mirren,0,1,A,0,1,A,14,9,6,4,18,12,6,6,3,1,0,0
20/12/08,Rangers,Hibernian,1,0,H,0,0,D,25,2,11,1,12,9,11,0,0,1,0,0
21/12/08,Falkirk,Celtic,0,3,A,0,0,D,5,16,4,9,10,8,3,6,3,1,0,0
27/12/08,Aberdeen,Hearts,1,0,H,1,0,H,8,2,6,1,15,10,3,6,4,3,0,1
27/12/08,Dundee United,Falkirk,1,0,H,1,0,H,8,9,1,1,5,18,11,8,0,2,0,1
27/12/08,Hibernian,Kilmarnock,2,4,A,2,2,D,9,7,5,6,18,18,10,4,4,1,0,1
27/12/08,Motherwell,Inverness C,3,2,H,2,1,H,12,8,5,5,14,7,4,5,0,3,0,0
27/12/08,Rangers,Celtic,0,1,A,0,0,D,14,6,7,4,18,17,7,2,1,2,0,0
27/12/08,St Mirren,Hamilton,1,0,H,0,0,D,11,8,5,1,8,15,11,2,2,1,0,0
03/01/09,Celtic,Dundee United,2,2,D,1,0,H,9,5,5,3,8,14,3,8,1,1,0,0
03/01/09,Falkirk,Kilmarnock,1,1,D,1,0,H,10,10,4,4,18,18,5,3,4,4,0,0
03/01/09,Hamilton,Aberdeen,2,0,H,0,0,D,7,13,3,3,16,17,3,9,2,2,1,0
03/01/09,Hearts,Hibernian,0,0,D,0,0,D,18,6,8,1,7,17,6,2,1,3,0,0
03/01/09,St Mirren,Motherwell,0,0,D,0,0,D,7,5,3,4,14,18,3,6,2,1,0,0
04/01/09,Inverness C,Rangers,0,3,A,0,0,D,11,20,5,13,5,4,4,7,1,0,0,0
07/01/09,Motherwell,Hearts,1,0,H,1,0,H,3,3,1,1,18,16,5,5,1,0,0,0
13/01/09,Kilmarnock,Aberdeen,1,2,A,1,1,D,13,13,7,9,16,8,7,6,4,3,0,0
17/01/09,Hamilton,Inverness C,1,0,H,1,0,H,6,8,1,3,10,18,1,5,1,4,0,0
17/01/09,Hibernian,St Mirren,2,0,H,1,0,H,15,14,6,7,11,9,7,8,2,1,0,0
17/01/09,Kilmarnock,Hearts,0,2,A,0,0,D,12,6,7,5,11,19,5,6,1,3,0,0
17/01/09,Rangers,Falkirk,3,1,H,1,1,D,22,5,12,1,7,14,12,1,1,3,1,1
18/01/09,Aberdeen,Celtic,4,2,H,2,1,H,8,14,6,8,10,17,5,9,2,2,0,0
18/01/09,Dundee United,Motherwell,0,4,A,0,3,A,6,7,2,6,10,10,6,3,2,1,0,0
24/01/09,Aberdeen,Rangers,0,0,D,0,0,D,7,12,4,4,9,20,3,6,1,1,0,0
24/01/09,Celtic,Hibernian,3,1,H,2,1,H,13,8,8,4,11,13,9,4,0,2,0,0
24/01/09,Dundee United,St Mirren,3,2,H,0,1,A,13,6,9,1,13,15,9,2,4,2,0,0
24/01/09,Hearts,Inverness C,3,2,H,1,0,H,8,7,4,2,10,11,10,5,0,4,0,1
24/01/09,Motherwell,Falkirk,1,1,D,1,0,H,11,7,2,5,7,13,3,3,1,3,0,0
25/01/09,Kilmarnock,Hamilton,0,1,A,0,0,D,6,11,1,5,11,14,3,8,2,3,0,0
31/01/09,Falkirk,Aberdeen,1,0,H,0,0,D,10,8,4,5,21,10,3,4,3,1,0,0
31/01/09,Hamilton,Hearts,2,0,H,1,0,H,4,10,3,4,12,8,6,4,1,1,0,0
31/01/09,Hibernian,Motherwell,1,1,D,1,0,H,7,12,3,9,14,15,1,6,1,0,0,0
31/01/09,Rangers,Dundee United,2,0,H,0,0,D,12,5,9,2,7,14,4,2,1,1,0,0
31/01/09,St Mirren,Kilmarnock,1,1,D,0,1,A,9,9,4,4,11,15,12,6,1,4,0,0
01/02/09,Inverness C,Celtic,0,0,D,0,0,D,12,7,4,2,18,14,3,4,2,2,0,0
14/02/09,Dundee United,Inverness C,1,1,D,0,1,A,8,11,3,4,13,11,11,3,1,2,0,1
14/02/09,Hearts,Aberdeen,2,1,H,1,1,D,12,10,6,5,16,18,6,3,2,1,0,0
14/02/09,Kilmarnock,Hibernian,1,1,D,0,1,A,8,14,3,10,20,18,10,4,3,1,0,0
14/02/09,Motherwell,Hamilton,1,0,H,1,0,H,4,7,2,2,9,14,2,5,1,2,0,0
14/02/09,St Mirren,Falkirk,2,2,D,1,1,D,15,11,7,5,13,13,3,2,1,5,0,0
15/02/09,Celtic,Rangers,0,0,D,0,0,D,5,5,2,2,19,15,4,4,3,5,0,0
21/02/09,Aberdeen,Dundee United,2,2,D,0,1,A,14,3,6,2,13,23,6,5,3,2,0,0
21/02/09,Falkirk,Hamilton,1,2,A,1,1,D,4,13,2,5,15,12,5,6,2,0,0,0
21/02/09,Hearts,St Mirren,1,1,D,0,0,D,13,7,5,3,14,16,5,2,2,4,0,0
21/02/09,Inverness C,Hibernian,2,0,H,1,0,H,7,3,2,0,12,16,3,2,1,3,0,0
21/02/09,Rangers,Kilmarnock,3,1,H,3,1,H,14,7,10,3,7,12,8,1,1,2,0,0
22/02/09,Motherwell,Celtic,1,1,D,0,0,D,1,13,1,8,11,12,1,1,2,1,0,0
28/02/09,Aberdeen,Kilmarnock,0,0,D,0,0,D,7,5,2,3,12,13,7,1,1,2,0,0
28/02/09,Celtic,St Mirren,7,0,H,2,0,H,24,3,11,1,9,9,11,3,1,2,0,1
28/02/09,Dundee United,Hearts,0,1,A,0,0,D,10,5,4,2,12,14,4,1,4,2,0,0
28/02/09,Hamilton,Rangers,0,1,A,0,1,A,5,23,3,13,15,11,3,14,2,2,0,0
28/02/09,Hibernian,Falkirk,0,0,D,0,0,D,6,9,2,2,11,11,5,4,3,0,0,0
28/02/09,Inverness C,Motherwell,1,2,A,1,1,D,11,10,6,5,12,12,7,7,0,1,0,0
03/03/09,Falkirk,Dundee United,0,1,A,0,1,A,7,9,1,3,14,15,12,3,2,1,0,0
03/03/09,St Mirren,Aberdeen,1,1,D,0,0,D,10,11,6,3,13,11,3,7,0,1,0,0
04/03/09,Hamilton,Hibernian,0,1,A,0,0,D,9,8,3,1,13,18,5,2,0,4,0,0
04/03/09,Hearts,Motherwell,2,1,H,0,0,D,7,9,5,4,10,7,5,10,1,1,0,0
04/03/09,Kilmarnock,Celtic,1,2,A,1,1,D,6,19,4,8,9,11,6,8,2,2,0,0
04/03/09,Rangers,Inverness C,0,1,A,0,0,D,9,4,7,0,9,8,13,0,1,1,1,0
14/03/09,Aberdeen,Hamilton,1,0,H,1,0,H,7,5,4,0,10,12,4,5,2,3,0,0
14/03/09,Hibernian,Hearts,1,0,H,1,0,H,9,10,5,4,18,14,7,4,0,1,1,1
14/03/09,Inverness C,Kilmarnock,2,1,H,2,1,H,4,7,2,4,13,15,3,4,0,2,0,0
14/03/09,Motherwell,Dundee United,2,1,H,1,0,H,14,12,4,7,10,13,4,9,2,4,0,0
21/03/09,Falkirk,Inverness C,4,0,H,1,0,H,6,7,5,2,17,17,3,3,0,1,0,1
21/03/09,Hamilton,St Mirren,0,0,D,0,0,D,8,9,2,3,13,14,6,7,2,1,1,0
21/03/09,Hibernian,Aberdeen,0,0,D,0,0,D,15,12,7,2,9,7,5,5,2,0,0,1
21/03/09,Kilmarnock,Motherwell,0,0,D,0,0,D,9,9,4,5,16,13,5,4,3,2,0,0
21/03/09,Rangers,Hearts,2,2,D,2,0,H,14,6,6,4,9,9,11,1,1,3,0,0
22/03/09,Dundee United,Celtic,2,2,D,0,1,A,15,13,8,8,9,9,7,6,1,1,0,0
04/04/09,Celtic,Hamilton,4,0,H,2,0,H,19,8,11,3,9,12,5,4,0,1,0,0
04/04/09,Dundee United,Hibernian,2,2,D,0,2,A,15,12,9,7,10,16,12,2,1,2,0,0
04/04/09,Hearts,Kilmarnock,3,1,H,2,1,H,13,7,7,3,8,23,4,4,0,3,0,0
04/04/09,Inverness C,St Mirren,2,1,H,1,1,D,12,5,5,3,10,9,5,1,1,2,0,0
04/04/09,Motherwell,Aberdeen,1,1,D,1,0,H,15,6,5,3,12,15,6,4,0,3,0,1
05/04/09,Falkirk,Rangers,0,1,A,0,1,A,8,5,3,2,11,15,2,1,1,4,0,0
08/04/09,Celtic,Falkirk,4,0,H,1,0,H,16,6,9,4,5,16,10,7,1,2,0,0
08/04/09,St Mirren,Rangers,1,2,A,0,2,A,7,12,4,6,12,13,9,4,2,2,0,0
11/04/09,Aberdeen,Inverness C,1,0,H,0,0,D,15,7,5,2,10,19,9,3,0,1,0,0
11/04/09,Hamilton,Dundee United,0,1,A,0,1,A,6,13,4,8,18,19,7,2,2,2,0,0
11/04/09,Hearts,Celtic,1,1,D,1,1,D,10,10,3,4,16,13,11,8,0,1,0,0
11/04/09,Kilmarnock,Falkirk,3,0,H,2,0,H,12,10,6,5,15,18,3,2,1,2,0,0
11/04/09,Rangers,Motherwell,3,1,H,2,1,H,8,7,5,2,15,14,3,4,1,2,0,0
13/04/09,St Mirren,Hibernian,1,1,D,1,1,D,13,10,8,4,4,13,12,2,0,4,0,0
18/04/09,Celtic,Aberdeen,2,0,H,1,0,H,10,8,7,4,9,14,6,5,1,0,0,0
18/04/09,Dundee United,Kilmarnock,0,0,D,0,0,D,5,10,3,6,14,18,7,3,2,1,1,0
18/04/09,Falkirk,Hearts,0,0,D,0,0,D,3,9,1,3,10,15,2,7,2,2,0,0
18/04/09,Inverness C,Hamilton,1,1,D,0,1,A,8,4,2,4,18,15,3,0,3,2,0,0
18/04/09,Motherwell,St Mirren,0,2,A,0,0,D,13,6,7,6,14,10,8,4,0,2,0,0
19/04/09,Hibernian,Rangers,2,3,A,1,1,D,13,11,7,8,7,9,2,4,2,0,0,0
02/05/09,Aberdeen,Celtic,1,3,A,1,1,D,7,14,4,9,11,13,5,7,1,1,0,0
02/05/09,Falkirk,Motherwell,2,1,H,1,0,H,10,7,3,3,8,14,3,15,2,4,1,0
02/05/09,Hamilton,Kilmarnock,2,1,H,1,0,H,5,7,2,2,9,7,1,15,0,1,0,0
02/05/09,Hibernian,Dundee United,1,2,A,1,1,D,4,13,2,5,13,14,3,9,1,2,1,0
02/05/09,St Mirren,Inverness C,1,2,A,0,1,A,10,11,5,6,6,14,8,6,0,1,0,0
03/05/09,Rangers,Hearts,2,0,H,1,0,H,13,13,7,7,11,10,3,4,1,2,0,0
07/05/09,Dundee United,Aberdeen,1,1,D,1,1,D,10,10,3,6,17,9,8,9,2,2,0,1
07/05/09,Hearts,Hibernian,0,1,A,0,0,D,9,6,3,3,16,14,7,4,0,3,1,0
09/05/09,Kilmarnock,Falkirk,1,1,D,0,0,D,13,2,7,2,14,25,4,4,2,1,0,0
09/05/09,Rangers,Celtic,1,0,H,1,0,H,11,10,6,5,16,18,3,7,3,3,0,0
09/05/09,St Mirren,Motherwell,1,3,A,0,2,A,6,9,3,4,9,15,6,4,0,1,0,0
10/05/09,Inverness C,Hamilton,1,1,D,0,0,D,12,7,7,2,16,16,7,5,0,1,0,1
12/05/09,Aberdeen,Hearts,0,0,D,0,0,D,14,6,6,1,12,15,4,4,2,4,0,1
12/05/09,Celtic,Dundee United,2,1,H,1,0,H,10,10,5,6,15,14,8,0,2,2,0,0
13/05/09,Hamilton,Falkirk,0,1,A,0,0,D,7,4,2,1,17,17,10,2,1,2,0,0
13/05/09,Hibernian,Rangers,1,1,D,1,0,H,5,16,3,6,9,9,0,11,2,3,0,0
13/05/09,Kilmarnock,St Mirren,2,1,H,1,0,H,9,8,7,5,14,15,1,6,1,2,0,0
13/05/09,Motherwell,Inverness C,2,2,D,1,1,D,9,10,2,6,12,17,3,2,0,2,0,0
16/05/09,Falkirk,St Mirren,0,2,A,0,1,A,7,14,1,8,18,7,2,5,0,0,1,0
16/05/09,Hamilton,Motherwell,0,3,A,0,1,A,14,10,7,6,17,12,6,5,3,2,0,0
16/05/09,Hearts,Dundee United,3,0,H,2,0,H,11,7,7,3,8,13,5,9,0,3,0,0
16/05/09,Kilmarnock,Inverness C,1,0,H,0,0,D,6,11,2,7,13,14,5,4,4,4,0,0
16/05/09,Rangers,Aberdeen,2,1,H,0,0,D,15,8,7,6,10,3,8,2,2,1,1,1
17/05/09,Hibernian,Celtic,0,0,D,0,0,D,9,12,5,1,13,14,2,13,5,1,0,0
23/05/09,Inverness C,Falkirk,0,1,A,0,0,D,9,6,3,4,12,17,3,4,1,1,1,0
23/05/09,Motherwell,Kilmarnock,1,2,A,0,1,A,13,7,5,4,9,9,7,2,1,1,0,0
23/05/09,St Mirren,Hamilton,0,1,A,0,1,A,10,6,2,4,9,16,5,2,1,2,0,0
24/05/09,Aberdeen,Hibernian,2,1,H,2,1,H,11,7,8,4,14,15,12,2,1,3,0,1
24/05/09,Celtic,Hearts,0,0,D,0,0,D,18,2,9,2,8,14,11,0,0,1,0,0
24/05/09,Dundee United,Rangers,0,3,A,0,2,A,5,10,4,7,11,14,3,2,3,2,0,0
