Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST
22/08/15,St Johnstone,Motherwell,2,1,H,0,1,A,11,11,6,4
29/08/15,Celtic,St Johnstone,3,1,H,2,1,H,23,6,8,3
29/08/15,Dundee,Inverness C,1,1,D,0,0,D,8,10,4,4
29/08/15,Hamilton,Hearts,3,2,H,1,0,H,10,6,7,4
29/08/15,Motherwell,Kilmarnock,1,0,H,1,0,H,12,9,3,4
29/08/15,Partick,Aberdeen,0,2,A,0,0,D,8,6,3,4
29/08/15,Ross County,Dundee United,2,1,H,2,0,H,14,14,6,7
11/09/15,Inverness C,Hearts,2,0,H,0,0,D,8,10,5,0
12/09/15,Aberdeen,Celtic,2,1,H,0,1,A,5,13,2,3
12/09/15,Dundee United,Kilmarnock,1,2,A,0,1,A,18,8,7,2
12/09/15,Motherwell,Ross County,1,1,D,0,1,A,7,7,3,2
12/09/15,Partick,Dundee,0,1,A,0,0,D,10,9,2,3
12/09/15,St Johnstone,Hamilton,4,1,H,3,0,H,8,11,6,4
15/09/15,Aberdeen,Hamilton,1,0,H,1,0,H,9,8,6,3
19/09/15,Dundee United,Inverness C,1,1,D,1,0,H,12,7,4,3
19/09/15,Hamilton,Motherwell,1,0,H,0,0,D,12,9,5,5
19/09/15,Kilmarnock,St Johnstone,2,1,H,1,1,D,14,11,3,4
19/09/15,Ross County,Partick,1,0,H,1,0,H,6,6,1,2
20/09/15,Celtic,Dundee,6,0,H,2,0,H,29,6,15,2
20/09/15,Hearts,Aberdeen,1,3,A,0,3,A,8,7,3,5
26/09/15,Celtic,Hearts,0,0,D,0,0,D,24,5,5,0
26/09/15,Dundee,Ross County,3,3,D,1,3,A,13,6,6,4
26/09/15,Inverness C,Aberdeen,2,1,H,2,1,H,6,11,5,2
26/09/15,Kilmarnock,Hamilton,1,2,A,1,0,H,19,15,6,6
26/09/15,Motherwell,Partick,2,1,H,1,0,H,4,14,3,4
26/09/15,St Johnstone,Dundee United,2,1,H,0,1,A,9,14,5,7
03/10/15,Aberdeen,St Johnstone,1,5,A,1,3,A,1,5,1,5
03/10/15,Dundee,Motherwell,2,1,H,0,0,D,10,5,7,2
03/10/15,Hearts,Kilmarnock,1,1,D,1,0,H,13,8,6,3
03/10/15,Partick,Dundee United,3,0,H,1,0,H,13,7,8,4
03/10/15,Ross County,Inverness C,1,2,A,0,2,A,13,5,6,4
04/10/15,Hamilton,Celtic,1,2,A,1,2,A,7,12,3,6
16/10/15,Ross County,Aberdeen,2,0,H,1,0,H,13,13,8,4
17/10/15,Hamilton,Dundee,1,1,D,0,0,D,10,9,4,2
17/10/15,Kilmarnock,Inverness C,2,0,H,1,0,H,5,3,2,2
17/10/15,Motherwell,Celtic,0,1,A,0,1,A,2,18,1,4
17/10/15,St Johnstone,Partick,1,2,A,0,2,A,14,9,4,5
18/10/15,Dundee United,Hearts,0,1,A,0,1,A,6,11,2,5
24/10/15,Aberdeen,Motherwell,1,1,D,1,0,H,11,11,2,7
24/10/15,Dundee,Kilmarnock,1,2,A,0,1,A,9,9,4,8
24/10/15,Hearts,Ross County,2,0,H,1,0,H,9,8,4,3
24/10/15,Inverness C,St Johnstone,0,1,A,0,0,D,8,6,2,1
24/10/15,Partick,Hamilton,1,1,D,0,0,D,13,16,2,4
25/10/15,Celtic,Dundee United,5,0,H,3,0,H,23,3,12,1
31/10/15,Celtic,Aberdeen,3,1,H,1,0,H,30,7,10,2
31/10/15,Dundee United,Ross County,1,0,H,0,0,D,11,11,4,4
31/10/15,Hamilton,St Johnstone,2,4,A,0,1,A,7,8,3,4
31/10/15,Inverness C,Dundee,1,1,D,0,0,D,6,8,3,3
31/10/15,Kilmarnock,Motherwell,0,1,A,0,0,D,15,6,2,5
31/10/15,Partick,Hearts,0,4,A,0,1,A,1,12,0,8
07/11/15,Aberdeen,Dundee United,2,0,H,0,0,D,9,7,3,2
07/11/15,Dundee,Partick,1,1,D,0,1,A,12,7,9,4
07/11/15,Hearts,Hamilton,2,0,H,2,0,H,12,4,6,1
07/11/15,Motherwell,Inverness C,1,3,A,0,2,A,16,14,4,4
07/11/15,St Johnstone,Kilmarnock,2,1,H,1,1,D,9,15,6,5
08/11/15,Ross County,Celtic,1,4,A,0,1,A,12,16,4,10
21/11/15,Celtic,Kilmarnock,0,0,D,0,0,D,20,6,5,3
21/11/15,Dundee United,St Johnstone,1,2,A,1,2,A,13,9,6,5
21/11/15,Hearts,Dundee,1,1,D,1,0,H,9,4,6,3
21/11/15,Partick,Inverness C,2,1,H,1,1,D,19,10,8,1
21/11/15,Ross County,Motherwell,3,0,H,1,0,H,7,6,5,5
22/11/15,Hamilton,Aberdeen,1,1,D,0,1,A,19,10,9,5
27/11/15,St Johnstone,Dundee,1,1,D,1,1,D,5,6,1,4
28/11/15,Aberdeen,Ross County,3,1,H,0,1,A,7,8,5,3
28/11/15,Dundee United,Hamilton,1,2,A,1,0,H,1,5,1,2
28/11/15,Kilmarnock,Partick,2,5,A,1,2,A,6,13,3,7
28/11/15,Motherwell,Hearts,2,2,D,1,1,D,8,12,6,5
29/11/15,Inverness C,Celtic,1,3,A,1,1,D,6,9,2,5
05/12/15,Dundee,Aberdeen,0,2,A,0,2,A,12,14,6,7
05/12/15,Kilmarnock,Dundee United,1,1,D,1,1,D,6,13,2,6
05/12/15,Ross County,St Johnstone,2,3,A,0,2,A,10,9,5,6
12/12/15,Aberdeen,Hearts,1,0,H,0,0,D,11,6,4,1
12/12/15,Dundee United,Partick,0,1,A,0,0,D,13,1,4,1
12/12/15,Hamilton,Ross County,1,3,A,1,0,H,12,14,4,5
12/12/15,Inverness C,Kilmarnock,2,1,H,2,0,H,9,7,3,1
12/12/15,Motherwell,Dundee,3,1,H,2,0,H,12,12,6,4
13/12/15,St Johnstone,Celtic,0,3,A,0,1,A,10,9,4,6
19/12/15,Celtic,Motherwell,1,2,A,0,0,D,22,8,6,4
19/12/15,Dundee,Hamilton,4,0,H,4,0,H,12,4,8,3
19/12/15,Inverness C,Dundee United,2,2,D,0,1,A,13,10,4,5
19/12/15,Kilmarnock,Aberdeen,0,4,A,0,2,A,7,15,1,6
19/12/15,Partick,Ross County,1,0,H,0,0,D,7,5,1,2
19/12/15,St Johnstone,Hearts,0,0,D,0,0,D,17,5,7,4
26/12/15,Aberdeen,Inverness C,2,2,D,0,1,A,13,5,3,4
26/12/15,Hamilton,Kilmarnock,0,1,A,0,0,D,15,14,7,5
26/12/15,Ross County,Dundee,5,2,H,1,1,D,21,7,12,4
27/12/15,Hearts,Celtic,2,2,D,1,1,D,9,12,5,7
29/12/15,Ross County,Kilmarnock,3,2,H,1,1,D,12,9,7,2
30/12/15,Aberdeen,Partick,0,0,D,0,0,D,16,4,5,1
30/12/15,Hamilton,Inverness C,3,4,A,0,1,A,11,10,4,7
30/12/15,Hearts,Dundee United,3,2,H,3,2,H,20,8,8,4
30/12/15,Motherwell,St Johnstone,2,0,H,2,0,H,12,10,3,5
02/01/16,Celtic,Partick,1,0,H,0,0,D,12,7,6,4
02/01/16,Dundee,Dundee United,2,1,H,1,1,D,7,10,5,3
02/01/16,Inverness C,Ross County,2,0,H,2,0,H,9,11,4,4
02/01/16,Kilmarnock,Hearts,2,2,D,1,1,D,8,7,3,2
02/01/16,Motherwell,Hamilton,3,3,D,1,2,A,13,17,5,7
15/01/16,Dundee United,Celtic,1,4,A,1,2,A,7,18,2,7
16/01/16,Hearts,Motherwell,6,0,H,3,0,H,16,5,8,2
16/01/16,Kilmarnock,Inverness C,2,1,H,1,1,D,7,15,4,6
16/01/16,Partick,Dundee,2,4,A,1,4,A,8,9,7,5
16/01/16,St Johnstone,Hamilton,0,0,D,0,0,D,10,8,2,2
17/01/16,Ross County,Aberdeen,2,3,A,1,2,A,13,12,8,6
19/01/16,Celtic,Hamilton,8,1,H,5,0,H,30,6,15,2
22/01/16,Aberdeen,Dundee,1,0,H,1,0,H,12,7,6,3
23/01/16,Celtic,St Johnstone,3,1,H,2,1,H,20,7,14,5
23/01/16,Dundee United,Kilmarnock,5,1,H,4,0,H,13,8,8,7
23/01/16,Inverness C,Partick,0,0,D,0,0,D,8,3,2,1
23/01/16,Motherwell,Ross County,1,2,A,0,1,A,10,9,5,6
24/01/16,Hamilton,Hearts,0,0,D,0,0,D,8,10,3,2
30/01/16,Dundee,Motherwell,2,2,D,1,2,A,16,6,7,5
30/01/16,Kilmarnock,Hamilton,0,1,A,0,0,D,8,17,1,2
02/02/16,Partick,Motherwell,1,0,H,0,0,D,12,11,3,1
03/02/16,Aberdeen,Celtic,2,1,H,2,0,H,7,8,4,3
06/02/16,St Johnstone,Aberdeen,3,4,A,0,2,A,4,7,3,4
10/02/16,Ross County,Hearts,0,3,A,0,0,D,11,10,3,4
12/02/16,Dundee,St Johnstone,2,0,H,1,0,H,11,8,5,4
13/02/16,Celtic,Ross County,2,0,H,1,0,H,14,6,4,1
13/02/16,Hamilton,Dundee United,0,0,D,0,0,D,6,8,1,1
13/02/16,Motherwell,Kilmarnock,0,2,A,0,0,D,11,13,4,9
15/02/16,Inverness C,Aberdeen,3,1,H,1,1,D,8,9,3,3
16/02/16,Dundee United,Motherwell,0,3,A,0,1,A,8,8,2,5
20/02/16,Celtic,Inverness C,3,0,H,0,0,D,16,8,6,3
20/02/16,Dundee United,Hearts,2,1,H,1,0,H,11,6,4,3
20/02/16,Kilmarnock,Dundee,0,0,D,0,0,D,6,8,2,2
20/02/16,Ross County,Hamilton,2,1,H,1,0,H,5,7,3,4
20/02/16,St Johnstone,Motherwell,2,1,H,1,1,D,12,8,4,2
23/02/16,Partick,St Johnstone,2,0,H,0,0,D,7,6,6,3
26/02/16,Hamilton,Celtic,1,1,D,0,1,A,11,10,5,4
27/02/16,Aberdeen,St Johnstone,1,1,D,1,0,H,15,10,5,3
27/02/16,Dundee,Inverness C,1,1,D,0,1,A,11,7,7,3
27/02/16,Hearts,Kilmarnock,1,0,H,1,0,H,13,8,6,3
27/02/16,Motherwell,Partick,3,1,H,1,0,H,10,5,7,2
27/02/16,Ross County,Dundee United,0,3,A,0,1,A,7,11,2,5
01/03/16,Hearts,Inverness C,2,0,H,1,0,H,15,8,5,3
01/03/16,Kilmarnock,Ross County,0,2,A,0,1,A,8,6,4,3
02/03/16,Celtic,Dundee,0,0,D,0,0,D,11,7,4,1
02/03/16,Dundee United,Aberdeen,0,1,A,0,1,A,7,5,5,1
02/03/16,St Johnstone,Partick,1,2,A,0,2,A,8,13,2,6
05/03/16,Hamilton,Motherwell,0,1,A,0,1,A,8,13,2,5
05/03/16,Hearts,Partick,1,0,H,1,0,H,17,8,6,3
08/03/16,Partick,Aberdeen,1,2,A,0,0,D,9,13,4,3
09/03/16,St Johnstone,Inverness C,1,0,H,0,0,D,18,4,4,0
11/03/16,Motherwell,Dundee United,2,1,H,1,1,D,12,7,6,3
12/03/16,Aberdeen,Kilmarnock,2,1,H,1,0,H,9,5,3,4
12/03/16,Dundee,Hearts,0,1,A,0,0,D,9,14,3,5
12/03/16,Inverness C,Hamilton,0,1,A,0,0,D,11,7,1,2
12/03/16,Partick,Celtic,1,2,A,0,1,A,7,15,4,8
16/03/16,St Johnstone,Ross County,1,1,D,1,0,H,9,7,3,4
19/03/16,Hamilton,Partick,1,2,A,1,0,H,5,3,2,2
19/03/16,Hearts,St Johnstone,0,3,A,0,2,A,6,12,3,6
19/03/16,Kilmarnock,Celtic,0,1,A,0,0,D,8,11,3,7
19/03/16,Motherwell,Aberdeen,2,1,H,0,1,A,9,13,4,8
19/03/16,Ross County,Inverness C,0,3,A,0,2,A,6,14,2,4
20/03/16,Dundee United,Dundee,2,2,D,0,2,A,15,6,5,3
02/04/16,Celtic,Hearts,3,1,H,2,1,H,13,14,10,4
02/04/16,Dundee,Ross County,5,2,H,3,2,H,13,8,8,5
02/04/16,Inverness C,Motherwell,1,2,A,0,0,D,16,5,6,3
02/04/16,Partick,Kilmarnock,0,0,D,0,0,D,6,7,0,2
02/04/16,St Johnstone,Dundee United,0,1,A,0,1,A,4,6,2,3
03/04/16,Aberdeen,Hamilton,3,0,H,3,0,H,22,4,11,2
05/04/16,Dundee,Celtic,0,0,D,0,0,D,9,16,5,4
05/04/16,Partick,Dundee United,1,0,H,0,0,D,8,9,4,3
08/04/16,Hearts,Aberdeen,2,1,H,1,1,D,15,10,8,3
09/04/16,Dundee United,Inverness C,0,2,A,0,1,A,7,10,3,6
09/04/16,Hamilton,Dundee,2,1,H,2,0,H,9,4,6,3
09/04/16,Kilmarnock,St Johnstone,3,0,H,1,0,H,10,7,4,3
09/04/16,Motherwell,Celtic,1,2,A,0,1,A,9,23,4,13
09/04/16,Ross County,Partick,1,0,H,1,0,H,7,10,4,5
12/04/16,Inverness C,Hearts,0,0,D,0,0,D,7,9,1,2
22/04/16,St Johnstone,Aberdeen,3,0,H,2,0,H,11,4,4,1
23/04/16,Motherwell,Hearts,1,0,H,1,0,H,7,9,3,3
23/04/16,Partick,Dundee,1,2,A,0,1,A,13,15,8,6
24/04/16,Celtic,Ross County,1,1,D,1,0,H,18,7,7,3
24/04/16,Dundee United,Hamilton,1,3,A,0,1,A,11,10,4,7
24/04/16,Inverness C,Kilmarnock,3,1,H,0,1,A,14,11,6,4
30/04/16,Aberdeen,Motherwell,4,1,H,2,0,H,9,6,6,2
30/04/16,Hamilton,Kilmarnock,0,4,A,0,2,A,12,12,3,6
30/04/16,Hearts,Celtic,1,3,A,0,1,A,6,10,2,7
30/04/16,Partick,Inverness C,1,4,A,0,1,A,7,12,3,8
30/04/16,Ross County,St Johnstone,0,1,A,0,0,D,4,9,2,2
02/05/16,Dundee,Dundee United,2,1,H,0,0,D,8,6,6,4
06/05/16,Inverness C,Dundee United,2,3,A,0,2,A,11,9,7,7
07/05/16,Dundee,Hamilton,0,1,A,0,1,A,6,9,2,3
07/05/16,Hearts,Ross County,1,1,D,0,0,D,10,7,3,3
07/05/16,Kilmarnock,Partick,0,2,A,0,1,A,10,5,2,3
07/05/16,Motherwell,St Johnstone,1,2,A,1,2,A,9,9,1,6
08/05/16,Celtic,Aberdeen,3,2,H,2,0,H,16,9,5,6
10/05/16,Dundee United,Partick,3,3,D,0,2,A,13,6,4,4
11/05/16,Dundee,Kilmarnock,1,1,D,1,0,H,6,4,5,2
11/05/16,Hamilton,Inverness C,0,1,A,0,1,A,14,5,3,3
11/05/16,Ross County,Motherwell,1,3,A,0,2,A,9,9,3,5
11/05/16,St Johnstone,Celtic,2,1,H,0,0,D,8,9,3,4
12/05/16,Aberdeen,Hearts,0,1,A,0,0,D,8,5,1,3
14/05/16,Inverness C,Dundee,4,0,H,0,0,D,16,7,11,2
14/05/16,Kilmarnock,Dundee United,2,4,A,2,1,H,12,14,6,10
14/05/16,Partick,Hamilton,2,2,D,2,2,D,14,17,6,3
15/05/16,Aberdeen,Ross County,0,4,A,0,2,A,12,12,3,5
15/05/16,Celtic,Motherwell,7,0,H,3,0,H,24,2,17,1
15/05/16,Hearts,St Johnstone,2,2,D,2,2,D,6,26,5,7
